name,Cmax,pos,Ymax,pos,Smax,pos,Smean,D,?,Dmaxcut,Networks-used
TcCLB.504147.180,0.131,44,0.156,41,0.342,3,0.202,0.180,N,0.450,SignalP-noTM
TcCLB.504147.190,0.135,57,0.119,57,0.132,50,0.100,0.109,N,0.450,SignalP-noTM
TcCLB.504147.200,0.192,29,0.133,29,0.108,3,0.094,0.112,N,0.450,SignalP-noTM
TcCLB.504147.20,0.122,43,0.116,43,0.200,37,0.102,0.108,N,0.450,SignalP-noTM
TcCLB.504147.210,0.136,40,0.152,16,0.301,8,0.206,0.181,N,0.450,SignalP-noTM
TcCLB.504147.224,0.113,53,0.112,53,0.143,5,0.106,0.109,N,0.450,SignalP-noTM
TcCLB.504147.240,0.113,61,0.110,11,0.123,1,0.105,0.107,N,0.450,SignalP-noTM
TcCLB.504147.250,0.148,21,0.193,21,0.417,1,0.234,0.215,N,0.450,SignalP-noTM
TcCLB.504147.260,0.133,40,0.133,33,0.279,15,0.150,0.142,N,0.450,SignalP-noTM
TcCLB.504147.280,0.110,44,0.104,44,0.124,27,0.096,0.100,N,0.450,SignalP-noTM
TcCLB.504147.30,0.144,35,0.116,35,0.123,40,0.090,0.102,N,0.450,SignalP-noTM
TcCLB.504147.310,0.108,57,0.105,62,0.117,49,0.098,0.101,N,0.450,SignalP-noTM
TcCLB.504147.320,0.118,30,0.125,14,0.159,3,0.137,0.132,N,0.450,SignalP-noTM
TcCLB.504147.330,0.141,16,0.139,16,0.156,1,0.129,0.134,N,0.450,SignalP-noTM
TcCLB.504147.340,0.110,31,0.110,31,0.125,13,0.104,0.107,N,0.450,SignalP-noTM
TcCLB.504147.40,0.282,22,0.473,22,0.898,6,0.791,0.645,Y,0.450,SignalP-noTM
TcCLB.504147.50,0.139,20,0.139,20,0.186,7,0.138,0.139,N,0.450,SignalP-noTM
TcCLB.504147.60,0.110,29,0.109,47,0.133,25,0.102,0.105,N,0.450,SignalP-noTM
TcCLB.504147.70,0.474,22,0.630,22,0.936,3,0.835,0.741,Y,0.450,SignalP-noTM
TcCLB.504147.80,0.130,38,0.130,38,0.167,5,0.137,0.134,N,0.450,SignalP-noTM
TcCLB.504147.90,0.111,49,0.108,49,0.123,32,0.100,0.104,N,0.450,SignalP-noTM
TcCLB.504147.99,0.130,40,0.142,40,0.218,36,0.149,0.146,N,0.450,SignalP-noTM
TcCLB.504149.100,0.193,34,0.189,15,0.462,11,0.347,0.252,N,0.500,SignalP-TM
TcCLB.504149.110,0.139,27,0.125,12,0.174,1,0.119,0.122,N,0.450,SignalP-noTM
TcCLB.504149.117,0.110,47,0.108,13,0.139,11,0.114,0.111,N,0.450,SignalP-noTM
TcCLB.504149.124,0.126,16,0.158,16,0.267,1,0.167,0.163,N,0.450,SignalP-noTM
TcCLB.504149.130,0.128,16,0.197,16,0.411,3,0.261,0.231,N,0.450,SignalP-noTM
TcCLB.504149.140,0.109,19,0.131,11,0.201,3,0.149,0.140,N,0.450,SignalP-noTM
TcCLB.504149.150,0.108,7,0.118,13,0.186,9,0.123,0.120,N,0.450,SignalP-noTM
TcCLB.504149.160,0.111,59,0.108,59,0.129,48,0.103,0.106,N,0.450,SignalP-noTM
TcCLB.504149.175,0.681,22,0.684,22,0.850,8,0.712,0.695,Y,0.500,SignalP-TM
TcCLB.504149.190,0.171,64,0.150,64,0.300,33,0.143,0.146,N,0.450,SignalP-noTM
TcCLB.504149.20,0.122,16,0.109,16,0.123,23,0.097,0.102,N,0.450,SignalP-noTM
TcCLB.504149.201,0.141,26,0.233,13,0.615,1,0.424,0.337,N,0.450,SignalP-noTM
TcCLB.504149.210,0.119,31,0.124,16,0.192,5,0.148,0.137,N,0.450,SignalP-noTM
TcCLB.504149.220,0.108,37,0.103,37,0.108,60,0.095,0.099,N,0.450,SignalP-noTM
TcCLB.504149.30,0.212,28,0.288,23,0.650,5,0.465,0.384,N,0.450,SignalP-noTM
TcCLB.504149.40,0.116,52,0.121,12,0.153,2,0.128,0.125,N,0.450,SignalP-noTM
TcCLB.504149.50,0.125,14,0.117,14,0.157,4,0.110,0.113,N,0.450,SignalP-noTM
TcCLB.504149.55,0.164,42,0.144,20,0.298,17,0.145,0.145,N,0.450,SignalP-noTM
TcCLB.504149.60,0.175,27,0.211,27,0.416,4,0.266,0.241,N,0.450,SignalP-noTM
TcCLB.504149.70,0.109,24,0.116,14,0.146,7,0.125,0.121,N,0.450,SignalP-noTM
TcCLB.504149.80,0.111,55,0.120,65,0.175,58,0.111,0.116,N,0.500,SignalP-TM
TcCLB.504149.90,0.219,27,0.212,11,0.545,6,0.429,0.299,N,0.500,SignalP-TM
TcCLB.504151.20,0.243,19,0.176,19,0.178,10,0.128,0.150,N,0.450,SignalP-noTM
TcCLB.504151.30,0.199,25,0.186,25,0.291,21,0.175,0.180,N,0.450,SignalP-noTM
TcCLB.504151.39,0.163,48,0.129,48,0.134,47,0.100,0.113,N,0.450,SignalP-noTM
TcCLB.504151.50,0.240,32,0.201,24,0.287,5,0.186,0.193,N,0.450,SignalP-noTM
TcCLB.504151.60,0.113,38,0.119,22,0.181,14,0.129,0.124,N,0.450,SignalP-noTM
TcCLB.504151.69,0.109,66,0.107,12,0.127,2,0.100,0.104,N,0.450,SignalP-noTM
TcCLB.504151.80,0.140,19,0.117,19,0.159,26,0.096,0.106,N,0.450,SignalP-noTM
TcCLB.504153.100,0.110,37,0.148,46,0.302,41,0.128,0.140,N,0.500,SignalP-TM
TcCLB.504153.10,0.168,24,0.177,16,0.379,12,0.209,0.194,N,0.450,SignalP-noTM
TcCLB.504153.110,0.133,22,0.146,11,0.251,1,0.160,0.154,N,0.450,SignalP-noTM
TcCLB.504153.120,0.183,19,0.143,11,0.266,4,0.209,0.169,N,0.500,SignalP-TM
TcCLB.504153.129,0.198,31,0.184,14,0.417,10,0.325,0.240,N,0.500,SignalP-TM
TcCLB.504153.140,0.117,42,0.109,42,0.115,36,0.100,0.104,N,0.450,SignalP-noTM
TcCLB.504153.150,0.109,8,0.122,12,0.160,1,0.119,0.121,N,0.450,SignalP-noTM
TcCLB.504153.160,0.170,37,0.145,37,0.206,4,0.127,0.135,N,0.450,SignalP-noTM
TcCLB.504153.170,0.111,51,0.110,12,0.128,11,0.110,0.110,N,0.450,SignalP-noTM
TcCLB.504153.180,0.150,17,0.201,17,0.354,3,0.252,0.229,N,0.450,SignalP-noTM
TcCLB.504153.190,0.129,18,0.180,18,0.313,1,0.256,0.210,N,0.500,SignalP-TM
TcCLB.504153.200,0.263,27,0.193,27,0.200,12,0.143,0.166,N,0.450,SignalP-noTM
TcCLB.504153.20,0.139,35,0.117,35,0.130,6,0.102,0.109,N,0.450,SignalP-noTM
TcCLB.504153.210,0.313,44,0.306,19,0.851,5,0.497,0.383,N,0.500,SignalP-TM
TcCLB.504153.220,0.110,53,0.122,17,0.176,14,0.143,0.133,N,0.450,SignalP-noTM
TcCLB.504153.230,0.121,36,0.130,30,0.292,10,0.149,0.140,N,0.450,SignalP-noTM
TcCLB.504153.240,0.217,22,0.171,22,0.323,20,0.135,0.152,N,0.450,SignalP-noTM
TcCLB.504153.250,0.133,23,0.114,23,0.159,27,0.106,0.111,N,0.500,SignalP-TM
TcCLB.504153.260,0.111,23,0.107,61,0.119,47,0.100,0.103,N,0.450,SignalP-noTM
TcCLB.504153.270,0.149,21,0.177,21,0.276,2,0.204,0.192,N,0.450,SignalP-noTM
TcCLB.504153.280,0.121,25,0.104,25,0.105,34,0.089,0.096,N,0.450,SignalP-noTM
TcCLB.504153.290,0.111,43,0.120,49,0.188,41,0.117,0.118,N,0.450,SignalP-noTM
TcCLB.504153.300,0.111,35,0.105,35,0.107,22,0.098,0.101,N,0.450,SignalP-noTM
TcCLB.504153.30,0.116,38,0.105,57,0.117,55,0.095,0.100,N,0.450,SignalP-noTM
TcCLB.504153.310,0.142,41,0.155,41,0.293,32,0.154,0.155,N,0.450,SignalP-noTM
TcCLB.504153.320,0.130,44,0.131,44,0.252,42,0.124,0.127,N,0.450,SignalP-noTM
TcCLB.504153.330,0.109,28,0.110,11,0.131,5,0.118,0.114,N,0.450,SignalP-noTM
TcCLB.504153.340,0.160,36,0.154,36,0.213,16,0.136,0.144,N,0.450,SignalP-noTM
TcCLB.504153.360,0.184,18,0.215,18,0.324,2,0.232,0.224,N,0.450,SignalP-noTM
TcCLB.504153.370,0.120,28,0.121,12,0.163,1,0.117,0.119,N,0.450,SignalP-noTM
TcCLB.504153.70,0.150,20,0.144,20,0.230,1,0.123,0.132,N,0.450,SignalP-noTM
TcCLB.504153.90,0.130,31,0.134,31,0.188,15,0.140,0.137,N,0.450,SignalP-noTM
TcCLB.504159.100,0.118,23,0.255,11,0.717,1,0.505,0.390,N,0.450,SignalP-noTM
TcCLB.504159.10,0.168,23,0.132,23,0.132,2,0.104,0.117,N,0.450,SignalP-noTM
TcCLB.504159.109,0.118,48,0.115,48,0.152,46,0.109,0.112,N,0.450,SignalP-noTM
TcCLB.504159.30,0.448,55,0.243,55,0.294,31,0.121,0.177,N,0.450,SignalP-noTM
TcCLB.504159.40,0.123,48,0.135,48,0.197,34,0.124,0.131,N,0.500,SignalP-TM
TcCLB.504159.50,0.108,15,0.106,41,0.130,23,0.101,0.104,N,0.450,SignalP-noTM
TcCLB.504159.60,0.118,19,0.156,19,0.273,1,0.191,0.175,N,0.450,SignalP-noTM
TcCLB.504159.70,0.183,24,0.219,24,0.451,9,0.261,0.242,N,0.450,SignalP-noTM
TcCLB.504159.80,0.217,30,0.163,30,0.185,1,0.131,0.145,N,0.450,SignalP-noTM
TcCLB.504159.90,0.111,25,0.106,42,0.116,3,0.100,0.103,N,0.450,SignalP-noTM
TcCLB.504163.100,0.148,26,0.167,11,0.299,1,0.210,0.190,N,0.450,SignalP-noTM
TcCLB.504163.10,0.139,28,0.182,28,0.343,12,0.233,0.210,N,0.450,SignalP-noTM
TcCLB.504163.110,0.179,44,0.137,44,0.191,43,0.099,0.117,N,0.450,SignalP-noTM
TcCLB.504163.20,0.184,41,0.155,11,0.246,1,0.188,0.173,N,0.450,SignalP-noTM
TcCLB.504163.30,0.110,53,0.113,12,0.145,10,0.120,0.117,N,0.450,SignalP-noTM
TcCLB.504163.40,0.109,35,0.105,60,0.117,42,0.098,0.101,N,0.450,SignalP-noTM
TcCLB.504163.50,0.109,35,0.105,60,0.117,42,0.098,0.101,N,0.450,SignalP-noTM
TcCLB.504163.60,0.111,40,0.107,12,0.116,1,0.101,0.104,N,0.450,SignalP-noTM
TcCLB.504163.70,0.122,29,0.107,12,0.115,2,0.104,0.106,N,0.450,SignalP-noTM
TcCLB.504163.80,0.126,31,0.115,11,0.144,2,0.120,0.118,N,0.450,SignalP-noTM
TcCLB.504163.90,0.113,62,0.118,11,0.144,1,0.116,0.117,N,0.450,SignalP-noTM
TcCLB.504165.10,0.184,34,0.197,11,0.477,3,0.340,0.254,N,0.500,SignalP-TM
TcCLB.504165.20,0.112,39,0.112,39,0.157,37,0.113,0.113,N,0.450,SignalP-noTM
TcCLB.504167.14,0.264,34,0.220,17,0.432,9,0.284,0.246,N,0.500,SignalP-TM
TcCLB.504167.20,0.512,25,0.699,25,0.996,6,0.957,0.839,Y,0.450,SignalP-noTM
TcCLB.504167.30,0.114,39,0.111,39,0.140,30,0.106,0.108,N,0.450,SignalP-noTM
TcCLB.504167.40,0.152,22,0.127,22,0.122,6,0.106,0.116,N,0.450,SignalP-noTM
TcCLB.504167.7,0.132,28,0.279,17,0.722,2,0.633,0.470,Y,0.450,SignalP-noTM
TcCLB.504171.10,0.167,14,0.291,14,0.581,5,0.464,0.384,N,0.450,SignalP-noTM
TcCLB.504171.20,0.108,46,0.104,46,0.116,42,0.096,0.100,N,0.450,SignalP-noTM
TcCLB.504171.30,0.110,64,0.107,11,0.124,7,0.105,0.106,N,0.450,SignalP-noTM
TcCLB.504171.40,0.164,38,0.179,38,0.252,37,0.164,0.173,N,0.500,SignalP-TM
TcCLB.504171.50,0.144,44,0.146,22,0.192,17,0.153,0.150,N,0.450,SignalP-noTM
TcCLB.504171.59,0.121,30,0.115,30,0.144,8,0.111,0.113,N,0.450,SignalP-noTM
TcCLB.504179.100,0.108,56,0.112,12,0.142,50,0.111,0.111,N,0.450,SignalP-noTM
TcCLB.504179.20,0.194,35,0.182,35,0.261,6,0.191,0.187,N,0.450,SignalP-noTM
TcCLB.504179.30,0.149,40,0.168,11,0.419,1,0.218,0.188,N,0.500,SignalP-TM
TcCLB.504179.40,0.287,27,0.170,27,0.129,2,0.104,0.135,N,0.450,SignalP-noTM
TcCLB.504179.50,0.119,51,0.118,12,0.178,3,0.127,0.123,N,0.450,SignalP-noTM
TcCLB.504179.60,0.269,28,0.170,28,0.171,27,0.109,0.137,N,0.450,SignalP-noTM
TcCLB.504179.69,0.109,35,0.104,12,0.119,4,0.105,0.104,N,0.450,SignalP-noTM
TcCLB.504179.80,0.115,42,0.123,11,0.172,1,0.121,0.122,N,0.450,SignalP-noTM
TcCLB.504179.90,0.220,42,0.170,42,0.258,41,0.120,0.143,N,0.450,SignalP-noTM
TcCLB.504179.9,0.136,22,0.127,22,0.149,4,0.118,0.122,N,0.450,SignalP-noTM
TcCLB.504181.10,0.110,23,0.099,38,0.109,55,0.092,0.095,N,0.450,SignalP-noTM
TcCLB.504181.20,0.109,8,0.113,19,0.137,2,0.118,0.115,N,0.450,SignalP-noTM
TcCLB.504181.30,0.109,8,0.113,19,0.137,2,0.118,0.115,N,0.450,SignalP-noTM
TcCLB.504181.40,0.112,36,0.103,61,0.108,40,0.096,0.099,N,0.450,SignalP-noTM
TcCLB.504181.50,0.109,35,0.103,53,0.111,15,0.097,0.100,N,0.450,SignalP-noTM
TcCLB.504193.15,0.221,66,0.183,66,0.406,45,0.152,0.170,N,0.500,SignalP-TM
TcCLB.504193.30,0.109,25,0.107,12,0.115,7,0.102,0.104,N,0.450,SignalP-noTM
TcCLB.504193.41,0.132,69,0.116,69,0.177,43,0.109,0.113,N,0.450,SignalP-noTM
TcCLB.504193.51,0.141,22,0.156,22,0.230,17,0.174,0.166,N,0.450,SignalP-noTM
TcCLB.504203.10,0.169,20,0.175,20,0.269,2,0.172,0.173,N,0.450,SignalP-noTM
TcCLB.504203.20,0.131,18,0.129,18,0.178,3,0.125,0.127,N,0.450,SignalP-noTM
TcCLB.504203.29,0.158,36,0.152,36,0.224,6,0.157,0.155,N,0.450,SignalP-noTM
TcCLB.504203.40,0.205,23,0.368,23,0.784,16,0.659,0.525,Y,0.450,SignalP-noTM
TcCLB.504203.4,0.113,29,0.200,14,0.500,7,0.394,0.305,N,0.450,SignalP-noTM
TcCLB.504203.50,0.108,20,0.150,11,0.260,1,0.172,0.162,N,0.450,SignalP-noTM
TcCLB.504203.60,0.111,19,0.112,19,0.144,12,0.115,0.114,N,0.450,SignalP-noTM
TcCLB.504213.100,0.127,37,0.113,37,0.126,6,0.105,0.109,N,0.450,SignalP-noTM
TcCLB.504213.10,0.113,12,0.137,12,0.191,1,0.142,0.140,N,0.450,SignalP-noTM
TcCLB.504213.110,0.108,64,0.110,69,0.165,68,0.100,0.106,N,0.500,SignalP-TM
TcCLB.504213.120,0.176,47,0.143,47,0.263,45,0.103,0.121,N,0.450,SignalP-noTM
TcCLB.504213.130,0.548,36,0.365,36,0.434,32,0.262,0.309,N,0.450,SignalP-noTM
TcCLB.504213.140,0.177,18,0.259,18,0.485,1,0.346,0.306,N,0.450,SignalP-noTM
TcCLB.504213.20,0.111,55,0.108,46,0.126,28,0.102,0.105,N,0.450,SignalP-noTM
TcCLB.504213.29,0.117,55,0.116,55,0.148,43,0.105,0.110,N,0.450,SignalP-noTM
TcCLB.504213.40,0.110,38,0.108,16,0.154,12,0.114,0.111,N,0.450,SignalP-noTM
TcCLB.504213.50,0.149,34,0.132,68,0.229,52,0.124,0.128,N,0.450,SignalP-noTM
TcCLB.504213.60,0.109,68,0.105,68,0.115,24,0.098,0.101,N,0.450,SignalP-noTM
TcCLB.504213.70,0.136,30,0.168,11,0.309,29,0.240,0.207,N,0.450,SignalP-noTM
TcCLB.504213.80,0.125,17,0.140,17,0.181,2,0.148,0.144,N,0.450,SignalP-noTM
TcCLB.504213.90,0.109,42,0.112,33,0.152,12,0.108,0.109,N,0.450,SignalP-noTM
TcCLB.504215.10,0.109,30,0.105,66,0.110,25,0.099,0.101,N,0.450,SignalP-noTM
TcCLB.504215.20,0.332,37,0.252,37,0.319,4,0.183,0.224,N,0.500,SignalP-TM
TcCLB.504215.30,0.148,23,0.171,23,0.241,11,0.198,0.186,N,0.450,SignalP-noTM
TcCLB.504215.40,0.211,28,0.148,28,0.158,1,0.109,0.127,N,0.450,SignalP-noTM
TcCLB.504215.50,0.139,46,0.142,51,0.212,42,0.121,0.131,N,0.450,SignalP-noTM
TcCLB.504215.59,0.423,17,0.623,17,0.951,11,0.917,0.782,Y,0.450,SignalP-noTM
TcCLB.504219.10,0.241,47,0.299,47,0.769,38,0.254,0.275,N,0.450,SignalP-noTM
TcCLB.504219.40,0.209,64,0.208,64,0.340,44,0.156,0.187,N,0.500,SignalP-TM
TcCLB.504219.50,0.285,20,0.278,20,0.373,10,0.283,0.281,N,0.450,SignalP-noTM
TcCLB.504219.70,0.378,24,0.596,24,0.984,14,0.944,0.735,Y,0.500,SignalP-TM
TcCLB.504225.10,0.155,31,0.302,19,0.769,4,0.613,0.470,Y,0.450,SignalP-noTM
TcCLB.504225.20,0.121,29,0.130,11,0.192,1,0.132,0.131,N,0.450,SignalP-noTM
TcCLB.504227.10,0.111,15,0.106,15,0.111,29,0.098,0.102,N,0.450,SignalP-noTM
TcCLB.504227.5,0.109,67,0.108,47,0.116,36,0.101,0.104,N,0.450,SignalP-noTM
TcCLB.504229.100,0.207,25,0.278,25,0.510,3,0.404,0.328,N,0.500,SignalP-TM
TcCLB.504229.110,0.118,22,0.109,66,0.147,57,0.053,0.087,N,0.500,SignalP-TM
TcCLB.504229.20,0.217,22,0.313,22,0.573,5,0.447,0.386,N,0.450,SignalP-noTM
TcCLB.504229.30,0.185,21,0.151,21,0.183,1,0.117,0.132,N,0.450,SignalP-noTM
TcCLB.504229.37,0.157,31,0.276,31,0.698,30,0.461,0.376,N,0.450,SignalP-noTM
TcCLB.504229.4,0.177,21,0.371,21,0.870,8,0.771,0.587,Y,0.450,SignalP-noTM
TcCLB.504229.44,0.110,32,0.109,50,0.120,8,0.106,0.107,N,0.450,SignalP-noTM
TcCLB.504229.50,0.374,18,0.250,18,0.217,14,0.171,0.219,N,0.500,SignalP-TM
TcCLB.504229.70,0.108,5,0.106,12,0.118,2,0.098,0.102,N,0.450,SignalP-noTM
TcCLB.504239.100,0.833,25,0.895,25,0.994,6,0.964,0.932,Y,0.450,SignalP-noTM
TcCLB.504239.10,0.127,49,0.139,49,0.323,47,0.144,0.142,N,0.450,SignalP-noTM
TcCLB.504239.110,0.410,25,0.631,25,0.993,8,0.968,0.813,Y,0.450,SignalP-noTM
TcCLB.504239.115,0.142,47,0.164,47,0.607,38,0.158,0.161,N,0.450,SignalP-noTM
TcCLB.504239.120,0.109,28,0.110,28,0.157,12,0.110,0.110,N,0.450,SignalP-noTM
TcCLB.504239.140,0.282,30,0.190,30,0.315,7,0.153,0.170,N,0.450,SignalP-noTM
TcCLB.504239.150,0.132,36,0.115,36,0.127,9,0.099,0.106,N,0.450,SignalP-noTM
TcCLB.504239.161,0.607,20,0.568,20,0.768,1,0.494,0.528,Y,0.450,SignalP-noTM
TcCLB.504239.171,0.733,25,0.839,25,0.994,6,0.963,0.906,Y,0.450,SignalP-noTM
TcCLB.504239.180,0.108,49,0.104,28,0.110,23,0.097,0.100,N,0.450,SignalP-noTM
TcCLB.504239.195,0.537,28,0.700,28,0.994,14,0.924,0.821,Y,0.450,SignalP-noTM
TcCLB.504239.20,0.842,25,0.901,25,0.992,6,0.964,0.935,Y,0.450,SignalP-noTM
TcCLB.504239.210,0.116,41,0.114,24,0.155,12,0.116,0.115,N,0.450,SignalP-noTM
TcCLB.504239.220,0.435,26,0.644,26,0.989,14,0.953,0.811,Y,0.450,SignalP-noTM
TcCLB.504239.230,0.119,35,0.111,35,0.125,31,0.101,0.106,N,0.450,SignalP-noTM
TcCLB.504239.240,0.431,24,0.635,24,0.985,5,0.936,0.797,Y,0.450,SignalP-noTM
TcCLB.504239.260,0.334,64,0.313,64,0.411,59,0.178,0.259,N,0.500,SignalP-TM
TcCLB.504239.270,0.147,18,0.184,18,0.269,11,0.228,0.208,N,0.450,SignalP-noTM
TcCLB.504239.280,0.852,24,0.910,24,0.991,6,0.971,0.943,Y,0.450,SignalP-noTM
TcCLB.504239.290,0.438,25,0.642,25,0.984,4,0.941,0.803,Y,0.450,SignalP-noTM
TcCLB.504239.30,0.696,28,0.774,28,0.987,7,0.881,0.831,Y,0.450,SignalP-noTM
TcCLB.504239.330,0.279,30,0.279,30,0.836,2,0.368,0.327,N,0.450,SignalP-noTM
TcCLB.504239.340,0.739,25,0.840,25,0.994,6,0.957,0.903,Y,0.450,SignalP-noTM
TcCLB.504239.350,0.672,26,0.800,26,0.990,8,0.954,0.883,Y,0.450,SignalP-noTM
TcCLB.504239.365,0.144,24,0.134,68,0.220,58,0.107,0.123,N,0.500,SignalP-TM
TcCLB.504239.380,0.172,23,0.198,23,0.415,13,0.229,0.215,N,0.450,SignalP-noTM
TcCLB.504239.390,0.213,47,0.274,47,0.684,4,0.343,0.311,N,0.450,SignalP-noTM
TcCLB.504239.40,0.226,18,0.153,18,0.117,14,0.105,0.127,N,0.450,SignalP-noTM
TcCLB.504239.401,0.318,18,0.395,18,0.644,16,0.470,0.435,N,0.450,SignalP-noTM
TcCLB.504239.410,0.776,25,0.852,25,0.992,5,0.940,0.900,Y,0.450,SignalP-noTM
TcCLB.504239.420,0.321,26,0.552,26,0.991,7,0.950,0.767,Y,0.450,SignalP-noTM
TcCLB.504239.434,0.818,26,0.875,26,0.979,15,0.937,0.909,Y,0.450,SignalP-noTM
TcCLB.504239.80,0.215,32,0.328,32,0.887,6,0.576,0.462,Y,0.450,SignalP-noTM
TcCLB.504239.90,0.144,35,0.124,35,0.172,12,0.112,0.118,N,0.450,SignalP-noTM
TcCLB.504241.34,0.199,28,0.154,28,0.325,42,0.124,0.142,N,0.500,SignalP-TM
TcCLB.504241.57,0.131,18,0.130,18,0.150,17,0.130,0.130,N,0.450,SignalP-noTM
TcCLB.504241.80,0.156,64,0.164,64,0.313,45,0.141,0.155,N,0.500,SignalP-TM
TcCLB.504241.85,0.125,20,0.146,11,0.212,1,0.169,0.159,N,0.450,SignalP-noTM
TcCLB.504241.90,0.119,16,0.114,16,0.137,10,0.115,0.115,N,0.450,SignalP-noTM
TcCLB.504247.10,0.163,28,0.135,28,0.213,27,0.114,0.123,N,0.450,SignalP-noTM
TcCLB.504247.20,0.122,56,0.132,12,0.239,4,0.155,0.145,N,0.450,SignalP-noTM
TcCLB.504247.30,0.111,65,0.106,65,0.120,46,0.099,0.102,N,0.450,SignalP-noTM
TcCLB.504247.34,0.110,45,0.109,49,0.128,7,0.107,0.108,N,0.450,SignalP-noTM
TcCLB.504247.40,0.135,46,0.190,12,0.429,1,0.252,0.223,N,0.450,SignalP-noTM
TcCLB.504247.50,0.137,33,0.114,33,0.122,30,0.096,0.105,N,0.450,SignalP-noTM
TcCLB.504247.70,0.112,33,0.113,33,0.125,13,0.105,0.109,N,0.450,SignalP-noTM
TcCLB.504247.79,0.203,24,0.164,24,0.168,14,0.132,0.147,N,0.450,SignalP-noTM
TcCLB.504255.10,0.237,33,0.227,11,0.722,4,0.472,0.359,N,0.450,SignalP-noTM
TcCLB.504255.20,0.110,70,0.106,61,0.121,10,0.102,0.104,N,0.450,SignalP-noTM
TcCLB.504255.30,0.128,17,0.123,17,0.186,8,0.122,0.122,N,0.450,SignalP-noTM
TcCLB.504255.4,0.113,19,0.152,19,0.314,14,0.205,0.181,N,0.450,SignalP-noTM
TcCLB.504255.50,0.113,68,0.106,68,0.111,67,0.096,0.101,N,0.450,SignalP-noTM
TcCLB.504277.11,0.116,25,0.111,25,0.127,6,0.107,0.109,N,0.450,SignalP-noTM
TcCLB.504277.20,0.619,30,0.709,30,0.938,10,0.822,0.770,Y,0.450,SignalP-noTM
TcCLB.504277.30,0.805,23,0.872,23,0.978,13,0.945,0.911,Y,0.450,SignalP-noTM
TcCLB.504341.10,0.382,61,0.344,61,0.453,46,0.180,0.278,N,0.500,SignalP-TM
TcCLB.504341.20,0.112,50,0.114,40,0.130,29,0.108,0.111,N,0.450,SignalP-noTM
TcCLB.504343.10,0.145,62,0.187,62,0.418,44,0.168,0.179,N,0.500,SignalP-TM
TcCLB.504343.30,0.124,33,0.113,33,0.155,32,0.100,0.106,N,0.450,SignalP-noTM
TcCLB.504421.10,0.245,27,0.169,27,0.208,47,0.121,0.143,N,0.450,SignalP-noTM
TcCLB.504421.19,0.110,40,0.105,40,0.110,24,0.099,0.102,N,0.450,SignalP-noTM
TcCLB.504423.10,0.109,70,0.107,70,0.144,23,0.101,0.104,N,0.450,SignalP-noTM
TcCLB.504423.15,0.134,58,0.117,27,0.134,22,0.108,0.112,N,0.450,SignalP-noTM
TcCLB.504423.20,0.141,22,0.239,18,0.674,6,0.431,0.343,N,0.450,SignalP-noTM
TcCLB.504423.30,0.137,33,0.122,33,0.201,2,0.119,0.120,N,0.450,SignalP-noTM
TcCLB.504425.100,0.313,60,0.178,60,0.193,2,0.120,0.146,N,0.450,SignalP-noTM
TcCLB.504425.10,0.589,24,0.752,24,0.980,15,0.959,0.864,Y,0.450,SignalP-noTM
TcCLB.504425.110,0.108,53,0.105,41,0.120,25,0.098,0.101,N,0.450,SignalP-noTM
TcCLB.504425.50,0.261,25,0.263,25,0.408,1,0.273,0.268,N,0.450,SignalP-noTM
TcCLB.504425.60,0.150,30,0.134,30,0.163,28,0.122,0.128,N,0.450,SignalP-noTM
TcCLB.504425.70,0.858,29,0.901,29,0.978,9,0.942,0.923,Y,0.450,SignalP-noTM
TcCLB.504425.80,0.110,51,0.107,51,0.127,35,0.098,0.102,N,0.450,SignalP-noTM
TcCLB.504425.90,0.109,70,0.111,58,0.129,43,0.104,0.107,N,0.450,SignalP-noTM
TcCLB.504427.100,0.736,20,0.819,20,0.970,1,0.903,0.865,Y,0.450,SignalP-noTM
TcCLB.504427.10,0.115,34,0.122,11,0.157,1,0.132,0.127,N,0.450,SignalP-noTM
TcCLB.504427.110,0.109,35,0.104,68,0.116,41,0.100,0.102,N,0.450,SignalP-noTM
TcCLB.504427.120,0.112,66,0.106,36,0.116,55,0.099,0.102,N,0.450,SignalP-noTM
TcCLB.504427.130,0.281,30,0.317,30,0.630,9,0.394,0.359,N,0.450,SignalP-noTM
TcCLB.504427.140,0.114,21,0.153,21,0.426,13,0.207,0.182,N,0.450,SignalP-noTM
TcCLB.504427.150,0.115,22,0.170,11,0.313,1,0.233,0.204,N,0.450,SignalP-noTM
TcCLB.504427.170,0.110,66,0.150,12,0.286,1,0.148,0.149,N,0.450,SignalP-noTM
TcCLB.504427.180,0.125,18,0.123,18,0.164,1,0.108,0.115,N,0.450,SignalP-noTM
TcCLB.504427.190,0.294,41,0.205,19,0.301,3,0.210,0.208,N,0.450,SignalP-noTM
TcCLB.504427.200,0.119,22,0.143,12,0.261,2,0.158,0.151,N,0.450,SignalP-noTM
TcCLB.504427.20,0.213,32,0.149,32,0.242,15,0.157,0.152,N,0.500,SignalP-TM
TcCLB.504427.230,0.661,27,0.777,27,0.989,15,0.920,0.854,Y,0.450,SignalP-noTM
TcCLB.504427.240,0.109,52,0.108,12,0.164,2,0.102,0.105,N,0.450,SignalP-noTM
TcCLB.504427.250,0.130,55,0.113,55,0.111,2,0.096,0.104,N,0.450,SignalP-noTM
