gene_id	gene_name	enc	cai
TcCLB.506529.320	hypothetical protein, conserved	53.609	0.635
TcCLB.506529.330	hypothetical protein, conserved	53.065	0.618
TcCLB.506529.340	Protein kinase domain, putative	55.74	0.575
TcCLB.506529.360	cytochrome c oxidase subunit IV, putative	48.879	0.723
TcCLB.506529.380	serine/threonine protein phosphatase, putative	55.261	0.583
TcCLB.506529.40	hypothetical protein, conserved	55.714	0.556
TcCLB.506529.400	hypothetical protein, conserved	53.934	0.618
TcCLB.506529.410	primase 2, putative	53.812	0.6
TcCLB.506529.420	alanine aminotransferase, putative,glutamic--alanine transaminase, putative,glutamic--pyruvic transaminase, putative	36.792	0.771
TcCLB.506529.425	hypothetical protein	47.221	0.535
TcCLB.506529.430	alanine aminotransferase, putative,glutamic--alanine transaminase, putative,glutamic--pyruvic transaminase, putative	37.069	0.765
TcCLB.506529.440	hypothetical protein, conserved	56.81	0.584
TcCLB.506529.460	hypothetical protein, conserved	54.785	0.568
TcCLB.506529.470	hypothetical protein, conserved	57.828	0.586
TcCLB.506529.480	hypothetical protein, conserved	56.834	0.579
TcCLB.506529.490	hypothetical protein, conserved	57.496	0.517
TcCLB.506529.50	arginine N-methyltransferase, putative	55.33	0.607
TcCLB.506529.500	hypothetical protein, conserved	53.868	0.464
TcCLB.506529.508	glucose-6-phosphate isomerase, glycosomal, putative	53.822	0.508
TcCLB.506529.541	hypothetical protein	53.207	0.59
TcCLB.506529.550	cysteine peptidase, putative,cysteine peptidase, clan CA, family C1, cathepsin L-like, putative	45.424	0.729
TcCLB.506529.590	hypothetical protein, conserved	53.79	0.436
TcCLB.506529.595	hypothetical protein	58.251	0.51
TcCLB.506529.60	hypothetical protein, conserved	54.756	0.563
TcCLB.506529.600	metacyclin II, putative	56.047	0.541
TcCLB.506529.610	hypothetical protein	55.955	0.548
TcCLB.506529.620	hypothetical protein	59.863	0.559
TcCLB.506529.640	hypothetical protein, conserved	54.855	0.579
TcCLB.506529.650	hypothetical protein, conserved	55.162	0.542
TcCLB.506529.660	hypothetical protein, conserved	55.104	0.583
TcCLB.506529.70	hypothetical protein, conserved	51.801	0.586
TcCLB.506529.80	hypothetical protein, conserved	56.771	0.58
TcCLB.506529.90	puromycin-sensitive aminopeptidase-like protein, putative,metallo-peptidase, clan MA(E), family M1, putative	55.862	0.597
TcCLB.506531.20	hypothetical protein, conserved	54.967	0.561
TcCLB.506531.30	hypothetical protein, conserved	55.319	0.594
TcCLB.506531.40	hypothetical protein, conserved	54.497	0.593
TcCLB.506531.50	metacaspase, putative,cysteine peptidase, Clan CD, family C13, putative	52.493	0.644
TcCLB.506531.60	hypothetical protein, conserved	48.363	0.625
TcCLB.506533.70	hypothetical protein, conserved	52.609	0.62
TcCLB.506543.10	hypothetical protein, conserved	57.533	0.587
TcCLB.506543.100	hypothetical protein, conserved	49.551	0.546
TcCLB.506543.20	hypothetical protein, conserved	54.346	0.621
TcCLB.506543.30	hypothetical protein, conserved	46.256	0.647
TcCLB.506543.40	hypothetical protein, conserved	58.484	0.581
TcCLB.506543.70	hypothetical protein, conserved	58.766	0.527
TcCLB.506543.90	cytochrome c oxidase assembly protein, putative	49.555	0.668
TcCLB.506551.10	protein associated with differentiation 4, putative	51.008	0.661
TcCLB.506553.10	hypothetical protein, conserved	59.277	0.572
TcCLB.506553.20	bromodomain factor 2 protein	44.187	0.707
TcCLB.506553.30	GTP-binding protein, putative	57.278	0.541
TcCLB.506553.40	ATP-dependent RNA helicase (pseudogene), putative	56.989	0.605
TcCLB.506563.10	pumilio/PUF RNA binding protein 9, putative (PUF9)	54.96	0.615
TcCLB.506563.100	hypothetical protein, conserved	48.715	0.653
TcCLB.506563.160	hypothetical protein, conserved	56.327	0.547
TcCLB.506563.190	calpain-like cysteine peptidase, putative	59.032	0.51
TcCLB.506563.20	exosome-associated protein 1, putative,Rrp42 homologue, putative,RNasePH-like protein, putative (EAP1)	53.149	0.627
TcCLB.506563.200	calpain cysteine peptidase, putative,cysteine peptidase, Clan CA, family C2, putative	57.406	0.587
TcCLB.506563.210	calpain-like cysteine peptidase, putative,cysteine peptidase, Clan CA, family C2, putative	54.577	0.545
TcCLB.506563.30	coatomer beta subunit, putative	54.689	0.629
TcCLB.506563.40	beta tubulin, putative	34.39	0.852
TcCLB.506563.60	hypothetical protein, conserved	53.41	0.616
TcCLB.506563.90	calpain-like cysteine peptidase (pseudogene), putative	54.576	0.624
TcCLB.506565.20	hypothetical protein, conserved	55.869	0.611
TcCLB.506565.29	hypothetical protein, conserved	56.216	0.586
TcCLB.506567.10	hypothetical protein, conserved	57.201	0.582
TcCLB.506567.100	hypothetical protein, conserved	56.545	0.586
TcCLB.506567.110	hypothetical protein, conserved	58.021	0.543
TcCLB.506567.120	mitochondrial RNA binding protein, putative	61.0	0.566
TcCLB.506567.130	hypothetical protein, conserved	51.812	0.538
TcCLB.506567.134	hypothetical protein, conserved	53.961	0.591
TcCLB.506567.140	hypothetical protein, conserved	36.199	0.628
TcCLB.506567.20	hypothetical protein	57.524	0.554
TcCLB.506567.34	hypothetical protein, conserved	59.106	0.533
TcCLB.506567.50	hypothetical protein, conserved	53.934	0.585
TcCLB.506567.60	ABC transporter, putative	56.863	0.58
TcCLB.506567.70	NAD(P)-dependent oxidoreductase, putative	55.505	0.595
TcCLB.506567.80	hypothetical protein	61.0	0.503
TcCLB.506579.10	ABC transporter, putative	46.642	0.713
TcCLB.506579.100	hypothetical protein, conserved	61.0	0.544
TcCLB.506579.110	hypothetical protein, conserved	55.327	0.599
TcCLB.506579.20	hypothetical protein, conserved	55.555	0.62
TcCLB.506579.30	myo-inositol-1 phosphatase, putative	55.506	0.613
TcCLB.506579.40	hypothetical protein, conserved	56.813	0.607
TcCLB.506579.50	hypothetical protein, conserved	56.531	0.587
TcCLB.506579.60	hypothetical protein, conserved	53.615	0.569
TcCLB.506579.70	hypothetical protein, conserved	56.407	0.578
TcCLB.506579.80	hypothetical protein, conserved	55.265	0.603
TcCLB.506579.90	hypothetical protein	57.501	0.569
TcCLB.506591.120	receptor-type adenylate cyclase (pseudogene), putative,receptor-type adenylate cyclase, putative, degenerate	54.588	0.593
TcCLB.506591.130	hypothetical protein, conserved	36.53	0.731
TcCLB.506591.20	U-box domain protein, putative	54.073	0.632
TcCLB.506591.30	hypothetical protein, conserved	46.227	0.687
TcCLB.506591.69	hypothetical protein, conserved	57.441	0.568
TcCLB.506597.20	mucin-associated surface protein (MASP, pseudogene), putative	57.048	0.506
TcCLB.506597.36	hypothetical protein, conserved (pseudogene)	57.027	0.564
TcCLB.506597.40	trans-sialidase, Group V, putative	52.829	0.599
TcCLB.506599.100	mucin-associated surface protein (MASP), putative	61.0	0.505
TcCLB.506599.120	surface protease GP63 (pseudogene), putative	52.865	0.574
TcCLB.506599.150	mucin-associated surface protein (MASP), putative	54.419	0.531
TcCLB.506599.170	mucin-associated surface protein (MASP), putative	55.491	0.484
TcCLB.506599.210	mucin-associated surface protein (MASP), putative	57.805	0.519
TcCLB.506599.240	mucin-associated surface protein (MASP), putative	58.656	0.5
TcCLB.506599.30	mucin-associated surface protein (MASP, pseudogene), putative	56.707	0.614
TcCLB.506599.310	mucin-associated surface protein (MASP), putative	61.0	0.521
TcCLB.506599.330	mucin-associated surface protein (MASP), putative	43.115	0.419
TcCLB.506599.390	mucin-associated surface protein (MASP), putative	57.968	0.495
TcCLB.506599.40	hypothetical protein	56.713	0.595
TcCLB.506599.400	trans-sialidase (pseudogene), putative	56.105	0.555
TcCLB.506599.420	mucin-associated surface protein (MASP), putative	47.117	0.533
TcCLB.506599.50	mucin-associated surface protein (MASP), putative	50.615	0.416
TcCLB.506599.80	mucin-associated surface protein (MASP), putative	57.058	0.484
TcCLB.506601.40	mucin-associated surface protein (MASP), putative	58.262	0.556
TcCLB.506603.20	mucin-associated surface protein (MASP, pseudogene), putative	57.91	0.61
TcCLB.506603.40	trans-sialidase, Group V, putative	53.109	0.59
TcCLB.506603.43	hypothetical protein	56.72	0.57
TcCLB.506605.10	hypothetical protein, conserved	54.032	0.612
TcCLB.506605.100	hypothetical protein	54.14	0.576
TcCLB.506605.120	hypothetical protein, conserved	37.774	0.784
TcCLB.506605.130	hypothetical protein, conserved	56.858	0.547
TcCLB.506605.139	hypothetical protein, conserved	52.886	0.613
TcCLB.506605.160	histone acetyltransferase, putative	54.121	0.605
TcCLB.506605.170	inosine-guanine nucleoside hydrolase, putative (IG-NH)	56.215	0.592
TcCLB.506605.174	hypothetical protein, conserved	51.344	0.52
TcCLB.506605.180	hypothetical protein, conserved	56.137	0.604
TcCLB.506605.190	hypothetical protein, conserved	55.099	0.589
TcCLB.506605.194	hypothetical protein, conserved	60.943	0.542
TcCLB.506605.200	hypothetical protein, conserved	52.771	0.667
TcCLB.506605.210	leucine-rich repeat protein (LRRP), putative	58.677	0.577
TcCLB.506605.220	hypothetical protein, conserved	58.086	0.522
TcCLB.506605.229	SNF2 DNA repair protein, putative	57.092	0.539
TcCLB.506605.30	hypothetical protein, conserved	56.981	0.592
TcCLB.506605.40	hypothetical protein, conserved	51.829	0.645
TcCLB.506605.70	hypothetical protein, conserved	53.72	0.606
TcCLB.506605.80	hypothetical protein, conserved	55.116	0.608
TcCLB.506605.90	hypothetical protein, conserved	48.432	0.633
TcCLB.506607.10	hypothetical protein, conserved	50.823	0.633
TcCLB.506609.30	trans-sialidase, Group V, putative	53.868	0.585
TcCLB.506609.50	hypothetical protein	53.82	0.576
TcCLB.506609.70	mucin-associated surface protein (MASP), putative	54.173	0.469
TcCLB.506609.80	mucin TcMUCII, putative	51.613	0.603
TcCLB.506623.20	trans-sialidase (pseudogene), putative	55.536	0.558
TcCLB.506623.30	hypothetical protein	51.488	0.627
TcCLB.506623.60	dispersed gene family protein 1 (DGF-1), putative	38.232	0.76
TcCLB.506625.100	hypothetical protein, conserved	53.425	0.583
TcCLB.506625.110	DNA topoisomerase type IB small subunit	55.562	0.578
TcCLB.506625.120	hypothetical protein, conserved	53.759	0.59
TcCLB.506625.130	hypothetical protein, conserved	53.779	0.524
TcCLB.506625.140	hypothetical protein, conserved	54.991	0.642
TcCLB.506625.150	hypothetical protein, conserved	56.03	0.565
TcCLB.506625.160	hypothetical protein, conserved	55.582	0.556
TcCLB.506625.180	hypothetical protein, conserved	59.131	0.545
TcCLB.506625.190	hypothetical protein, conserved	56.291	0.561
TcCLB.506625.200	ribosomal RNA processing protein 40, putative,exosome complex exonuclease, putative (RRP40)	50.797	0.601
TcCLB.506625.220	hypothetical protein, conserved	59.549	0.541
TcCLB.506625.230	hypothetical protein, conserved	55.178	0.558
TcCLB.506625.240	hypothetical protein, conserved	52.164	0.631
TcCLB.506625.60	inositol 5-phosphatase 1, putative	54.786	0.511
TcCLB.506625.80	cAMP-specific phosphodiesterase, putative	54.596	0.505
TcCLB.506631.10	hypothetical protein, conserved	53.851	0.512
TcCLB.506631.20	cardiolipin synthetase, putative	55.594	0.543
TcCLB.506631.30	hypothetical protein, conserved	57.167	0.548
TcCLB.506631.40	hypothetical protein, conserved	55.98	0.546
TcCLB.506633.10	protein kinase, putative	56.281	0.563
TcCLB.506633.100	hypothetical protein, conserved	55.817	0.593
TcCLB.506633.20	hypothetical protein, conserved	57.695	0.512
TcCLB.506633.30	hypothetical protein, conserved	56.997	0.527
TcCLB.506633.80	hypothetical protein, conserved	52.182	0.619
TcCLB.506633.90	folate/pteridine transporter, putative	44.972	0.725
TcCLB.506635.10	hypothetical protein (pseudogene)	55.5	0.515
TcCLB.506635.100	ATP dependent DEAD-box helicase, putative (RH)	56.566	0.559
TcCLB.506635.110	kinesin-like protein, putative	55.364	0.635
TcCLB.506635.120	kinesin, putative	56.102	0.574
TcCLB.506635.20	ATP-dependent RNA helicase, putative	54.133	0.591
TcCLB.506635.30	hypothetical protein, conserved	57.363	0.485
TcCLB.506635.40	hypothetical protein, conserved	57.622	0.526
TcCLB.506635.50	hypothetical protein	56.162	0.534
TcCLB.506635.60	pyroglutamyl-peptidase I (PGP), putative,cysteine peptidase, Clan CF, family C15, putative	61.0	0.507
TcCLB.506635.70	hypothetical protein, conserved	56.264	0.556
TcCLB.506635.80	hydroxymethylglutaryl-CoA lyase, putative,3-hydroxy-3-methylglutarate-CoA lyase, putative	57.914	0.57
TcCLB.506637.10	hypothetical protein, conserved	56.979	0.526
TcCLB.506637.100	tyrosine phosphatase isoform, putative	56.424	0.538
TcCLB.506637.110	hypothetical protein, conserved	53.509	0.598
TcCLB.506637.120	hypothetical protein, conserved	59.179	0.583
TcCLB.506637.20	hypothetical protein, conserved	49.046	0.683
TcCLB.506637.30	hypothetical protein, conserved	55.9	0.583
TcCLB.506637.40	hypothetical protein, conserved	48.977	0.684
TcCLB.506637.50	hypothetical protein, conserved	57.127	0.488
TcCLB.506637.60	hypothetical protein, conserved	54.523	0.548
TcCLB.506637.70	hypothetical protein, conserved	56.041	0.561
TcCLB.506637.80	hypothetical protein	57.333	0.511
TcCLB.506637.90	hypothetical protein, conserved	56.484	0.543
TcCLB.506647.10	hypothetical protein, conserved	56.524	0.549
TcCLB.506647.20	hypothetical protein, conserved	55.734	0.546
TcCLB.506649.10	hypothetical protein	56.297	0.536
TcCLB.506649.100	tRNA nucleotidyltransferase, putative	56.588	0.539
TcCLB.506649.110	hypothetical protein, conserved	55.176	0.581
TcCLB.506649.20	P-type H -ATPase, putative	52.289	0.612
TcCLB.506649.30	hypothetical protein, conserved	55.973	0.579
TcCLB.506649.40	rho-like GTP binding protein, putative	55.05	0.596
TcCLB.506649.50	cytochrome c oxidase assembly factor, putative	50.007	0.636
TcCLB.506649.60	hypothetical protein, conserved	58.746	0.497
TcCLB.506649.70	fructose-1,6-bisphosphatase, cytosolic, putative	51.65	0.498
TcCLB.506649.80	RNA-binding protein, putative	49.842	0.651
TcCLB.506649.90	hypothetical protein, conserved	56.84	0.55
TcCLB.506653.10	trans-sialidase, putative	53.903	0.589
TcCLB.506657.10	hypothetical protein, conserved	56.741	0.482
TcCLB.506657.20	hypothetical protein, conserved	54.964	0.508
TcCLB.506657.30	hypothetical protein, conserved	56.678	0.515
TcCLB.506657.40	ADP/ATP translocase, putative	56.958	0.584
TcCLB.506657.70	RNA editing 3' terminal uridylyl transferase 1, putative	56.904	0.581
TcCLB.506657.88	hypothetical protein, conserved	54.875	0.625
TcCLB.506659.10	immunodominant antigen, putative,tc40 antigen-like, putative	54.959	0.612
TcCLB.506659.20	mitochondrial DNA polymerase I protein C, putative	56.24	0.563
TcCLB.506659.30	glutathione synthetase, putative	55.612	0.609
TcCLB.506661.10	fatty acid elongase, putative	57.122	0.601
TcCLB.506661.110	hypothetical protein, conserved	55.761	0.6
TcCLB.506661.120	hypothetical protein	56.16	0.507
TcCLB.506661.130	ion transport protein, putative	58.009	0.561
TcCLB.506661.140	hypothetical protein, conserved	57.805	0.566
TcCLB.506661.160	hypothetical protein, conserved	55.379	0.625
TcCLB.506661.170	hypothetical protein, conserved	54.855	0.573
TcCLB.506661.20	fatty acid elongase, putative	49.807	0.671
TcCLB.506661.30	fatty acid elongase, putative	57.897	0.616
TcCLB.506661.50	hypothetical protein, conserved	55.896	0.558
TcCLB.506661.60	hypothetical protein, conserved	55.711	0.582
TcCLB.506661.70	hypothetical protein, conserved	56.501	0.587
TcCLB.506661.80	hypothetical protein, conserved	58.644	0.574
TcCLB.506661.90	hypothetical protein, conserved	56.736	0.56
TcCLB.506667.10	mucin-associated surface protein (MASP), putative	60.811	0.526
TcCLB.506667.110	trans-sialidase (pseudogene), putative	55.332	0.573
TcCLB.506667.120	mucin-associated surface protein (MASP), putative	52.379	0.508
TcCLB.506667.140	hypothetical protein	53.857	0.575
TcCLB.506667.160	trans-sialidase, Group V, putative	54.756	0.585
TcCLB.506667.170	hypothetical protein	47.08	0.676
TcCLB.506667.20	hypothetical protein	60.37	0.564
TcCLB.506667.30	90 kDa surface protein, putative	51.449	0.644
TcCLB.506667.40	mucin-associated surface protein (MASP), putative	58.76	0.492
TcCLB.506667.70	mucin TcMUCII, putative	51.94	0.567
TcCLB.506667.80	mucin-associated surface protein (MASP), putative	59.318	0.495
TcCLB.506667.90	trans-sialidase, Group V, putative	54.067	0.596
TcCLB.506671.10	mucin-associated surface protein (MASP), putative	52.33	0.468
TcCLB.506671.30	mucin-associated surface protein (MASP, pseudogene), putative	50.856	0.509
TcCLB.506671.70	dispersed gene family protein 1 (DGF-1), putative	38.714	0.755
TcCLB.506671.90	mucin-associated surface protein (MASP), putative	56.466	0.526
TcCLB.506673.10	hypothetical protein, conserved	51.225	0.593
TcCLB.506673.20	hypothetical protein, conserved	55.105	0.53
TcCLB.506673.40	hypothetical protein, conserved	55.406	0.55
TcCLB.506673.50	apurinic/apyrimidinic endonuclease, putative,APE2/APN2/ExoIII-related apurinic/apyrimidinic endonuclease, putative	54.963	0.582
TcCLB.506673.60	beta-adaptin 3, putative,AP-3 adapter complex beta subunit, putative	52.943	0.609
TcCLB.506677.10	ubiquitin-like protein, putative	56.742	0.497
TcCLB.506677.20	cell division related protein kinase 2, putative	50.725	0.504
TcCLB.506677.30	hypothetical protein, conserved	53.696	0.422
TcCLB.506683.110	trans-sialidase, Group VIII, putative	56.48	0.584
TcCLB.506683.140	beta galactofuranosyl glycosyltransferase (pseudogene), putative	50.579	0.597
TcCLB.506683.180	dispersed gene family protein 1 (DGF-1), putative	39.912	0.742
TcCLB.506683.190	trans-sialidase, Group II, putative	53.81	0.6
TcCLB.506683.240	trans-sialidase, Group II, putative	55.381	0.588
TcCLB.506683.30	hypothetical protein, conserved	51.879	0.577
TcCLB.506685.10	hypothetical protein, conserved	52.549	0.47
TcCLB.506685.20	hypothetical protein, conserved	53.502	0.47
TcCLB.506685.30	thymidylate kinase, putative	56.146	0.541
TcCLB.506685.40	hypothetical protein, conserved	47.689	0.56
