gene_id,fdr
TcCLB.508647.174,0.789 
TcCLB.508647.260,0.789 
TcCLB.510071.20,0.789 
TcCLB.510073.80,0.789 
TcCLB.510721.10,0.789 
TcCLB.510811.20,0.789 
TcCLB.511065.50,0.789 
TcCLB.511071.120,0.789 
TcCLB.419703.20,0.807 
TcCLB.506529.230,0.807 
TcCLB.506529.500,0.807 
TcCLB.506531.50,0.807 
TcCLB.507537.40,0.807 
TcCLB.507603.240,0.807 
TcCLB.507603.90,0.807 
TcCLB.507669.160,0.807 
TcCLB.511071.80,0.807 
TcCLB.503487.40,0.824 
TcCLB.503789.20,0.824 
TcCLB.503981.60,0.824 
TcCLB.504035.80,0.824 
TcCLB.504099.15,0.824 
TcCLB.504099.30,0.824 
TcCLB.504125.60,0.824 
TcCLB.504241.57,0.824 
TcCLB.506205.49,0.824 
TcCLB.506529.150,0.824 
TcCLB.506799.150,0.824 
TcCLB.507669.110,0.824 
TcCLB.508515.100,0.824 
TcCLB.508647.200,0.824 
TcCLB.508647.210,0.824 
TcCLB.509341.20,0.824 
TcCLB.511067.10,0.824 
TcCLB.503885.50,0.840 
TcCLB.506203.120,0.840 
TcCLB.506531.30,0.840 
TcCLB.506531.9,0.840 
TcCLB.506797.80,0.840 
TcCLB.510811.10,0.840 
TcCLB.503789.60,0.855 
TcCLB.504035.90,0.855 
TcCLB.504125.10,0.855 
TcCLB.507603.100,0.855 
TcCLB.507603.150,0.855 
TcCLB.507603.250,0.855 
TcCLB.507603.40,0.855 
TcCLB.511067.20,0.855 
TcCLB.511069.20,0.855 
TcCLB.503487.50,0.867 
TcCLB.504125.80,0.867 
TcCLB.506203.70,0.867 
TcCLB.506529.490,0.867 
TcCLB.506529.620,0.867 
TcCLB.506529.660,0.867 
TcCLB.507603.160,0.867 
TcCLB.507603.230,0.867 
TcCLB.507669.180,0.867 
TcCLB.511071.10,0.867 
TcCLB.511071.30,0.867 
TcCLB.504035.140,0.890 
TcCLB.506529.140,0.890 
TcCLB.508515.40,0.890 
TcCLB.509341.10,0.890 
TcCLB.511075.60,0.890 
TcCLB.506243.10,0.899 
TcCLB.506531.40,0.899 
TcCLB.506797.20,0.899 
TcCLB.506801.90,0.899 
TcCLB.507669.170,0.899 
TcCLB.507669.20,0.899 
TcCLB.507669.50,0.899 
TcCLB.503885.70,0.909 
TcCLB.506205.10,0.909 
TcCLB.506399.70,0.909 
TcCLB.506529.508,0.909 
TcCLB.507875.140,0.909 
TcCLB.508515.90,0.909 
TcCLB.506183.80,0.919 
TcCLB.506243.77,0.919 
TcCLB.511065.10,0.919 
TcCLB.503885.80,0.927 
TcCLB.503981.50,0.927 
TcCLB.506529.220,0.927 
TcCLB.510721.21,0.927 
TcCLB.420369.40,0.937 
TcCLB.503885.90,0.937 
TcCLB.508647.100,0.937 
TcCLB.511075.24,0.937 
TcCLB.503885.40,0.942 
TcCLB.506203.60,0.942 
TcCLB.506207.20,0.942 
TcCLB.506529.480,0.942 
TcCLB.508647.160,0.942 
TcCLB.503981.30,0.948 
TcCLB.507603.80,0.948 
TcCLB.503487.70,0.954 
TcCLB.506207.40,0.954 
TcCLB.506797.40,0.954 
TcCLB.511069.10,0.954 
TcCLB.506203.110,0.960 
TcCLB.506529.160,0.960 
TcCLB.506797.10,0.960 
TcCLB.507537.30,0.960 
TcCLB.508647.50,0.960 
TcCLB.503487.30,0.964 
TcCLB.504035.110,0.964 
TcCLB.506129.50,0.964 
TcCLB.511067.14,0.964 
TcCLB.506799.10,0.968 
TcCLB.506399.40,0.972 
TcCLB.506529.546,0.972 
TcCLB.507603.60,0.975 
TcCLB.508647.170,0.975 
TcCLB.511065.36,0.975 
TcCLB.504035.70,0.978 
TcCLB.508647.250,0.978 
TcCLB.506529.314,0.980 
TcCLB.503487.10,0.983 
TcCLB.507875.159,0.983 
TcCLB.506529.250,0.985 
TcCLB.507875.150,0.990 
TcCLB.510073.90,0.996 
TcCLB.504035.84,0.998 
TcCLB.504055.130,0.000 
TcCLB.506961.25,0.000 
TcCLB.506965.10,0.000 
TcCLB.506965.20,0.000 
TcCLB.506965.70,0.000 
TcCLB.506965.90,0.000 
TcCLB.509631.20,0.000 
TcCLB.509631.30,0.000 
TcCLB.509631.80,0.000 
TcCLB.509631.90,0.000 
TcCLB.511591.10,0.000 
TcCLB.511593.20,0.000 
TcCLB.511593.30,0.000 
TcCLB.511593.60,0.000 
TcCLB.511593.70,0.000 
TcCLB.511593.80,0.000 
TcCLB.511595.39,0.000 
TcCLB.511595.50,0.000 
TcCLB.511599.120,0.000 
TcCLB.511599.90,0.000 
TcCLB.511603.100,0.000 
TcCLB.511603.110,0.000 
TcCLB.511603.170,0.000 
TcCLB.511603.190,0.000 
TcCLB.511603.200,0.000 
TcCLB.511603.250,0.000 
TcCLB.511603.260,0.000 
TcCLB.511603.30,0.000 
TcCLB.511603.300,0.000 
TcCLB.511603.320,0.000 
TcCLB.511603.330,0.000 
TcCLB.511603.380,0.000 
TcCLB.511603.390,0.000 
TcCLB.511603.470,0.000 
TcCLB.511603.500,0.000 
TcCLB.511603.60,0.000 
TcCLB.511603.70,0.000 
TcCLB.511603.80,0.000 
TcCLB.511603.90,0.000 
TcCLB.511605.20,0.000 
TcCLB.511605.30,0.000 
TcCLB.511605.80,0.000 
TcCLB.511605.90,0.000 
TcCLB.505989.70,0.001 
TcCLB.506965.100,0.001 
TcCLB.509631.120,0.001 
TcCLB.511587.90,0.001 
TcCLB.511595.30,0.001 
TcCLB.511597.10,0.001 
TcCLB.511597.40,0.001 
TcCLB.511599.30,0.001 
TcCLB.511599.80,0.001 
TcCLB.511603.160,0.001 
TcCLB.511603.450,0.001 
TcCLB.511605.55,0.001 
TcCLB.506961.150,0.002 
TcCLB.511599.10,0.002 
TcCLB.507875.70,0.003 
TcCLB.511593.40,0.003 
TcCLB.416761.10,0.004 
TcCLB.479517.50,0.004 
TcCLB.507873.34,0.004 
TcCLB.507875.50,0.006 
TcCLB.507671.20,0.009 
TcCLB.511603.310,0.011 
TcCLB.507737.10,0.021 
TcCLB.511589.170,0.021 
TcCLB.504055.81,0.036 
TcCLB.509635.9,0.036 
TcCLB.510877.40,0.050 
TcCLB.504057.40,0.060 
TcCLB.506265.40,0.060 
TcCLB.510229.20,0.060 
TcCLB.510877.170,0.060 
TcCLB.503865.80,0.074 
TcCLB.510877.30,0.074 
TcCLB.507739.110,0.091 
TcCLB.508585.10,0.091 
TcCLB.510877.160,0.091 
TcCLB.504057.70,0.129 
TcCLB.507739.40,0.129 
TcCLB.509891.50,0.129 
TcCLB.511593.51,0.154 
TcCLB.504057.65,0.182 
TcCLB.506961.20,0.182 
TcCLB.507875.40,0.182 
TcCLB.511603.151,0.182 
TcCLB.506265.130,0.216 
TcCLB.506405.4,0.216 
TcCLB.506635.139,0.216 
TcCLB.507485.15,0.216 
TcCLB.507485.34,0.216 
TcCLB.507673.65,0.216 
TcCLB.507739.120,0.216 
TcCLB.510879.40,0.216 
TcCLB.511587.75,0.216 
TcCLB.504057.45,0.252 
TcCLB.506265.50,0.252 
TcCLB.506961.90,0.252 
TcCLB.506965.110,0.252 
TcCLB.511603.343,0.252 
TcCLB.511603.405,0.252 
TcCLB.504055.10,0.288 
TcCLB.504129.30,0.288 
TcCLB.507671.30,0.288 
TcCLB.507875.10,0.288 
TcCLB.511605.10,0.288 
TcCLB.506963.150,0.323 
TcCLB.508131.10,0.323 
TcCLB.509091.10,0.323 
TcCLB.506405.90,0.360 
TcCLB.506635.90,0.360 
TcCLB.506965.40,0.360 
TcCLB.503865.50,0.394 
TcCLB.504017.10,0.394 
TcCLB.506961.160,0.394 
TcCLB.506963.90,0.394 
TcCLB.507875.60,0.394 
TcCLB.510877.10,0.394 
TcCLB.510877.60,0.394 
TcCLB.511603.141,0.394 
TcCLB.479517.30,0.428 
TcCLB.506265.140,0.428 
TcCLB.507735.30,0.428 
TcCLB.508133.19,0.428 
TcCLB.509633.20,0.428 
TcCLB.510877.150,0.428 
TcCLB.510877.180,0.428 
TcCLB.511603.434,0.428 
TcCLB.504057.21,0.463 
TcCLB.507873.50,0.463 
TcCLB.510877.50,0.463 
TcCLB.510879.110,0.463 
TcCLB.510879.120,0.463 
TcCLB.511587.60,0.463 
TcCLB.511589.190,0.463 
TcCLB.511589.90,0.463 
TcCLB.504017.54,0.493 
TcCLB.504055.60,0.493 
TcCLB.506963.20,0.493 
TcCLB.507735.20,0.493 
TcCLB.507735.50,0.493 
TcCLB.510877.140,0.493 
TcCLB.510879.10,0.493 
TcCLB.511587.111,0.493 
TcCLB.511587.33,0.493 
TcCLB.511587.39,0.493 
TcCLB.511589.20,0.493 
TcCLB.511589.50,0.493 
TcCLB.511595.10,0.493 
TcCLB.511599.85,0.493 
TcCLB.503865.70,0.522 
TcCLB.504057.97,0.522 
TcCLB.506265.170,0.522 
TcCLB.506265.80,0.522 
TcCLB.506635.100,0.522 
TcCLB.506637.70,0.522 
TcCLB.507485.130,0.522 
TcCLB.507485.150,0.522 
TcCLB.509631.60,0.522 
TcCLB.509633.40,0.522 
TcCLB.510879.130,0.522 
TcCLB.511587.36,0.522 
TcCLB.511589.80,0.522 
TcCLB.511593.91,0.522 
TcCLB.447255.29,0.548 
TcCLB.504057.160,0.548 
TcCLB.504057.50,0.548 
TcCLB.506637.30,0.548 
TcCLB.506963.60,0.548 
TcCLB.506963.70,0.548 
TcCLB.507875.20,0.548 
TcCLB.508585.20,0.548 
TcCLB.510877.100,0.548 
TcCLB.511587.100,0.548 
TcCLB.511589.250,0.548 
TcCLB.511595.59,0.548 
TcCLB.503865.20,0.575 
TcCLB.504055.50,0.575 
TcCLB.506961.104,0.575 
TcCLB.507739.50,0.575 
TcCLB.510877.120,0.575 
TcCLB.510877.80,0.575 
TcCLB.511587.30,0.575 
TcCLB.511589.200,0.575 
TcCLB.511593.65,0.575 
TcCLB.511599.40,0.575 
TcCLB.511603.356,0.575 
TcCLB.511603.369,0.575 
TcCLB.479517.40,0.604 
TcCLB.504017.50,0.604 
TcCLB.506265.200,0.604 
TcCLB.506405.10,0.604 
TcCLB.506633.109,0.604 
TcCLB.506635.80,0.604 
TcCLB.506637.110,0.604 
TcCLB.506963.30,0.604 
TcCLB.507485.110,0.604 
TcCLB.507673.10,0.604 
TcCLB.507735.60,0.604 
TcCLB.507739.90,0.604 
TcCLB.509631.160,0.604 
TcCLB.509633.50,0.604 
TcCLB.509633.60,0.604 
TcCLB.510879.30,0.604 
TcCLB.504057.11,0.627 
TcCLB.505989.78,0.627 
TcCLB.506633.100,0.627 
TcCLB.506633.80,0.627 
TcCLB.507485.90,0.627 
TcCLB.507739.130,0.627 
TcCLB.507739.30,0.627 
TcCLB.509631.140,0.627 
TcCLB.504017.30,0.652 
TcCLB.504017.60,0.652 
TcCLB.504017.79,0.652 
TcCLB.504055.30,0.652 
TcCLB.504057.110,0.652 
TcCLB.505989.90,0.652 
TcCLB.506265.10,0.652 
TcCLB.506265.20,0.652 
TcCLB.506405.80,0.652 
TcCLB.506637.100,0.652 
TcCLB.506961.50,0.652 
TcCLB.507485.100,0.652 
TcCLB.507485.120,0.652 
TcCLB.507485.140,0.652 
TcCLB.507485.40,0.652 
TcCLB.507673.30,0.652 
TcCLB.508585.29,0.652 
TcCLB.510879.100,0.652 
TcCLB.511589.40,0.652 
TcCLB.504057.145,0.675 
TcCLB.504057.170,0.675 
TcCLB.504129.10,0.675 
TcCLB.506405.149,0.675 
TcCLB.506635.20,0.675 
TcCLB.506635.60,0.675 
TcCLB.506637.50,0.675 
TcCLB.506961.40,0.675 
TcCLB.506963.100,0.675 
TcCLB.507739.100,0.675 
TcCLB.507739.70,0.675 
TcCLB.510877.130,0.675 
TcCLB.510879.200,0.675 
TcCLB.511589.29,0.675 
TcCLB.504057.120,0.698 
TcCLB.505987.50,0.698 
TcCLB.505989.110,0.698 
TcCLB.505989.74,0.698 
TcCLB.506265.70,0.698 
TcCLB.506265.90,0.698 
TcCLB.506637.60,0.698 
TcCLB.506961.30,0.698 
TcCLB.506963.40,0.698 
TcCLB.507485.159,0.698 
TcCLB.507485.20,0.698 
TcCLB.507485.80,0.698 
TcCLB.507673.20,0.698 
TcCLB.507673.50,0.698 
TcCLB.507875.30,0.698 
TcCLB.507875.90,0.698 
TcCLB.509891.60,0.698 
TcCLB.510879.140,0.698 
TcCLB.511589.120,0.698 
TcCLB.511597.50,0.698 
TcCLB.469435.4,0.720 
TcCLB.505989.100,0.720 
TcCLB.509631.100,0.720 
TcCLB.510877.110,0.720 
TcCLB.510879.229,0.720 
TcCLB.505987.30,0.741 
TcCLB.506265.45,0.741 
TcCLB.506405.30,0.741 
TcCLB.506631.10,0.741 
TcCLB.506631.20,0.741 
TcCLB.506635.44,0.741 
TcCLB.506637.120,0.741 
TcCLB.506961.130,0.741 
TcCLB.506965.60,0.741 
TcCLB.507739.20,0.741 
TcCLB.507739.80,0.741 
TcCLB.508583.10,0.741 
TcCLB.509891.70,0.741 
TcCLB.510877.190,0.741 
TcCLB.447255.10,0.756 
TcCLB.447255.20,0.756 
TcCLB.469435.10,0.756 
TcCLB.504055.100,0.756 
TcCLB.504057.30,0.756 
TcCLB.506097.9,0.756 
TcCLB.506265.180,0.756 
TcCLB.506265.60,0.756 
TcCLB.506635.104,0.756 
TcCLB.506961.10,0.756 
TcCLB.510877.20,0.756 
TcCLB.510877.90,0.756 
TcCLB.511589.230,0.756 
TcCLB.511603.130,0.756 
TcCLB.447255.4,0.773 
TcCLB.504057.150,0.773 
TcCLB.506265.209,0.773 
TcCLB.510879.90,0.773 
TcCLB.511589.100,0.773 
TcCLB.511589.209,0.773 
TcCLB.511589.220,0.773 
TcCLB.511605.5,0.773 
TcCLB.412093.10,0.789 
TcCLB.503937.40,0.789 
TcCLB.504017.40,0.789 
TcCLB.506405.110,0.789 
TcCLB.506405.50,0.789 
TcCLB.506405.70,0.789 
TcCLB.506635.110,0.789 
TcCLB.506963.14,0.789 
TcCLB.507737.30,0.789 
TcCLB.507873.60,0.789 
TcCLB.510227.10,0.789 
TcCLB.510231.29,0.789 
TcCLB.504057.60,0.807 
TcCLB.504057.80,0.807 
TcCLB.505987.70,0.807 
TcCLB.506265.160,0.807 
TcCLB.506265.190,0.807 
TcCLB.506405.100,0.807 
TcCLB.506633.90,0.807 
TcCLB.506635.10,0.807 
TcCLB.506635.70,0.807 
TcCLB.506637.90,0.807 
TcCLB.510879.210,0.807 
TcCLB.511589.180,0.807 
TcCLB.503865.60,0.824 
TcCLB.504055.40,0.824 
TcCLB.504057.90,0.824 
TcCLB.505987.41,0.824 
TcCLB.506265.114,0.824 
TcCLB.506963.10,0.824 
TcCLB.507673.40,0.824 
TcCLB.507673.70,0.824 
TcCLB.507735.69,0.824 
TcCLB.507737.20,0.824 
TcCLB.508133.10,0.824 
TcCLB.509891.10,0.824 
TcCLB.510879.20,0.824 
TcCLB.438059.10,0.840 
TcCLB.503865.40,0.840 
TcCLB.504017.20,0.840 
TcCLB.506405.20,0.840 
TcCLB.506631.30,0.840 
TcCLB.506631.50,0.840 
TcCLB.506637.10,0.840 
TcCLB.507485.60,0.840 
TcCLB.510879.70,0.840 
TcCLB.511589.110,0.840 
TcCLB.511589.70,0.840 
TcCLB.505989.82,0.855 
TcCLB.506197.10,0.855 
TcCLB.506961.35,0.855 
TcCLB.506961.97,0.855 
TcCLB.507873.30,0.855 
TcCLB.510877.55,0.855 
TcCLB.510879.160,0.855 
TcCLB.510879.220,0.855 
TcCLB.506631.40,0.867 
TcCLB.506633.20,0.867 
TcCLB.509631.45,0.867 
TcCLB.511587.40,0.867 
TcCLB.511589.140,0.867 
TcCLB.511603.40,0.867 
TcCLB.410243.10,0.879 
TcCLB.504057.140,0.879 
TcCLB.504057.178,0.879 
TcCLB.505987.10,0.879 
TcCLB.506635.120,0.879 
TcCLB.506635.30,0.879 
TcCLB.506961.110,0.879 
TcCLB.507485.50,0.879 
TcCLB.508135.10,0.879 
TcCLB.511603.420,0.879 
TcCLB.504129.20,0.890 
TcCLB.506405.140,0.890 
TcCLB.506405.40,0.890 
TcCLB.506637.80,0.890 
TcCLB.507735.10,0.890 
TcCLB.507737.40,0.890 
TcCLB.509631.11,0.890 
TcCLB.510227.20,0.890 
TcCLB.510227.29,0.890 
TcCLB.510229.10,0.890 
TcCLB.510877.70,0.890 
TcCLB.510879.180,0.890 
TcCLB.510879.190,0.890 
TcCLB.510879.60,0.890 
TcCLB.511587.120,0.890 
TcCLB.511603.480,0.890 
TcCLB.506405.43,0.899 
TcCLB.506635.40,0.899 
TcCLB.506637.40,0.899 
TcCLB.506961.70,0.899 
TcCLB.511589.10,0.899 
TcCLB.506265.110,0.909 
TcCLB.506405.120,0.909 
TcCLB.506405.60,0.909 
TcCLB.506635.130,0.909 
TcCLB.506637.20,0.909 
TcCLB.505987.60,0.919 
TcCLB.509633.30,0.919 
TcCLB.511587.10,0.919 
TcCLB.504129.40,0.927 
TcCLB.506265.30,0.927 
TcCLB.506963.110,0.927 
TcCLB.508131.19,0.927 
TcCLB.509631.150,0.927 
TcCLB.510879.50,0.927 
TcCLB.511589.150,0.927 
TcCLB.505987.20,0.937 
TcCLB.507873.40,0.937 
TcCLB.511589.74,0.937 
TcCLB.456139.10,0.942 
TcCLB.506265.100,0.942 
TcCLB.506633.74,0.942 
TcCLB.510879.170,0.942 
TcCLB.409101.9,0.948 
TcCLB.506963.80,0.948 
TcCLB.507671.39,0.948 
TcCLB.511589.130,0.948 
TcCLB.506633.10,0.954 
TcCLB.510231.20,0.954 
TcCLB.504057.104,0.960 
TcCLB.511589.240,0.960 
TcCLB.511589.260,0.960 
TcCLB.504057.130,0.964 
TcCLB.507671.10,0.964 
TcCLB.511589.160,0.964 
TcCLB.503865.30,0.968 
TcCLB.504129.50,0.968 
TcCLB.506265.150,0.968 
TcCLB.507485.10,0.968 
TcCLB.507485.30,0.968 
TcCLB.507485.45,0.968 
TcCLB.507485.70,0.968 
TcCLB.509891.20,0.972 
TcCLB.510231.10,0.972 
TcCLB.511599.61,0.972 
TcCLB.506265.120,0.975 
TcCLB.506635.50,0.975 
TcCLB.507873.20,0.975 
TcCLB.507673.60,0.978 
TcCLB.507739.59,0.978 
TcCLB.511597.25,0.978 
TcCLB.504055.20,0.980 
TcCLB.506633.30,0.983 
TcCLB.509891.40,0.983 
TcCLB.509633.10,0.985 
TcCLB.510879.150,0.985 
TcCLB.504017.70,0.986 
TcCLB.511589.60,0.992 
TcCLB.510879.80,0.996 
TcCLB.511599.110,1.000 
TcCLB.511603.20,1.000 
TcCLB.511603.304,1.000 
TcCLB.504167.20,0.000 
TcCLB.506965.130,0.000 
TcCLB.506965.140,0.000 
TcCLB.506965.170,0.000 
TcCLB.506965.180,0.000 
TcCLB.506965.190,0.000 
TcCLB.506967.100,0.000 
TcCLB.506967.110,0.000 
TcCLB.506967.140,0.000 
TcCLB.506967.40,0.000 
TcCLB.506967.50,0.000 
TcCLB.506967.60,0.000 
TcCLB.506967.65,0.000 
TcCLB.507237.10,0.000 
TcCLB.507237.120,0.000 
TcCLB.507237.160,0.000 
TcCLB.507237.170,0.000 
TcCLB.507237.190,0.000 
TcCLB.507237.20,0.000 
TcCLB.507237.210,0.000 
TcCLB.507237.24,0.000 
TcCLB.507237.250,0.000 
TcCLB.507237.260,0.000 
TcCLB.507237.270,0.000 
TcCLB.507237.280,0.000 
TcCLB.507237.340,0.000 
TcCLB.507237.350,0.000 
TcCLB.507237.70,0.000 
TcCLB.507237.80,0.000 
TcCLB.507237.89,0.000 
TcCLB.507611.170,0.000 
TcCLB.508717.60,0.000 
TcCLB.509095.10,0.000 
TcCLB.509097.60,0.000 
TcCLB.510959.30,0.000 
TcCLB.510961.10,0.000 
TcCLB.510961.30,0.000 
TcCLB.510961.40,0.000 
TcCLB.511607.100,0.000 
TcCLB.511607.110,0.000 
TcCLB.511607.30,0.000 
TcCLB.511607.40,0.000 
TcCLB.511613.10,0.000 
TcCLB.511613.110,0.000 
TcCLB.511613.120,0.000 
TcCLB.511613.189,0.000 
TcCLB.511613.50,0.000 
TcCLB.511613.60,0.000 
TcCLB.511613.90,0.000 
TcCLB.506251.70,0.001 
TcCLB.506967.10,0.001 
TcCLB.506967.70,0.001 
TcCLB.507237.100,0.001 
TcCLB.507237.220,0.001 
TcCLB.509093.10,0.001 
TcCLB.509097.20,0.001 
TcCLB.511035.10,0.001 
TcCLB.511415.21,0.001 
TcCLB.511609.30,0.001 
TcCLB.511611.20,0.001 
TcCLB.511613.180,0.001 
TcCLB.511613.40,0.001 
TcCLB.511613.80,0.001 
TcCLB.511615.10,0.001 
TcCLB.507611.70,0.002 
TcCLB.507611.230,0.004 
TcCLB.507237.200,0.005 
TcCLB.510961.5,0.008 
TcCLB.507237.140,0.009 
TcCLB.507237.60,0.009 
TcCLB.511607.90,0.010 
TcCLB.506965.160,0.012 
TcCLB.507237.353,0.012 
TcCLB.511425.30,0.014 
TcCLB.507611.310,0.043 
TcCLB.511039.10,0.043 
TcCLB.511421.50,0.043 
TcCLB.511431.30,0.043 
TcCLB.511613.135,0.043 
TcCLB.504171.10,0.050 
TcCLB.506967.27,0.050 
TcCLB.511417.120,0.060 
TcCLB.504137.50,0.074 
TcCLB.504167.40,0.074 
TcCLB.511037.20,0.074 
TcCLB.511611.16,0.074 
TcCLB.507611.154,0.091 
TcCLB.504137.120,0.109 
TcCLB.506251.130,0.109 
TcCLB.508723.20,0.129 
TcCLB.510955.10,0.129 
TcCLB.503525.20,0.154 
TcCLB.506967.16,0.154 
TcCLB.508723.24,0.154 
TcCLB.504137.80,0.182 
TcCLB.506251.40,0.182 
TcCLB.508995.20,0.182 
TcCLB.511611.30,0.182 
TcCLB.504247.34,0.216 
TcCLB.507237.310,0.216 
TcCLB.507237.359,0.216 
TcCLB.508727.54,0.216 
TcCLB.511419.70,0.216 
TcCLB.511613.70,0.216 
TcCLB.422319.10,0.252 
TcCLB.503779.20,0.252 
TcCLB.504167.7,0.252 
TcCLB.506563.130,0.252 
TcCLB.506563.30,0.252 
TcCLB.508717.56,0.252 
TcCLB.511421.210,0.252 
TcCLB.511423.70,0.252 
TcCLB.503805.40,0.288 
TcCLB.504147.330,0.288 
TcCLB.504147.70,0.288 
TcCLB.506563.40,0.288 
TcCLB.507237.30,0.288 
TcCLB.507611.120,0.288 
TcCLB.507611.190,0.288 
TcCLB.509097.36,0.288 
TcCLB.510953.49,0.288 
TcCLB.511043.60,0.288 
TcCLB.511415.30,0.288 
TcCLB.511613.166,0.288 
TcCLB.503779.60,0.323 
TcCLB.504025.19,0.323 
TcCLB.506249.40,0.323 
TcCLB.506563.10,0.323 
TcCLB.508723.50,0.323 
TcCLB.508995.10,0.323 
TcCLB.510953.10,0.323 
TcCLB.506563.4,0.360 
TcCLB.506563.60,0.360 
TcCLB.508719.40,0.360 
TcCLB.508723.70,0.360 
TcCLB.508729.18,0.360 
TcCLB.511039.20,0.360 
TcCLB.511041.50,0.360 
TcCLB.511421.80,0.360 
TcCLB.511607.60,0.360 
TcCLB.442629.9,0.394 
TcCLB.504137.10,0.394 
TcCLB.504147.200,0.394 
TcCLB.504179.69,0.394 
TcCLB.506891.20,0.394 
TcCLB.507611.10,0.394 
TcCLB.508721.10,0.394 
TcCLB.511417.60,0.394 
TcCLB.504137.30,0.428 
TcCLB.504179.50,0.428 
TcCLB.506251.100,0.428 
TcCLB.506563.90,0.428 
TcCLB.508995.60,0.428 
TcCLB.511419.80,0.428 
TcCLB.511421.110,0.428 
TcCLB.511423.160,0.428 
TcCLB.511423.90,0.428 
TcCLB.511611.5,0.428 
TcCLB.511611.50,0.428 
TcCLB.503525.30,0.463 
TcCLB.503803.20,0.463 
TcCLB.504147.150,0.463 
TcCLB.504147.170,0.463 
TcCLB.504147.80,0.463 
TcCLB.506563.79,0.463 
TcCLB.507611.30,0.463 
TcCLB.508551.39,0.463 
TcCLB.510955.20,0.463 
TcCLB.511037.30,0.463 
TcCLB.511419.30,0.463 
TcCLB.511425.19,0.463 
TcCLB.503525.40,0.493 
TcCLB.504179.90,0.493 
TcCLB.504247.20,0.493 
TcCLB.506563.190,0.493 
TcCLB.506563.200,0.493 
TcCLB.508715.20,0.493 
TcCLB.508723.40,0.493 
TcCLB.509097.52,0.493 
TcCLB.510955.60,0.493 
TcCLB.510961.21,0.493 
TcCLB.511609.10,0.493 
TcCLB.504137.100,0.522 
TcCLB.504147.320,0.522 
TcCLB.504171.20,0.522 
TcCLB.504179.30,0.522 
TcCLB.504179.40,0.522 
TcCLB.506563.220,0.522 
TcCLB.507611.270,0.522 
TcCLB.510955.4,0.522 
TcCLB.511417.100,0.522 
TcCLB.511421.224,0.522 
TcCLB.511423.50,0.522 
TcCLB.503805.10,0.548 
TcCLB.504147.210,0.548 
TcCLB.504179.100,0.548 
TcCLB.506891.10,0.548 
TcCLB.508725.4,0.548 
TcCLB.511043.20,0.548 
TcCLB.511417.50,0.548 
TcCLB.511421.40,0.548 
TcCLB.511431.20,0.548 
TcCLB.503779.80,0.575 
TcCLB.504137.150,0.575 
TcCLB.504147.240,0.575 
TcCLB.504147.99,0.575 
TcCLB.504247.30,0.575 
TcCLB.506473.10,0.575 
TcCLB.506473.6,0.575 
TcCLB.506563.70,0.575 
TcCLB.506967.150,0.575 
TcCLB.504137.140,0.604 
TcCLB.504137.20,0.604 
TcCLB.504171.30,0.604 
TcCLB.506473.4,0.604 
TcCLB.507611.40,0.604 
TcCLB.508719.60,0.604 
TcCLB.508723.80,0.604 
TcCLB.511039.3,0.604 
TcCLB.511417.70,0.604 
TcCLB.511417.94,0.604 
TcCLB.511421.200,0.604 
TcCLB.511423.104,0.604 
TcCLB.503803.10,0.627 
TcCLB.504147.340,0.627 
TcCLB.506251.110,0.627 
TcCLB.508549.10,0.627 
TcCLB.508719.70,0.627 
TcCLB.508723.10,0.627 
TcCLB.508723.59,0.627 
TcCLB.508993.10,0.627 
TcCLB.511039.6,0.627 
TcCLB.511041.30,0.627 
TcCLB.511423.60,0.627 
TcCLB.504137.110,0.652 
TcCLB.506563.160,0.652 
TcCLB.508551.30,0.652 
TcCLB.508715.10,0.652 
TcCLB.508717.10,0.652 
TcCLB.508717.36,0.652 
TcCLB.508719.80,0.652 
TcCLB.508723.90,0.652 
TcCLB.508727.30,0.652 
TcCLB.510961.50,0.652 
TcCLB.511419.4,0.652 
TcCLB.511423.40,0.652 
TcCLB.511431.10,0.652 
TcCLB.504147.120,0.675 
TcCLB.504147.310,0.675 
TcCLB.504179.60,0.675 
TcCLB.506563.100,0.675 
TcCLB.506563.110,0.675 
TcCLB.506563.170,0.675 
TcCLB.506967.20,0.675 
TcCLB.507237.180,0.675 
TcCLB.507611.370,0.675 
TcCLB.507611.50,0.675 
TcCLB.508717.30,0.675 
TcCLB.508717.40,0.675 
TcCLB.508727.44,0.675 
TcCLB.508995.69,0.675 
TcCLB.508997.20,0.675 
TcCLB.511043.10,0.675 
TcCLB.511421.150,0.675 
TcCLB.511423.110,0.675 
TcCLB.511431.40,0.675 
TcCLB.511431.90,0.675 
TcCLB.503805.30,0.698 
TcCLB.504137.90,0.698 
TcCLB.504147.160,0.698 
TcCLB.508719.50,0.698 
TcCLB.508719.9,0.698 
TcCLB.508721.4,0.698 
TcCLB.508727.18,0.698 
TcCLB.509097.10,0.698 
TcCLB.510953.40,0.698 
TcCLB.511041.40,0.698 
TcCLB.511611.11,0.698 
TcCLB.511611.40,0.698 
TcCLB.504167.14,0.720 
TcCLB.506251.120,0.720 
TcCLB.506563.120,0.720 
TcCLB.506563.210,0.720 
TcCLB.507237.150,0.720 
TcCLB.507237.320,0.720 
TcCLB.508549.30,0.720 
TcCLB.508551.20,0.720 
TcCLB.508717.20,0.720 
TcCLB.508719.20,0.720 
