name,length,num_reads,num_reads_primary,gc,ct
TcCLB.506401.190,109,217,193,0.404,0.367
TcCLB.506401.200,82,397,392,0.561,0.256
TcCLB.506401.210,39,5,4,0.487,0.487
TcCLB.506401.220,85,134,106,0.376,0.518
TcCLB.506401.230,355,23,7,0.369,0.544
TcCLB.506401.24,NA,0,NA,0.316,0.653
TcCLB.506401.240,6,227,222,0.667,0.5
TcCLB.506401.250,268,108,43,0.53,0.343
TcCLB.506401.280,999,2,1,0.349,0.519
TcCLB.506401.290,999,25,17,0.454,0.345
TcCLB.506401.300,36,270,94,0.556,0.361
TcCLB.506401.304,420,133,131,0.564,0.355
TcCLB.506401.310,163,95,56,0.491,0.436
TcCLB.506401.320,12,1536,1470,0.333,0.25
TcCLB.506401.330,249,275,167,0.341,0.663
TcCLB.506401.350,NA,0,NA,0.221,0.484
TcCLB.506401.360,3,415,411,1,0
TcCLB.506401.370,65,64,62,0.4,0.369
TcCLB.506401.380,74,2191,1839,0.405,0.324
TcCLB.506401.50,63,212,180,0.429,0.19
TcCLB.506401.70,50,218,183,0.4,0.34
TcCLB.506401.80,NA,0,NA,0.558,0.432
TcCLB.506401.90,21,1211,1053,0.619,0.571
TcCLB.506405.10,138,876,456,0.297,0.319
TcCLB.506405.100,51,295,293,0.392,0.608
TcCLB.506405.110,31,306,290,0.387,0.355
TcCLB.506405.120,108,453,320,0.5,0.343
TcCLB.506405.140,127,691,546,0.417,0.189
TcCLB.506405.149,12,17938,14115,0.5,0.333
TcCLB.506405.20,95,172,153,0.474,0.526
TcCLB.506405.30,10,189,183,0.5,0.1
TcCLB.506405.4,379,1,1,0.322,0.509
TcCLB.506405.40,260,121,84,0.446,0.469
TcCLB.506405.43,102,222,167,0.5,0.52
TcCLB.506405.50,60,191,103,0.433,0.267
TcCLB.506405.60,28,228,192,0.607,0.464
TcCLB.506405.70,87,173,114,0.575,0.437
TcCLB.506405.80,36,483,394,0.5,0.417
TcCLB.506405.90,NA,0,NA,0.474,0.411
TcCLB.506407.10,94,784,342,0.33,0.521
TcCLB.506407.100,104,473,460,0.385,0.5
TcCLB.506407.110,40,436,180,0.4,0.525
TcCLB.506407.20,899,344,99,0.448,0.549
TcCLB.506407.30,116,227,220,0.526,0.319
TcCLB.506407.40,9,250,250,0.556,0.444
TcCLB.506407.50,70,511,370,0.429,0.329
TcCLB.506407.60,196,1386,980,0.531,0.378
TcCLB.506407.70,111,998,391,0.468,0.441
TcCLB.506407.80,70,170,72,0.386,0.214
TcCLB.506407.90,24,306,301,0.542,0.708
TcCLB.506409.10,1574,94,37,0.523,0.541
TcCLB.506409.100,NA,0,NA,0.6,0.663
TcCLB.506409.110,2039,189,65,0.552,0.543
TcCLB.506409.130,38,1609,1320,0.605,0.553
TcCLB.506409.140,443,609,287,0.585,0.603
TcCLB.506409.170,714,246,100,0.584,0.525
TcCLB.506409.190,28,265,79,0.643,0.321
TcCLB.506409.200,439,1023,287,0.588,0.601
TcCLB.506409.220,70,299,271,0.343,0.471
TcCLB.506409.230,21,119,55,0.333,0.476
TcCLB.506409.240,NA,0,NA,0.705,0.495
TcCLB.506409.255,NA,0,NA,NA,NA
TcCLB.506409.30,368,629,249,0.5,0.598
TcCLB.506409.50,35,8157,8024,0.571,0.543
TcCLB.506409.60,NA,0,NA,0.547,0.368
TcCLB.506409.70,1679,60,21,0.566,0.504
TcCLB.506409.90,36,11306,9481,0.528,0.389
TcCLB.506411.10,77,645,610,0.286,0.234
TcCLB.506411.20,184,117,107,0.353,0.603
TcCLB.506411.25,221,1,1,0.407,0.457
TcCLB.506411.30,94,335,278,0.404,0.202
TcCLB.506411.39,10,271,181,0.4,0.6
TcCLB.506413.10,NA,0,NA,NA,NA
TcCLB.506413.20,NA,0,NA,0.284,0.547
TcCLB.506413.30,NA,0,NA,0.326,0.705
TcCLB.506413.40,6,289,288,0.667,0.167
TcCLB.506413.50,NA,0,NA,0.305,0.758
TcCLB.506413.60,40,283,276,0.55,0.325
TcCLB.506413.70,NA,0,NA,0.337,0.495
TcCLB.506413.80,157,155,143,0.274,0.363
TcCLB.506413.89,882,312,147,0.549,0.508
TcCLB.506431.20,NA,0,NA,0.411,0.674
TcCLB.506431.5,3957,1395,1121,0.547,0.486
TcCLB.506455.10,45,457,291,0.4,0.444
TcCLB.506455.30,101,188,182,0.455,0.436
TcCLB.506457.10,40,1073,944,0.425,0.225
TcCLB.506457.110,94,153,100,0.532,0.255
TcCLB.506457.120,216,141,139,0.347,0.444
TcCLB.506457.130,187,54,30,0.455,0.337
TcCLB.506457.140,99,146,82,0.394,0.596
TcCLB.506457.149,109,67,49,0.22,0.532
TcCLB.506457.20,115,294,255,0.539,0.496
TcCLB.506457.30,34,695,235,0.529,0.176
TcCLB.506457.4,NA,0,NA,NA,NA
TcCLB.506457.40,38,807,492,0.553,0.368
TcCLB.506457.50,431,54,48,0.432,0.425
TcCLB.506457.60,62,132,114,0.403,0.403
TcCLB.506457.70,127,96,49,0.528,0.433
TcCLB.506457.80,NA,0,NA,0.4,0.611
TcCLB.506457.90,76,513,496,0.566,0.355
TcCLB.506457.99,54,289,247,0.5,0.259
TcCLB.506463.10,746,196,103,0.424,0.572
TcCLB.506465.10,55,403,400,0.436,0.291
TcCLB.506465.14,150,394,220,0.42,0.48
TcCLB.506465.20,171,380,279,0.509,0.386
TcCLB.506465.30,129,375,354,0.589,0.419
TcCLB.506465.40,688,120,45,0.401,0.515
TcCLB.506465.5,19,60,49,0.632,0.105
TcCLB.506465.50,NA,0,NA,NA,NA
TcCLB.506467.10,69,102,98,0.522,0.174
TcCLB.506467.14,17,844,446,0.529,0.471
TcCLB.506467.20,1051,1,1,0.375,0.482
TcCLB.506467.29,49,580,509,0.469,0.367
TcCLB.506467.4,266,45,37,0.436,0.346
TcCLB.506467.40,40,379,312,0.65,0.25
TcCLB.506467.50,209,51,48,0.574,0.37
TcCLB.506473.10,19,279,253,0.474,0.316
TcCLB.506473.14,129,25,22,0.411,0.31
TcCLB.506473.20,87,33,23,0.345,0.391
TcCLB.506473.4,NA,0,NA,0.579,0.495
TcCLB.506473.6,91,58,28,0.396,0.297
TcCLB.506481.10,NA,0,NA,NA,NA
TcCLB.506481.20,209,780,596,0.464,0.44
TcCLB.506481.30,74,189,168,0.419,0.297
TcCLB.506481.39,364,181,59,0.39,0.566
TcCLB.506483.10,330,3,2,0.485,0.455
TcCLB.506483.40,3229,14,2,0.635,0.518
TcCLB.506483.60,5640,710,524,0.454,0.503
TcCLB.506483.69,68,377,363,0.412,0.441
TcCLB.506487.24,216,100,83,0.463,0.468
TcCLB.506487.37,247,68,50,0.623,0.478
TcCLB.506487.50,1897,332,225,0.5,0.467
TcCLB.506487.60,43,217,164,0.209,0.698
TcCLB.506493.100,109,545,524,0.505,0.321
TcCLB.506493.110,785,107,54,0.4,0.539
TcCLB.506493.20,60,232,162,0.467,0.517
TcCLB.506493.30,61,202,132,0.492,0.623
TcCLB.506493.40,39,213,119,0.615,0.462
TcCLB.506493.50,24,214,180,0.583,0.417
TcCLB.506493.60,67,15,3,0.552,0.164
TcCLB.506493.70,1162,66,34,0.477,0.484
TcCLB.506493.80,29,981,927,0.517,0.517
TcCLB.506493.9,90,9,5,0.378,0.5
TcCLB.506493.90,61,207,137,0.623,0.262
TcCLB.506495.10,12,240,203,0.583,0.583
TcCLB.506495.20,1303,24,16,0.325,0.552
TcCLB.506495.24,43,287,143,0.256,0.14
TcCLB.506495.3,34,104,31,0.235,0.353
TcCLB.506495.30,69,230,198,0.333,0.319
TcCLB.506495.40,170,192,182,0.494,0.406
TcCLB.506495.50,170,4477,3250,0.488,0.4
TcCLB.506495.6,1,255,204,1,0
TcCLB.506495.9,NA,0,NA,0.368,0.589
TcCLB.506499.10,37,700,389,0.595,0.297
TcCLB.506499.100,881,41,21,0.575,0.535
TcCLB.506499.105,36,8689,6234,0.556,0.389
TcCLB.506499.110,35,46,42,0.571,0.543
TcCLB.506499.120,929,4,2,0.563,0.512
TcCLB.506499.130,NA,0,NA,0.526,0.568
TcCLB.506499.140,36,9021,6431,0.556,0.389
TcCLB.506499.149,35,39,33,0.571,0.543
TcCLB.506499.160,36,4334,3405,0.528,0.389
TcCLB.506499.170,756,342,88,0.553,0.505
TcCLB.506499.180,1399,14,4,0.513,0.551
TcCLB.506499.190,242,2,2,0.455,0.574
TcCLB.506499.200,1418,175,87,0.616,0.523
TcCLB.506499.210,40,1861,825,0.45,0.4
TcCLB.506499.215,239,28,28,0.573,0.531
TcCLB.506499.220,38,36,36,0.368,0.474
TcCLB.506499.230,1709,338,194,0.541,0.542
TcCLB.506499.30,NA,0,NA,0.463,0.4
TcCLB.506499.40,36,7133,5663,0.556,0.389
TcCLB.506499.50,366,179,65,0.481,0.623
TcCLB.506499.60,1342,32,12,0.543,0.473
TcCLB.506499.70,35,262,95,0.6,0.543
TcCLB.506499.80,36,267,117,0.528,0.389
TcCLB.506499.90,NA,0,NA,0.411,0.684
TcCLB.506501.10,36,1369,1019,0.528,0.389
TcCLB.506501.100,NA,0,NA,0.632,0.411
TcCLB.506501.105,466,4,3,0.446,0.644
TcCLB.506501.110,36,6403,5240,0.528,0.389
TcCLB.506501.120,35,103,100,0.571,0.543
TcCLB.506501.131,25,373,245,0.64,0.32
TcCLB.506501.141,110,2,1,0.427,0.473
TcCLB.506501.150,180,31,20,0.494,0.622
TcCLB.506501.160,36,7013,5533,0.528,0.389
TcCLB.506501.170,35,2152,2068,0.571,0.543
TcCLB.506501.177,475,23,4,0.568,0.507
TcCLB.506501.184,40,6964,5714,0.525,0.375
TcCLB.506501.190,35,834,392,0.571,0.543
TcCLB.506501.20,233,17,7,0.502,0.558
TcCLB.506501.210,878,128,82,0.558,0.517
TcCLB.506501.220,36,826,651,0.5,0.389
TcCLB.506501.230,35,809,596,0.571,0.543
TcCLB.506501.240,36,269,209,0.5,0.389
TcCLB.506501.255,455,141,53,0.448,0.611
TcCLB.506501.27,835,6,3,0.556,0.514
TcCLB.506501.270,796,21,21,0.554,0.499
TcCLB.506501.275,25,30,25,0.64,0.32
TcCLB.506501.280,35,1446,1387,0.571,0.543
TcCLB.506501.290,36,7106,5791,0.528,0.389
TcCLB.506501.300,967,570,299,0.523,0.601
TcCLB.506501.310,59,57,28,0.322,0.661
TcCLB.506501.329,19,1295,698,0.632,0.474
TcCLB.506501.34,25,43,26,0.64,0.32
TcCLB.506501.341,92,190,78,0.489,0.609
TcCLB.506501.350,785,150,64,0.468,0.573
TcCLB.506501.370,28,21,8,0.429,0.536
TcCLB.506501.380,536,288,192,0.463,0.591
TcCLB.506501.390,35,742,400,0.571,0.543
TcCLB.506501.40,35,48,23,0.571,0.543
TcCLB.506501.401,259,8,4,0.491,0.528
TcCLB.506501.5,NA,0,NA,0.705,0.411
TcCLB.506501.50,36,848,580,0.556,0.389
TcCLB.506501.59,1355,116,26,0.545,0.497
TcCLB.506501.70,35,925,876,0.571,0.543
TcCLB.506501.80,36,5679,4510,0.528,0.389
TcCLB.506501.90,797,34,20,0.604,0.562
TcCLB.506503.10,32,204,70,0.5,0.406
TcCLB.506503.110,47,437,367,0.617,0.319
TcCLB.506503.120,461,665,633,0.518,0.36
TcCLB.506503.140,315,160,101,0.429,0.387
TcCLB.506503.150,240,1421,1324,0.442,0.329
TcCLB.506503.160,22,56,51,0.591,0.273
TcCLB.506503.170,260,956,584,0.45,0.327
TcCLB.506503.30,169,312,256,0.503,0.491
TcCLB.506503.4,157,312,303,0.293,0.331
TcCLB.506503.40,24,195,139,0.458,0.542
TcCLB.506503.50,73,317,309,0.562,0.356
TcCLB.506503.53,12,147,89,0.667,0
TcCLB.506503.56,125,266,88,0.472,0.464
TcCLB.506503.60,220,64,52,0.355,0.414
TcCLB.506503.69,49,941,906,0.204,0.531
TcCLB.506503.80,210,574,560,0.448,0.357
TcCLB.506503.90,174,37,36,0.397,0.299
TcCLB.506505.10,2366,512,217,0.548,0.476
TcCLB.506505.30,11,367,156,0.455,0.182
TcCLB.506505.40,22,473,402,0.591,0.364
TcCLB.506505.50,NA,0,NA,NA,NA
TcCLB.506513.100,118,788,459,0.475,0.28
TcCLB.506513.110,56,147,140,0.321,0.339
TcCLB.506513.120,157,172,152,0.516,0.414
TcCLB.506513.130,469,147,120,0.38,0.514
TcCLB.506513.14,1018,467,383,0.493,0.528
TcCLB.506513.150,258,18,6,0.434,0.43
TcCLB.506513.160,376,279,240,0.5,0.487
TcCLB.506513.170,430,99,18,0.463,0.409
TcCLB.506513.180,114,312,297,0.526,0.474
TcCLB.506513.190,160,103,44,0.4,0.481
TcCLB.506513.20,NA,0,NA,0.189,0.705
TcCLB.506513.200,NA,0,NA,NA,NA
TcCLB.506513.24,242,86,85,0.467,0.397
TcCLB.506513.30,141,52,22,0.39,0.511
TcCLB.506513.40,124,95,49,0.298,0.411
TcCLB.506513.50,223,297,154,0.35,0.359
TcCLB.506513.60,178,321,293,0.427,0.331
TcCLB.506513.7,273,86,82,0.322,0.509
TcCLB.506513.70,11,399,201,0.273,0.636
TcCLB.506513.80,34,219,118,0.735,0.324
TcCLB.506513.90,123,216,188,0.577,0.447
TcCLB.506515.10,NA,0,NA,NA,NA
TcCLB.506515.20,681,1476,606,0.48,0.495
TcCLB.506515.29,85,129,116,0.471,0.435
TcCLB.506517.100,122,111,108,0.492,0.402
TcCLB.506517.110,6,250,202,0.5,0
TcCLB.506517.130,332,143,139,0.44,0.437
TcCLB.506517.14,205,65,61,0.434,0.337
TcCLB.506517.140,34,133,126,0.559,0.294
TcCLB.506517.149,88,2129,1701,0.443,0.273
TcCLB.506517.158,2,1,1,0,1
TcCLB.506517.30,189,114,79,0.418,0.529
TcCLB.506517.40,150,63,62,0.4,0.547
TcCLB.506517.50,3,316,197,0.667,0.667
TcCLB.506519.100,4,248,244,1,0
TcCLB.506519.110,35,251,239,0.514,0.143
TcCLB.506519.120,50,641,345,0.5,0.4
TcCLB.506519.130,2,111,101,0.5,0
TcCLB.506519.140,NA,0,NA,NA,NA
TcCLB.506519.40,487,18,17,0.515,0.476
TcCLB.506519.51,72,111,88,0.639,0.389
TcCLB.506519.60,18,311,307,0.556,0.722
TcCLB.506519.70,NA,0,NA,0.347,0.821
TcCLB.506519.80,94,263,260,0.511,0.489
TcCLB.506519.90,219,44,44,0.507,0.292
TcCLB.506523.9,NA,0,NA,NA,NA
TcCLB.506525.10,83,1183,1064,0.458,0.373
TcCLB.506525.104,77,137,103,0.377,0.519
TcCLB.506525.120,109,7,3,0.505,0.257
TcCLB.506525.130,84,316,241,0.595,0.5
TcCLB.506525.140,392,32,30,0.469,0.413
TcCLB.506525.150,10,619,611,0.8,0.4
TcCLB.506525.162,NA,0,NA,NA,NA
TcCLB.506525.20,187,579,500,0.353,0.428
TcCLB.506525.30,269,159,53,0.535,0.316
TcCLB.506525.40,141,376,372,0.496,0.426
TcCLB.506525.45,85,229,217,0.447,0.565
TcCLB.506525.50,2109,560,173,0.476,0.523
TcCLB.506525.70,136,61,44,0.463,0.353
TcCLB.506525.80,133,289,264,0.278,0.504
TcCLB.506525.90,180,289,146,0.556,0.328
TcCLB.506527.10,NA,0,NA,NA,NA
TcCLB.506527.4,828,927,319,0.437,0.477
TcCLB.506529.100,88,37,29,0.5,0.284
TcCLB.506529.110,1097,465,252,0.407,0.515
TcCLB.506529.120,321,69,59,0.349,0.57
TcCLB.506529.130,4,224,141,0.5,0
TcCLB.506529.14,14,172,171,0.357,0.571
TcCLB.506529.140,116,644,359,0.526,0.509
TcCLB.506529.150,143,133,112,0.392,0.448
TcCLB.506529.160,87,43,40,0.379,0.322
TcCLB.506529.170,30,100,94,0.167,0.633
TcCLB.506529.180,12,16,10,0.5,0.333
TcCLB.506529.190,180,103,50,0.456,0.417
TcCLB.506529.200,81,11,3,0.247,0.494
TcCLB.506529.220,34,96,49,0.559,0.265
TcCLB.506529.224,16,164,144,0.625,0.688
TcCLB.506529.230,1277,814,428,0.387,0.474
TcCLB.506529.250,406,25,14,0.421,0.266
TcCLB.506529.260,390,204,72,0.497,0.526
TcCLB.506529.280,506,41,17,0.458,0.405
TcCLB.506529.290,171,29,23,0.532,0.374
TcCLB.506529.30,63,197,130,0.619,0.222
TcCLB.506529.300,69,124,59,0.42,0.203
TcCLB.506529.310,294,122,97,0.435,0.432
TcCLB.506529.314,113,48,34,0.381,0.345
TcCLB.506529.320,67,87,34,0.299,0.493
TcCLB.506529.324,347,37,21,0.441,0.597
TcCLB.506529.330,90,346,248,0.6,0.4
TcCLB.506529.340,351,460,256,0.544,0.55
TcCLB.506529.360,114,535,506,0.281,0.439
TcCLB.506529.370,1214,121,46,0.455,0.536
TcCLB.506529.380,1448,173,84,0.433,0.504
TcCLB.506529.40,68,292,186,0.515,0.456
TcCLB.506529.400,100,316,267,0.4,0.5
TcCLB.506529.410,199,648,230,0.442,0.477
TcCLB.506529.420,125,1150,838,0.448,0.368
TcCLB.506529.425,492,83,28,0.502,0.508
TcCLB.506529.430,57,663,589,0.368,0.614
TcCLB.506529.440,218,185,118,0.651,0.505
TcCLB.506529.460,318,178,161,0.475,0.462
TcCLB.506529.470,69,957,715,0.507,0.464
TcCLB.506529.480,549,71,67,0.375,0.474
TcCLB.506529.490,1489,2060,1759,0.367,0.455
TcCLB.506529.50,NA,0,NA,0.579,0.4
TcCLB.506529.500,8,150,143,0.375,0.375
TcCLB.506529.508,208,167,93,0.274,0.351
TcCLB.506529.516,27,461,444,0.333,0.444
TcCLB.506529.524,5,463,417,0.6,0.4
TcCLB.506529.530,32,268,261,0.281,0.344
TcCLB.506529.535,22,291,277,0.636,0.591
TcCLB.506529.541,940,6,4,0.678,0.5
TcCLB.506529.546,9,3,3,0.889,0.333
TcCLB.506529.550,NA,0,NA,0.684,0.537
TcCLB.506529.590,4080,76,49,0.525,0.521
TcCLB.506529.595,679,218,142,0.387,0.524
TcCLB.506529.60,71,147,45,0.507,0.211
TcCLB.506529.600,41,105,95,0.366,0.463
TcCLB.506529.610,781,51,31,0.394,0.453
TcCLB.506529.620,1472,725,233,0.459,0.562
TcCLB.506529.640,114,461,460,0.465,0.649
TcCLB.506529.650,92,334,296,0.63,0.554
TcCLB.506529.660,173,187,129,0.474,0.249
TcCLB.506529.669,98,73,41,0.459,0.245
TcCLB.506529.680,37,74,37,0.514,0.324
TcCLB.506529.70,95,916,772,0.411,0.232
TcCLB.506529.80,355,114,85,0.349,0.299
TcCLB.506529.90,803,148,35,0.375,0.458
TcCLB.506531.20,45,163,148,0.489,0.467
TcCLB.506531.30,100,167,161,0.43,0.45
TcCLB.506531.40,164,174,121,0.567,0.451
TcCLB.506531.50,153,435,369,0.458,0.346
TcCLB.506531.60,1996,807,522,0.607,0.488
TcCLB.506531.9,463,22,10,0.456,0.413
TcCLB.506533.106,52,75199,42831,0.538,0.365
TcCLB.506533.142,52,1783,1209,0.538,0.365
TcCLB.506533.34,NA,0,NA,0.421,0.242
TcCLB.506533.70,30,498,415,0.5,0.233
TcCLB.506543.10,821,55,23,0.398,0.521
TcCLB.506543.100,81,117,36,0.519,0.272
TcCLB.506543.113,NA,0,NA,NA,NA
TcCLB.506543.20,47,349,228,0.617,0.426
TcCLB.506543.30,51,478,466,0.451,0.471
TcCLB.506543.40,20,549,501,0.3,0.3
TcCLB.506543.50,1,1,1,1,1
TcCLB.506543.70,185,88,75,0.508,0.449
TcCLB.506543.90,50,383,270,0.58,0.44
TcCLB.506545.10,407,4,4,0.509,0.464
TcCLB.506545.5,48,7803,7681,0.438,0.438
TcCLB.506551.10,77,15,6,0.468,0.494
TcCLB.506553.10,NA,0,NA,0.358,0.495
TcCLB.506553.20,113,560,465,0.434,0.239
TcCLB.506553.30,NA,0,NA,0.295,0.526
TcCLB.506553.40,NA,0,NA,NA,NA
TcCLB.506563.10,114,28,8,0.395,0.596
TcCLB.506563.100,199,2006,1283,0.472,0.261
TcCLB.506563.110,277,1537,1095,0.397,0.379
TcCLB.506563.120,119,658,317,0.521,0.303
TcCLB.506563.130,257,896,869,0.56,0.385
TcCLB.506563.160,506,480,465,0.553,0.484
TcCLB.506563.170,152,325,304,0.388,0.395
TcCLB.506563.180,104,742,589,0.404,0.452
TcCLB.506563.190,239,102,67,0.502,0.473
TcCLB.506563.20,13,914,847,0.692,0.538
TcCLB.506563.200,230,515,491,0.383,0.396
TcCLB.506563.210,346,390,260,0.402,0.448
TcCLB.506563.220,NA,0,NA,NA,NA
TcCLB.506563.30,27,923,677,0.259,0.481
TcCLB.506563.4,5,9,3,0.4,0.6
TcCLB.506563.40,112,37551,29407,0.348,0.348
TcCLB.506563.50,75,593,578,0.56,0.413
TcCLB.506563.60,35,91,86,0.143,0.114
TcCLB.506563.70,69,62,29,0.377,0.565
TcCLB.506563.79,81,1130,1028,0.309,0.593
TcCLB.506563.90,341,566,175,0.548,0.44
TcCLB.506565.12,438,667,364,0.299,0.539
TcCLB.506565.20,102,61,59,0.48,0.461
TcCLB.506565.29,2772,8,8,NA,NA
TcCLB.506565.4,70,1344,642,0.543,0.486
TcCLB.506565.8,70,10396,10015,0.529,0.486
TcCLB.506567.10,74,337,267,0.595,0.284
TcCLB.506567.100,118,495,476,0.542,0.619
TcCLB.506567.110,163,113,109,0.368,0.46
TcCLB.506567.120,212,589,526,0.439,0.344
TcCLB.506567.130,55,297,242,0.473,0.382
TcCLB.506567.134,61,133,63,0.525,0.361
TcCLB.506567.140,NA,0,NA,NA,NA
TcCLB.506567.20,47,287,274,0.596,0.489
TcCLB.506567.34,203,13,11,0.419,0.532
TcCLB.506567.50,53,605,522,0.547,0.321
TcCLB.506567.60,1399,195,99,0.471,0.533
TcCLB.506567.70,26,521,512,0.5,0.346
TcCLB.506567.74,28,599,451,0.429,0.321
TcCLB.506567.77,93,1,1,0.602,0.258
TcCLB.506567.80,190,123,107,0.284,0.468
TcCLB.506567.90,50,3,1,0.24,0.8
TcCLB.506579.10,160,2526,2161,0.55,0.406
TcCLB.506579.100,NA,0,NA,0.379,0.589
TcCLB.506579.110,63,694,581,0.603,0.397
TcCLB.506579.119,33,796,768,0.394,0.455
TcCLB.506579.129,66,1072,1012,0.47,0.333
TcCLB.506579.20,22,552,501,0.5,0.545
TcCLB.506579.30,160,154,92,0.369,0.512
TcCLB.506579.40,65,608,219,0.446,0.508
TcCLB.506579.50,75,143,74,0.373,0.507
TcCLB.506579.60,109,132,120,0.55,0.495
TcCLB.506579.70,7,263,259,0.286,0.286
TcCLB.506579.80,26,188,179,0.423,0.538
TcCLB.506579.90,NA,0,NA,0.495,0.379
TcCLB.506591.10,70,157,121,0.586,0.543
TcCLB.506591.120,55,63,60,0.6,0.364
TcCLB.506591.130,NA,0,NA,NA,NA
TcCLB.506591.20,111,658,459,0.369,0.279
TcCLB.506591.30,116,564,551,0.526,0.267
TcCLB.506591.4,296,2622,2578,0.453,0.345
TcCLB.506591.50,7,108,65,0.857,0.143
TcCLB.506591.69,14,629,335,0.571,0.429
TcCLB.506591.81,103,117,76,0.68,0.379
TcCLB.506591.90,531,73,36,0.46,0.542
TcCLB.506597.20,36,8952,6237,0.556,0.389
TcCLB.506597.30,35,2092,1993,0.571,0.543
TcCLB.506597.33,845,116,78,0.548,0.482
TcCLB.506597.36,823,103,23,0.458,0.514
TcCLB.506597.40,68,102,63,0.456,0.456
TcCLB.506597.51,172,130,114,0.558,0.5
TcCLB.506597.9,89,249,143,0.461,0.427
TcCLB.506599.10,68,1990,1531,0.456,0.456
TcCLB.506599.100,19,174,81,0.632,0.474
TcCLB.506599.120,1257,86,38,0.559,0.544
TcCLB.506599.130,35,15561,15086,0.571,0.543
TcCLB.506599.150,36,7184,5825,0.528,0.389
TcCLB.506599.170,36,4,4,0.5,0.417
TcCLB.506599.189,35,143,57,0.571,0.543
TcCLB.506599.210,19,1101,801,0.632,0.474
TcCLB.506599.224,2459,98,94,0.578,0.523
TcCLB.506599.240,36,76,67,0.5,0.389
TcCLB.506599.250,2443,9524,8321,0.54,0.507
TcCLB.506599.270,35,316,261,0.571,0.543
TcCLB.506599.280,36,8,6,0.5,0.417
TcCLB.506599.30,24,114,43,0.583,0.375
TcCLB.506599.300,377,69,67,0.472,0.634
TcCLB.506599.310,36,6874,5669,0.528,0.389
TcCLB.506599.315,195,21,21,0.585,0.605
TcCLB.506599.320,191,125,58,0.56,0.545
TcCLB.506599.330,36,7530,5687,0.528,0.389
TcCLB.506599.35,NA,0,NA,0.611,0.632
TcCLB.506599.350,35,1122,943,0.571,0.543
TcCLB.506599.360,36,8,6,0.5,0.417
TcCLB.506599.380,285,5,4,0.418,0.632
TcCLB.506599.390,36,7,5,0.5,0.417
TcCLB.506599.395,472,231,126,0.617,0.496
TcCLB.506599.40,298,67,26,0.581,0.5
TcCLB.506599.400,1332,647,243,0.574,0.505
TcCLB.506599.420,36,2400,1884,0.528,0.389
TcCLB.506599.430,35,56,53,0.6,0.543
TcCLB.506599.445,NA,0,NA,NA,NA
TcCLB.506599.50,36,1601,1409,0.556,0.417
TcCLB.506599.70,2578,71,16,0.544,0.493
TcCLB.506599.80,36,144,104,0.5,0.417
TcCLB.506599.91,402,73,44,0.545,0.54
TcCLB.506601.11,24,17,9,0.625,0.333
TcCLB.506601.21,151,2,2,0.444,0.49
TcCLB.506601.31,91,10,7,0.505,0.56
TcCLB.506601.40,469,1598,1030,0.458,0.625
TcCLB.506601.51,35,180,145,0.571,0.543
TcCLB.506603.20,24,57,21,0.625,0.292
TcCLB.506603.29,496,1381,1074,0.607,0.484
TcCLB.506603.35,1393,789,712,0.579,0.507
TcCLB.506603.40,89,12,10,0.461,0.472
TcCLB.506603.43,237,27,18,0.62,0.494
TcCLB.506603.46,1160,98,81,0.46,0.503
TcCLB.506603.50,68,4872,4159,0.441,0.471
TcCLB.506605.10,406,38,34,0.458,0.392
TcCLB.506605.100,560,738,489,0.511,0.532
TcCLB.506605.120,30,3090,2732,0.467,0.433
TcCLB.506605.130,133,28,14,0.406,0.602
TcCLB.506605.139,130,29,28,0.577,0.308
TcCLB.506605.150,29,149,76,0.241,0.034
TcCLB.506605.160,16,9,1,0,0
TcCLB.506605.170,201,262,224,0.443,0.378
TcCLB.506605.174,NA,0,NA,0.463,0.4
TcCLB.506605.180,21,127,120,0.524,0.19
TcCLB.506605.190,151,233,224,0.503,0.278
TcCLB.506605.194,69,65,58,0.522,0.072
TcCLB.506605.200,44,340,270,0.5,0.227
TcCLB.506605.210,149,425,362,0.463,0.396
TcCLB.506605.214,59,322,181,0.441,0.559
TcCLB.506605.220,39,591,293,0.333,0.205
TcCLB.506605.229,64,2,1,0.375,0.422
TcCLB.506605.30,29,426,208,0.379,0.483
TcCLB.506605.40,1088,818,392,0.462,0.43
TcCLB.506605.50,195,19,9,0.338,0.272
TcCLB.506605.59,89,712,663,0.416,0.393
TcCLB.506605.70,39,17,12,0.333,0.308
TcCLB.506605.80,29,21,17,0.379,0.586
TcCLB.506605.90,46,295,263,0.587,0.304
TcCLB.506607.10,NA,0,NA,NA,NA
TcCLB.506607.19,326,474,423,0.374,0.294
TcCLB.506609.15,NA,0,NA,0.6,0.568
TcCLB.506609.30,1775,262,55,0.534,0.529
TcCLB.506609.50,NA,0,NA,0.589,0.379
TcCLB.506609.60,279,62,39,0.487,0.516
TcCLB.506609.70,24,905,504,0.542,0.292
TcCLB.506609.80,35,69,64,0.514,0.514
TcCLB.506609.93,NA,0,NA,NA,NA
TcCLB.506623.20,20,3,1,0.45,0.6
TcCLB.506623.30,NA,0,NA,0.579,0.442
TcCLB.506623.40,1944,76,52,0.516,0.509
TcCLB.506623.60,NA,0,NA,NA,NA
TcCLB.506625.100,14,80,60,0.5,0.5
TcCLB.506625.110,92,197,94,0.413,0.554
TcCLB.506625.120,2369,748,160,0.447,0.519
