name,length,num_reads,num_reads_primary,gc,ct
TcCLB.506635.90,284,5,4,0.356,0.556
TcCLB.506637.10,903,17,7,0.377,0.569
TcCLB.506637.100,264,55,37,0.39,0.519
TcCLB.506637.110,104,108,73,0.519,0.481
TcCLB.506637.120,5232,1869,823,0.483,0.492
TcCLB.506637.20,246,8,2,0.382,0.5
TcCLB.506637.30,353,48,11,0.317,0.394
TcCLB.506637.40,132,11,4,0.409,0.432
TcCLB.506637.50,211,3,2,0.332,0.611
TcCLB.506637.60,25,12,7,0.52,0.24
TcCLB.506637.70,584,48,15,0.414,0.527
TcCLB.506637.80,474,7,2,0.409,0.473
TcCLB.506637.90,367,5,2,0.422,0.335
TcCLB.506647.10,229,11,4,0.472,0.332
TcCLB.506647.20,471,138,101,0.414,0.514
TcCLB.506649.10,120,2,1,0.367,0.617
TcCLB.506649.100,76,8,3,0.447,0.408
TcCLB.506649.110,19,18,6,0.474,0.158
TcCLB.506649.20,511,752,670,0.38,0.37
TcCLB.506649.30,1014,41,7,0.385,0.454
TcCLB.506649.4,416,14,6,0.402,0.614
TcCLB.506649.40,38,17,15,0.158,0.184
TcCLB.506649.50,51,91,80,0.431,0.353
TcCLB.506649.60,204,8,4,0.319,0.637
TcCLB.506649.64,28,8,4,0.464,0.393
TcCLB.506649.70,214,324,278,0.294,0.285
TcCLB.506649.80,565,374,132,0.352,0.182
TcCLB.506649.90,177,290,216,0.367,0.339
TcCLB.506651.9,NA,0,NA,0.482,0.576
TcCLB.506653.10,483,67,27,0.547,0.602
TcCLB.506653.40,667,10,3,0.459,0.556
TcCLB.506653.50,89,10,4,0.584,0.27
TcCLB.506655.20,171,15,3,0.304,0.626
TcCLB.506655.7,NA,0,NA,0.412,0.553
TcCLB.506657.10,267,22,7,0.307,0.644
TcCLB.506657.20,409,28,10,0.372,0.555
TcCLB.506657.30,101,16,6,0.376,0.505
TcCLB.506657.40,407,264,234,0.349,0.486
TcCLB.506657.50,517,16,7,0.455,0.464
TcCLB.506657.70,285,38,26,0.368,0.554
TcCLB.506657.79,498,40,32,0.49,0.528
TcCLB.506657.88,5282,267,219,0.402,0.503
TcCLB.506659.10,859,137,67,0.399,0.522
TcCLB.506659.20,383,398,355,0.392,0.504
TcCLB.506659.30,15,37,13,0.4,0.2
TcCLB.506659.35,448,3,1,0.473,0.496
TcCLB.506659.39,NA,0,NA,NA,NA
TcCLB.506661.10,1909,274,182,0.394,0.523
TcCLB.506661.100,23,9,5,0.391,0.348
TcCLB.506661.110,29,8,5,0.483,0.31
TcCLB.506661.120,525,35,21,0.463,0.499
TcCLB.506661.130,329,13,7,0.422,0.638
TcCLB.506661.140,192,122,53,0.453,0.37
TcCLB.506661.150,149,18,4,0.43,0.564
TcCLB.506661.160,674,242,56,0.39,0.589
TcCLB.506661.170,83,3,2,0.229,0.723
TcCLB.506661.20,375,101,65,0.325,0.504
TcCLB.506661.30,1066,85,18,0.436,0.447
TcCLB.506661.40,520,64,40,0.354,0.608
TcCLB.506661.50,23,22,9,0.217,0.304
TcCLB.506661.60,73,5,3,0.301,0.658
TcCLB.506661.70,55,10,4,0.418,0.491
TcCLB.506661.80,39,11,3,0.59,0.513
TcCLB.506661.90,104,2,1,0.452,0.356
TcCLB.506667.10,108,51,9,0.593,0.593
TcCLB.506667.110,1303,25,24,0.505,0.536
TcCLB.506667.120,375,35,18,0.536,0.611
TcCLB.506667.130,NA,0,NA,0.526,0.459
TcCLB.506667.140,561,7,3,0.471,0.56
TcCLB.506667.160,763,335,212,0.511,0.641
TcCLB.506667.170,NA,0,NA,0.559,0.47
TcCLB.506667.180,NA,0,NA,0.624,0.429
TcCLB.506667.20,378,3,2,0.45,0.55
TcCLB.506667.30,367,18,13,0.433,0.599
TcCLB.506667.40,368,59,25,0.549,0.611
TcCLB.506667.5,931,4,2,0.539,0.527
TcCLB.506667.50,3071,40,16,0.53,0.531
TcCLB.506667.70,293,22,8,0.461,0.573
TcCLB.506667.80,371,238,184,0.536,0.612
TcCLB.506667.90,528,13,4,0.519,0.616
TcCLB.506671.10,367,230,108,0.54,0.61
TcCLB.506671.20,373,1,1,0.458,0.592
TcCLB.506671.30,338,15,8,0.536,0.544
TcCLB.506671.41,65,1,1,0.554,0.338
TcCLB.506671.50,133,8,6,0.586,0.496
TcCLB.506671.61,164,16,8,0.591,0.561
TcCLB.506671.70,NA,0,NA,0.485,0.537
TcCLB.506671.90,2324,54,28,0.543,0.557
TcCLB.506673.10,129,2,1,0.349,0.752
TcCLB.506673.20,696,5,4,0.391,0.523
TcCLB.506673.30,117,3,1,0.265,0.778
TcCLB.506673.40,173,31,17,0.347,0.601
TcCLB.506673.50,326,4,3,0.328,0.506
TcCLB.506673.60,761,26,6,0.336,0.377
TcCLB.506673.69,NA,0,NA,0.71,0.408
TcCLB.506677.10,6,85,43,0,0.167
TcCLB.506677.20,128,2,1,0.312,0.602
TcCLB.506677.30,332,14,8,0.22,0.639
TcCLB.506677.39,NA,0,NA,0.435,0.471
TcCLB.506677.4,81,3,2,0.272,0.494
TcCLB.506683.10,27,16,4,0.185,0.185
TcCLB.506683.100,869,56,51,0.478,0.504
TcCLB.506683.110,15,2411,1731,0.467,0.2
TcCLB.506683.140,129,715,581,0.333,0.55
TcCLB.506683.180,NA,0,NA,0.404,0.526
TcCLB.506683.19,132,266,265,0.432,0.523
TcCLB.506683.190,3885,17,12,0.602,0.515
TcCLB.506683.210,1022,20,5,0.532,0.524
TcCLB.506683.240,2842,171,137,0.502,0.499
TcCLB.506683.250,156,5,3,0.468,0.442
TcCLB.506683.30,851,47,45,0.414,0.566
TcCLB.506685.10,19,10,4,0.211,0.579
TcCLB.506685.20,43,11,2,0.419,0.535
TcCLB.506685.30,14,11,2,0.286,0.571
TcCLB.506685.40,1004,34,12,0.402,0.54
TcCLB.506685.5,1196,6,2,0.426,0.538
TcCLB.506685.50,NA,0,NA,NA,NA
TcCLB.506689.10,596,6,2,0.542,0.516
TcCLB.506689.20,NA,0,NA,0.526,0.519
TcCLB.506691.14,NA,0,NA,0.459,0.541
TcCLB.506691.22,961,84,15,0.408,0.523
TcCLB.506691.30,335,34,25,0.43,0.448
TcCLB.506691.40,343,28,6,0.388,0.539
TcCLB.506691.50,133,5,5,0.421,0.376
TcCLB.506691.60,206,3,2,0.291,0.641
TcCLB.506691.64,42,116,32,0.262,0.143
TcCLB.506691.70,98,199,108,0.551,0.357
TcCLB.506691.80,144,4,3,0.431,0.681
TcCLB.506691.90,1244,2,1,0.378,0.549
TcCLB.506693.10,119,29,21,0.294,0.546
TcCLB.506693.20,250,3,1,0.368,0.652
TcCLB.506693.30,188,13,2,0.255,0.372
TcCLB.506693.4,NA,0,NA,NA,NA
TcCLB.506693.40,164,8,7,0.25,0.671
TcCLB.506693.50,84,15,9,0.262,0.333
TcCLB.506693.7,4,1,1,0.25,0.25
TcCLB.506695.10,235,12,4,0.374,0.566
TcCLB.506695.20,287,59,48,0.397,0.491
TcCLB.506695.30,NA,0,NA,0.437,0.552
TcCLB.506695.4,NA,0,NA,0.435,0.482
TcCLB.506695.40,112,50,20,0.402,0.455
TcCLB.506695.49,55,5,2,0.455,0.618
TcCLB.506695.7,66,4,3,0.288,0.682
TcCLB.506697.10,548,242,193,0.362,0.379
TcCLB.506697.20,NA,0,NA,0.293,0.744
TcCLB.506697.30,195,16,8,0.379,0.564
TcCLB.506697.40,124,6,3,0.226,0.395
TcCLB.506697.50,147,15,14,0.456,0.51
TcCLB.506697.60,154,8,3,0.364,0.403
TcCLB.506697.70,135,1,1,0.356,0.57
TcCLB.506697.80,19,23,4,0.105,0.105
TcCLB.506699.10,76,5,3,0.553,0.316
TcCLB.506699.3,NA,0,NA,0.506,0.506
TcCLB.506699.34,328,199,63,0.424,0.302
TcCLB.506699.40,65,59,28,0.292,0.738
TcCLB.506699.6,142,386,252,0.303,0.261
TcCLB.506699.9,91,3,1,0.308,0.637
TcCLB.506713.10,46,2,1,0.522,0.543
TcCLB.506713.14,217,5,2,0.47,0.562
TcCLB.506713.20,24,13,6,0.417,0.333
TcCLB.506713.24,202,4,3,0.332,0.604
TcCLB.506713.30,144,11,4,0.292,0.431
TcCLB.506713.40,201,252,142,0.517,0.512
TcCLB.506713.70,911,282,146,0.51,0.486
TcCLB.506713.80,NA,0,NA,NA,NA
TcCLB.506715.10,NA,0,NA,0.476,0.459
TcCLB.506715.20,83,3,3,0.422,0.699
TcCLB.506715.30,95,4,3,0.389,0.663
TcCLB.506715.40,137,55,42,0.394,0.467
TcCLB.506715.44,34,17,8,0.294,0.441
TcCLB.506715.50,127,1,1,0.441,0.646
TcCLB.506715.59,7,19,19,0.143,0.143
TcCLB.506717.10,530,17,13,0.375,0.545
TcCLB.506717.100,80,12,3,0.6,0.55
TcCLB.506717.130,785,869,726,0.512,0.587
TcCLB.506717.140,1688,20,16,0.499,0.499
TcCLB.506717.20,2150,8,4,0.565,0.51
TcCLB.506717.200,830,80,62,0.431,0.565
TcCLB.506717.219,130,175,160,0.415,0.523
TcCLB.506717.240,1310,9,4,0.324,0.447
TcCLB.506717.25,180,3,1,0.322,0.633
TcCLB.506717.30,1309,13,3,0.447,0.536
TcCLB.506717.4,NA,0,NA,0.382,0.376
TcCLB.506717.60,1245,13,3,0.512,0.518
TcCLB.506717.80,871,128,45,0.502,0.541
TcCLB.506729.20,528,517,383,0.441,0.506
TcCLB.506729.30,209,26,19,0.459,0.536
TcCLB.506729.40,76,127,121,0.395,0.342
TcCLB.506729.50,296,139,118,0.446,0.382
TcCLB.506729.70,751,32,9,0.425,0.522
TcCLB.506729.80,197,6,3,0.299,0.721
TcCLB.506729.9,NA,0,NA,0.471,0.535
TcCLB.506729.90,185,38,34,0.368,0.514
TcCLB.506731.10,3971,411,333,0.525,0.499
TcCLB.506733.10,233,1,1,0.446,0.592
TcCLB.506733.100,42,385,351,0.262,0.19
TcCLB.506733.110,23,18,8,0.348,0.348
TcCLB.506733.120,144,6,2,0.535,0.444
TcCLB.506733.130,626,10,2,0.34,0.535
TcCLB.506733.140,728,857,338,0.391,0.367
TcCLB.506733.20,529,1082,1073,0.414,0.49
TcCLB.506733.30,592,57,27,0.358,0.459
TcCLB.506733.40,471,3,1,0.456,0.488
TcCLB.506733.50,221,11,4,0.371,0.434
TcCLB.506733.60,190,3,1,0.426,0.474
TcCLB.506733.70,36,19,4,0.417,0.583
TcCLB.506733.80,57,1,1,0.544,0.298
TcCLB.506733.90,305,52,16,0.321,0.259
TcCLB.506735.10,371,11,3,0.402,0.464
TcCLB.506735.20,324,21,6,0.41,0.528
TcCLB.506735.30,31,158,76,0.194,0.065
TcCLB.506735.40,662,92,86,0.39,0.613
TcCLB.506735.50,79,75,71,0.494,0.405
TcCLB.506735.60,67,19,11,0.463,0.433
TcCLB.506735.70,1436,45,15,0.391,0.533
TcCLB.506735.80,1331,74,14,0.349,0.475
TcCLB.506737.10,149,23,8,0.45,0.537
TcCLB.506737.100,82,14,11,0.378,0.585
TcCLB.506737.107,NA,0,NA,0.526,0.507
TcCLB.506737.114,343,235,202,0.446,0.603
TcCLB.506737.121,163,41,21,0.479,0.552
TcCLB.506737.128,338,224,97,0.459,0.601
TcCLB.506737.135,527,8,5,0.531,0.499
TcCLB.506737.140,253,15,5,0.478,0.49
TcCLB.506737.151,657,13,6,0.61,0.463
TcCLB.506737.161,736,55,13,0.511,0.602
TcCLB.506737.20,139,21,12,0.482,0.245
TcCLB.506737.30,240,9,6,0.483,0.592
TcCLB.506737.40,151,6,1,0.477,0.325
TcCLB.506737.50,63,6,2,0.302,0.27
TcCLB.506737.60,23,5,3,0.478,0.348
TcCLB.506737.70,132,63,37,0.394,0.394
TcCLB.506737.81,318,2,1,0.594,0.481
TcCLB.506737.90,510,3,2,0.524,0.588
TcCLB.506739.10,286,322,103,0.343,0.465
TcCLB.506739.110,464,4,1,0.185,0.595
TcCLB.506739.120,65,11,5,0.369,0.415
TcCLB.506739.130,72,2,1,0.264,0.625
TcCLB.506739.140,168,33,19,0.327,0.339
TcCLB.506739.150,127,301,139,0.362,0.63
TcCLB.506739.160,233,18,7,0.433,0.511
TcCLB.506739.170,23,57,21,0.174,0.696
TcCLB.506739.180,789,11,4,0.366,0.605
TcCLB.506739.190,529,55,19,0.418,0.497
TcCLB.506739.20,332,132,72,0.437,0.569
TcCLB.506739.200,322,134,56,0.416,0.422
TcCLB.506739.209,NA,0,NA,NA,NA
TcCLB.506739.30,209,1,1,0.354,0.56
TcCLB.506739.40,48,17,4,0.438,0.542
TcCLB.506739.50,1365,205,49,0.382,0.496
TcCLB.506739.60,24,14,4,0.5,0.458
TcCLB.506739.70,65,12,6,0.231,0.308
TcCLB.506739.80,830,60,13,0.378,0.508
TcCLB.506739.90,230,27,14,0.383,0.222
TcCLB.506739.99,134,230,79,0.321,0.433
TcCLB.506743.10,36,15,7,0.5,0.75
TcCLB.506743.100,97,8,4,0.474,0.351
TcCLB.506743.110,582,122,44,0.392,0.455
TcCLB.506743.120,315,7,3,0.362,0.565
TcCLB.506743.130,266,10,7,0.421,0.492
TcCLB.506743.135,298,22,10,0.413,0.634
TcCLB.506743.140,13,1,1,0.538,0.231
TcCLB.506743.150,203,5,3,0.365,0.458
TcCLB.506743.160,366,23,12,0.443,0.508
TcCLB.506743.170,164,9,2,0.518,0.598
TcCLB.506743.180,635,10,4,0.394,0.416
TcCLB.506743.190,531,1,1,0.422,0.52
TcCLB.506743.20,NA,0,NA,0.452,0.437
TcCLB.506743.200,48,25,16,0.271,0.25
TcCLB.506743.210,223,4,3,0.574,0.336
TcCLB.506743.220,42,5,3,0.405,0.571
TcCLB.506743.30,60,5,1,0.317,0.45
TcCLB.506743.4,3819,20,20,NA,NA
TcCLB.506743.60,NA,0,NA,0.315,0.567
TcCLB.506743.69,21,12,5,0.238,0.571
TcCLB.506743.80,113,1,1,0.593,0.416
TcCLB.506743.90,223,20,13,0.444,0.426
TcCLB.506745.10,644,182,166,0.439,0.543
TcCLB.506745.20,112,4,2,0.357,0.536
TcCLB.506745.30,319,1,1,0.52,0.37
TcCLB.506745.4,NA,0,NA,NA,NA
TcCLB.506747.10,377,96,72,0.639,0.397
TcCLB.506747.20,301,139,102,0.502,0.472
TcCLB.506747.30,67,9,7,0.343,0.239
TcCLB.506749.10,2960,117,80,0.471,0.539
TcCLB.506749.20,64,27,19,0.219,0.797
TcCLB.506749.30,129,83,29,0.55,0.543
TcCLB.506753.100,35,19,9,0.457,0.8
TcCLB.506753.110,1044,69,41,0.338,0.516
TcCLB.506753.120,222,57,28,0.315,0.482
TcCLB.506753.130,167,3,1,0.407,0.539
TcCLB.506753.140,75,35,19,0.253,0.493
TcCLB.506753.15,1690,15,4,0.475,0.524
TcCLB.506753.150,302,9,2,0.348,0.55
TcCLB.506753.160,48,3,1,0.5,0.479
TcCLB.506753.164,241,19,7,0.411,0.618
TcCLB.506753.170,118,10,2,0.229,0.678
TcCLB.506753.180,420,15,2,0.51,0.471
TcCLB.506753.190,138,5,2,0.37,0.536
TcCLB.506753.200,64,2,2,0.469,0.328
TcCLB.506753.210,120,12,5,0.4,0.633
TcCLB.506753.220,85,24,21,0.329,0.447
TcCLB.506753.230,226,85,24,0.314,0.376
TcCLB.506753.240,279,51,18,0.477,0.548
TcCLB.506753.249,NA,0,NA,0.335,0.482
TcCLB.506753.30,26,6,5,0.231,0.423
TcCLB.506753.40,29,1,1,0.138,0.586
TcCLB.506753.50,37,17,8,0.162,0.649
TcCLB.506753.60,46,9,2,0.326,0.478
TcCLB.506753.70,177,1,1,0.316,0.571
TcCLB.506753.80,285,19,7,0.407,0.389
TcCLB.506753.90,79,284,249,0.241,0.215
TcCLB.506755.10,598,88,63,0.308,0.545
TcCLB.506755.100,470,51,25,0.396,0.472
TcCLB.506755.110,323,3,1,0.322,0.526
TcCLB.506755.120,183,4,3,0.257,0.601
TcCLB.506755.130,32,4,2,0.5,0.469
TcCLB.506755.140,19,99,78,0.526,0.474
TcCLB.506755.150,34,23,9,0.471,0.471
TcCLB.506755.160,297,144,107,0.407,0.253
TcCLB.506755.170,139,5,2,0.417,0.626
TcCLB.506755.180,23,9,2,0.304,0.261
TcCLB.506755.190,799,20,14,0.377,0.432
TcCLB.506755.20,409,47,11,0.367,0.33
TcCLB.506755.200,337,48,46,0.341,0.588
TcCLB.506755.210,124,10,4,0.347,0.629
TcCLB.506755.220,103,1,1,0.398,0.485
TcCLB.506755.230,148,1,1,0.446,0.378
TcCLB.506755.240,306,46,5,0.333,0.471
TcCLB.506755.250,840,1318,867,0.408,0.44
TcCLB.506755.260,17,630,385,0.059,0.118
TcCLB.506755.270,510,171,137,0.249,0.555
TcCLB.506755.279,320,8,3,NA,NA
TcCLB.506755.30,235,2,1,0.417,0.596
TcCLB.506755.40,51,13,6,0.333,0.784
TcCLB.506755.5,192,170,83,0.219,0.531
TcCLB.506755.50,612,287,99,0.373,0.485
TcCLB.506755.60,559,1,1,0.358,0.565
TcCLB.506755.70,45,7,5,0.267,0.711
TcCLB.506755.74,31,17,5,0.29,0.258
TcCLB.506755.80,417,3,2,0.331,0.619
TcCLB.506755.90,4,45,41,0.25,0
TcCLB.506757.10,121,3,2,0.496,0.43
TcCLB.506757.100,1194,4,3,0.523,0.533
TcCLB.506757.120,1957,625,174,0.53,0.538
TcCLB.506757.129,3962,448,183,0.57,0.476
TcCLB.506757.150,3965,377,188,0.57,0.536
TcCLB.506757.20,621,132,41,0.333,0.37
TcCLB.506757.30,103,20,5,0.243,0.621
TcCLB.506757.50,381,77,29,0.512,0.622
TcCLB.506757.60,723,137,69,0.451,0.607
TcCLB.506757.70,367,7,4,0.411,0.403
TcCLB.506757.90,2327,918,654,0.526,0.552
TcCLB.506759.10,4018,132,130,0.54,0.468
TcCLB.506759.130,NA,0,NA,0.559,0.47
TcCLB.506759.140,NA,0,NA,0.467,0.548
TcCLB.506759.150,668,22,16,0.437,0.518
TcCLB.506759.160,172,1,1,0.5,0.552
TcCLB.506759.170,291,33,8,0.577,0.598
TcCLB.506759.190,803,3,3,0.56,0.494
TcCLB.506759.20,353,3,2,0.544,0.603
TcCLB.506759.210,NA,0,NA,0.485,0.556
TcCLB.506759.220,525,8,4,0.533,0.602
TcCLB.506759.230,NA,0,NA,0.474,0.574
TcCLB.506759.31,2367,3,2,0.548,0.505
TcCLB.506759.40,335,32,7,0.564,0.594
TcCLB.506759.50,NA,0,NA,0.607,0.444
TcCLB.506759.70,NA,0,NA,0.515,0.548
TcCLB.506759.80,312,3,3,0.561,0.59
TcCLB.506759.90,1500,2,2,0.497,0.567
TcCLB.506761.11,3,160,160,0,0
TcCLB.506761.19,377,1,1,0.414,0.613
TcCLB.506761.40,2993,81,18,0.532,0.507
TcCLB.506761.47,407,5,2,0.435,0.577
TcCLB.506761.54,4392,242,46,0.551,0.494
TcCLB.506763.110,607,4,2,0.407,0.618
TcCLB.506763.121,117,2,2,0.53,0.427
TcCLB.506763.130,816,580,560,0.521,0.624
TcCLB.506763.140,1281,15,15,0.499,0.516
TcCLB.506763.150,370,16,9,0.538,0.614
TcCLB.506763.160,5642,60,21,0.543,0.475
TcCLB.506763.190,6566,101,19,0.539,0.52
TcCLB.506763.210,65,141,31,0.6,0.492
TcCLB.506763.234,102,16,4,0.618,0.598
TcCLB.506763.260,360,46,12,0.561,0.603
TcCLB.506763.270,1296,2,2,0.496,0.522
TcCLB.506763.280,2982,26,10,0.54,0.505
TcCLB.506763.290,3792,111,23,0.547,0.505
TcCLB.506763.30,807,3,3,0.527,0.611
TcCLB.506763.330,4505,39,8,0.539,0.489
TcCLB.506763.340,396,1,1,0.457,0.604
TcCLB.506763.35,NA,0,NA,0.519,0.522
TcCLB.506763.350,612,33,16,0.547,0.534
TcCLB.506763.361,NA,0,NA,0.493,0.5
TcCLB.506763.370,471,4,4,0.58,0.539
TcCLB.506763.4,760,23,16,0.533,0.496
TcCLB.506763.40,NA,0,NA,0.459,0.567
TcCLB.506763.50,2474,10,4,0.546,0.519
TcCLB.506763.80,NA,0,NA,0.5,0.541
TcCLB.506763.90,362,38,13,0.547,0.61
TcCLB.506765.10,953,4,1,0.526,0.52
TcCLB.506765.40,579,718,558,0.523,0.606
TcCLB.506765.43,NA,0,NA,0.5,0.593
TcCLB.506765.46,257,12,5,0.568,0.58
TcCLB.506765.49,716,22,10,0.51,0.412
TcCLB.506765.50,383,55,24,0.507,0.616
TcCLB.506765.58,NA,0,NA,0.459,0.581
TcCLB.506765.66,NA,0,NA,0.552,0.567
TcCLB.506765.74,336,5,2,0.554,0.589
TcCLB.506765.80,90,4,4,0.5,0.433
TcCLB.506767.10,NA,0,NA,0.522,0.489
TcCLB.506767.110,168,9,5,0.577,0.571
TcCLB.506767.119,NA,0,NA,0.541,0.481
TcCLB.506767.123,229,15,15,0.629,0.393
TcCLB.506767.127,633,1,1,0.558,0.529
TcCLB.506767.130,NA,0,NA,0.519,0.526
TcCLB.506767.140,104,74,18,0.625,0.615
TcCLB.506767.155,NA,0,NA,0.578,0.519
TcCLB.506767.170,NA,0,NA,0.496,0.596
TcCLB.506767.183,361,1,1,0.548,0.612
TcCLB.506767.196,NA,0,NA,0.507,0.504
TcCLB.506767.209,NA,0,NA,0.511,0.493
TcCLB.506767.21,227,1,1,0.564,0.524
TcCLB.506767.215,NA,0,NA,0.574,0.43
TcCLB.506767.220,408,4,2,0.436,0.613
TcCLB.506767.230,3755,673,588,0.575,0.489
TcCLB.506767.240,3584,263,141,0.579,0.529
TcCLB.506767.250,369,20,9,0.556,0.493
TcCLB.506767.280,NA,0,NA,0.452,0.463
TcCLB.506767.31,NA,0,NA,0.556,0.481
TcCLB.506767.310,112,54,14,0.482,0.589
TcCLB.506767.317,537,15,7,0.518,0.451
TcCLB.506767.324,2803,421,348,0.514,0.542
TcCLB.506767.340,168,22,5,0.577,0.571
TcCLB.506767.360,NA,0,NA,0.504,0.544
TcCLB.506767.371,708,20,20,0.545,0.518
TcCLB.506767.381,228,2,2,0.61,0.382
TcCLB.506767.389,NA,0,NA,0.552,0.504
TcCLB.506767.40,7,6,2,0.571,0.143
TcCLB.506767.400,109,4,2,0.624,0.596
TcCLB.506767.410,1057,1,1,0.502,0.531
TcCLB.506767.5,NA,0,NA,0.612,0.635
TcCLB.506767.50,NA,0,NA,0.493,0.53
TcCLB.506767.60,699,23,17,0.451,0.516
TcCLB.506767.70,888,102,93,0.502,0.63
TcCLB.506767.74,374,2,1,0.436,0.62
TcCLB.506767.80,1033,5,3,0.527,0.482
TcCLB.506767.90,1104,8,6,0.567,0.49
TcCLB.506769.10,NA,0,NA,0.574,0.452
TcCLB.506769.120,117,12,3,0.607,0.581
TcCLB.506769.20,NA,0,NA,0.456,0.57
TcCLB.506769.30,201,11,3,0.572,0.602
TcCLB.506769.35,1469,87,40,0.551,0.479
TcCLB.506769.4,675,51,12,0.527,0.606
TcCLB.506769.40,2368,78,26,0.545,0.511
TcCLB.506769.50,NA,0,NA,0.507,0.548
TcCLB.506769.55,654,13,9,0.523,0.427
TcCLB.506769.60,401,37,12,0.541,0.613
TcCLB.506769.65,NA,0,NA,0.437,0.622
TcCLB.506769.70,390,4,3,0.433,0.585
TcCLB.506769.80,363,1,1,0.529,0.612
TcCLB.506769.90,688,10,8,0.586,0.461
TcCLB.506771.18,642,33,12,0.474,0.43
TcCLB.506771.9,NA,0,NA,0.518,0.488
TcCLB.506773.10,83,11,10,0.482,0.398
TcCLB.506773.100,100,4,2,0.25,0.47
TcCLB.506773.104,36,19,4,0.25,0.222
TcCLB.506773.110,34,15,6,0.353,0.382
TcCLB.506773.120,416,82,60,0.123,0.615
TcCLB.506773.130,89,26,20,0.382,0.416
TcCLB.506773.140,281,11,6,0.342,0.459
TcCLB.506773.150,29,4,3,0.586,0.379
TcCLB.506773.160,220,26,14,0.377,0.568
TcCLB.506773.170,27,75,28,0.296,0.148
TcCLB.506773.180,182,12,4,0.473,0.407
TcCLB.506773.20,117,121,58,0.256,0.265
TcCLB.506773.30,65,1,1,0.385,0.462
TcCLB.506773.40,527,42,8,0.478,0.493
TcCLB.506773.44,694,690,319,0.362,0.477
TcCLB.506773.50,907,29,11,0.372,0.537
TcCLB.506773.70,49,33,18,0.429,0.49
TcCLB.506773.80,56,582,493,0.393,0.286
TcCLB.506773.90,616,8,1,0.339,0.515
TcCLB.506775.100,384,17,9,0.344,0.625
TcCLB.506775.110,48,143,58,0.333,0.271
TcCLB.506775.130,584,110,46,0.375,0.409
TcCLB.506775.14,1574,3,2,0.438,0.503
TcCLB.506775.140,115,12,4,0.47,0.304
TcCLB.506775.150,333,14,7,0.411,0.447
TcCLB.506775.160,210,4,4,0.39,0.59
TcCLB.506775.170,63,13,10,0.413,0.317
TcCLB.506775.180,589,44,24,0.421,0.374
TcCLB.506775.190,345,126,101,0.336,0.51
TcCLB.506775.22,99,3,2,0.313,0.566
TcCLB.506775.30,719,153,88,0.382,0.431
TcCLB.506775.40,187,18,5,0.455,0.465
TcCLB.506775.50,343,24,7,0.455,0.405
TcCLB.506775.60,771,29,7,0.427,0.532
TcCLB.506775.70,168,6,2,0.393,0.405
TcCLB.506775.80,1009,415,89,0.362,0.266
TcCLB.506775.90,1092,38,12,0.388,0.53
TcCLB.506777.10,91,4,2,0.451,0.769
TcCLB.506777.100,37,2,1,0.459,0.351
TcCLB.506777.110,19,6,3,0.368,0.316
TcCLB.506777.120,483,234,221,0.395,0.524
TcCLB.506777.20,NA,0,NA,0.385,0.585
TcCLB.506777.24,599,13,8,0.461,0.481
TcCLB.506777.30,156,15,10,0.41,0.622
TcCLB.506777.40,180,8,7,0.4,0.567
TcCLB.506777.50,437,29,16,0.355,0.515
TcCLB.506777.60,406,67,20,0.399,0.47
TcCLB.506777.64,15,4,1,0.2,0.667
TcCLB.506777.70,343,38,11,0.324,0.292
TcCLB.506777.80,190,164,40,0.342,0.305
TcCLB.506777.90,101,7,5,0.465,0.406
TcCLB.506779.10,400,147,143,0.47,0.532
TcCLB.506779.100,97,14,7,0.278,0.454
TcCLB.506779.110,129,67,8,0.403,0.271
TcCLB.506779.120,226,58,34,0.385,0.549
TcCLB.506779.130,83,10,7,0.337,0.663
TcCLB.506779.140,237,26,6,0.414,0.367
TcCLB.506779.150,405,528,387,0.388,0.528
TcCLB.506779.160,509,71,54,0.393,0.56
TcCLB.506779.170,585,14,5,0.421,0.537
TcCLB.506779.180,522,54,34,0.479,0.592
TcCLB.506779.190,24,92,49,0.292,0.875
TcCLB.506779.20,253,25,9,0.399,0.577
TcCLB.506779.200,NA,0,NA,NA,NA
TcCLB.506779.30,276,11,4,0.435,0.417
TcCLB.506779.44,77,38,15,0.468,0.636
TcCLB.506779.50,15,35,27,0.333,0.2
TcCLB.506779.60,45,38,26,0.378,0.2
TcCLB.506779.70,292,21,9,0.408,0.507
TcCLB.506779.80,1549,190,51,0.427,0.509
TcCLB.506779.90,597,14,4,0.355,0.558
TcCLB.506795.10,3764,18,9,0.397,0.534
TcCLB.506795.100,14,3,2,0.571,0.143
TcCLB.506795.20,1153,526,220,0.369,0.493
TcCLB.506795.29,601,39,19,0.416,0.519
TcCLB.506795.40,466,216,195,0.421,0.451
TcCLB.506795.44,47,27,10,0.383,0.106
TcCLB.506795.50,93,10,4,0.344,0.613
TcCLB.506795.60,246,13,6,0.472,0.553
TcCLB.506795.70,21,18,12,0.381,0.714
TcCLB.506795.80,248,3,2,0.391,0.573
TcCLB.506795.90,19,192,67,0,0.158
TcCLB.506797.10,NA,0,NA,0.356,0.681
TcCLB.506797.100,148,9,2,0.466,0.486
TcCLB.506797.110,238,49,42,0.34,0.408
TcCLB.506797.120,717,463,81,0.451,0.428
TcCLB.506797.20,254,19,5,0.421,0.559
TcCLB.506797.30,262,15,4,0.385,0.542
