gene_id,fdr
LmjF.28.1290,0.890 
LmjF.28.2500,0.890 
LmjF.29.0970,0.890 
LmjF.31.0970,0.890 
LmjF.36.6935,0.890 
LmjF.19.0450,0.899 
LmjF.24.1750,0.899 
LmjF.26.0500,0.899 
LmjF.28.1380,0.899 
LmjF.35.3820,0.899 
LmjF.35.5340,0.899 
LmjF.36.2000,0.899 
LmjF.19.0560,0.909 
LmjF.26.1210,0.909 
LmjF.30.2210,0.909 
LmjF.31.0640,0.909 
LmjF.36.0730,0.909 
LmjF.14.0810,0.919 
LmjF.20.1380,0.919 
LmjF.24.0840,0.919 
LmjF.30.1625,0.919 
LmjF.30.3360,0.919 
LmjF.34.3160,0.919 
LmjF.20.0200,0.927 
LmjF.35.2640,0.927 
LmjF.07.0570,0.937 
LmjF.16.1320,0.937 
LmjF.19.1170,0.937 
LmjF.25.0700,0.937 
LmjF.14.0200,0.942 
LmjF.14.0500,0.942 
LmjF.29.0450,0.942 
LmjF.30.1470,0.942 
LmjF.32.2910,0.942 
LmjF.35.2750,0.942 
LmjF.32.2960,0.948 
LmjF.33.3140,0.948 
LmjF.15.0430,0.954 
LmjF.20.0990,0.954 
LmjF.31.1530,0.954 
LmjF.34.1320,0.954 
LmjF.35.4790,0.954 
LmjF.14.0340,0.960 
LmjF.27.0310,0.960 
LmjF.23.1730,0.964 
LmjF.10.0218,0.968 
LmjF.33.0790,0.968 
LmjF.07.0290,0.972 
LmjF.32.2130,0.972 
LmjF.35.1650,0.975 
LmjF.07.0270,0.978 
LmjF.31.0150,0.978 
LmjF.05.0930,0.980 
LmjF.06.1290,0.980 
LmjF.19.1370,0.983 
LmjF.26.0930,0.983 
LmjF.26.1840,0.983 
LmjF.27.2310,0.983 
LmjF.36.2630,0.983 
LmjF.04.1190,0.985 
LmjF.06.0730,0.985 
LmjF.26.0070,0.985 
LmjF.12.1280,0.986 
LmjF.11.0810,0.989 
LmjF.32.3460,0.989 
LmjF.34.3870,0.989 
LmjF.28.0080,0.993 
LmjF.22.0370,0.994 
LmjF.30.1250,0.997 
LmjF.36.4380,0.997 
LmjF.17.0570,0.998 
LmjF.26.0290,0.998 
LmjF.35.0760,0.998 
LmjF.36.3250,0.998 
LmjF.08.1130,0.999 
LmjF.32.2680,0.999 
LmjF.35.3750,0.999 
LmjF.29.1530,0.001 
LmjF.36.1930,0.002 
LmjF.32.2330,0.004 
LmjF.33.0880,0.005 
LmjF.35.1050,0.012 
LmjF.19.0440,0.021 
LmjF.34.3080,0.021 
LmjF.35.3220,0.043 
LmjF.03.0030,0.060 
LmjF.31.1610,0.109 
LmjF.34.0570,0.109 
LmjF.17.1030,0.129 
LmjF.30.0090,0.129 
LmjF.34.1680,0.129 
LmjF.35.2290,0.129 
LmjF.08.1020,0.154 
LmjF.19.1505,0.154 
LmjF.28.1140,0.154 
LmjF.34.1620,0.154 
LmjF.04.0500,0.182 
LmjF.09.0820,0.182 
LmjF.04.0520,0.216 
LmjF.09.0750,0.216 
LmjF.36.2980,0.252 
LmjF.02.0550,0.288 
LmjF.14.1155,0.323 
LmjF.25.0650,0.323 
LmjF.26.2000,0.323 
LmjF.28.0990,0.323 
LmjF.06.0230,0.360 
LmjF.16.0480,0.360 
LmjF.21.0950,0.360 
LmjF.23.0350,0.360 
LmjF.25.1380,0.360 
LmjF.33.0170,0.360 
LmjF.33.0810,0.360 
LmjF.33.0814,0.360 
LmjF.01.0240,0.394 
LmjF.14.0240,0.394 
LmjF.24.1230,0.394 
LmjF.30.1632,0.394 
LmjF.30.1637,0.394 
LmjF.33.0130,0.394 
LmjF.05.0780,0.428 
LmjF.06.0410,0.428 
LmjF.07.0660,0.428 
LmjF.09.0310,0.428 
LmjF.09.0570,0.428 
LmjF.25.2350,0.428 
LmjF.28.1310,0.428 
LmjF.30.2300,0.428 
LmjF.35.4500,0.428 
LmjF.13.0370,0.463 
LmjF.17.0680,0.463 
LmjF.22.1310,0.463 
LmjF.24.0510,0.463 
LmjF.29.1540,0.463 
LmjF.34.2476,0.463 
LmjF.34.2485,0.463 
LmjF.34.2790,0.463 
LmjF.35.3840,0.463 
LmjF.07.0470,0.493 
LmjF.15.0090,0.493 
LmjF.16.0490,0.493 
LmjF.22.1060,0.493 
LmjF.24.1600,0.493 
LmjF.26.0410,0.493 
LmjF.27.0510,0.493 
LmjF.28.0170,0.493 
LmjF.29.2530,0.493 
LmjF.34.0170,0.493 
LmjF.08.1090,0.522 
LmjF.12.1125,0.522 
LmjF.23.0200,0.522 
LmjF.24.0690,0.522 
LmjF.25.1950,0.522 
LmjF.28.2390,0.522 
LmjF.29.0690,0.522 
LmjF.30.2270,0.522 
LmjF.31.2360,0.522 
LmjF.36.1070,0.522 
LmjF.05.0200,0.548 
LmjF.06.1100,0.548 
LmjF.10.0185,0.548 
LmjF.19.0640,0.548 
LmjF.20.0190,0.548 
LmjF.20.0950,0.548 
LmjF.21.1555,0.548 
LmjF.25.1270,0.548 
LmjF.08.0980,0.575 
LmjF.17.0450,0.575 
LmjF.17.1320,0.575 
LmjF.28.2780,0.575 
LmjF.32.1990,0.575 
LmjF.33.3030,0.575 
LmjF.35.4540,0.575 
LmjF.36.6250,0.575 
LmjF.07.0060,0.604 
LmjF.09.1400,0.604 
LmjF.11.0560,0.604 
LmjF.15.1280,0.604 
LmjF.17.0170,0.604 
LmjF.23.0355,0.604 
LmjF.24.1370,0.604 
LmjF.25.0660,0.604 
LmjF.28.1950,0.604 
LmjF.33.0605,0.604 
LmjF.36.5600,0.604 
LmjF.36.5830,0.604 
LmjF.06.0150,0.627 
LmjF.17.1220,0.627 
LmjF.18.0390,0.627 
LmjF.18.1010,0.627 
LmjF.25.1610,0.627 
LmjF.27.2060,0.627 
LmjF.28.0790,0.627 
LmjF.29.1700,0.627 
LmjF.33.2500,0.627 
LmjF.34.4370,0.627 
LmjF.36.4110,0.627 
LmjF.10.0810,0.652 
LmjF.12.0020,0.652 
LmjF.12.1270,0.652 
LmjF.17.1300,0.652 
LmjF.24.1910,0.652 
LmjF.28.2730,0.652 
LmjF.32.3000,0.652 
LmjF.33.0730,0.652 
LmjF.36.0060,0.652 
LmjF.21.0360,0.675 
LmjF.25.2100,0.675 
LmjF.28.2140,0.675 
LmjF.28.2460,0.675 
LmjF.29.2350,0.675 
LmjF.35.2790,0.675 
LmjF.36.0370,0.675 
LmjF.36.4730,0.675 
LmjF.05.0660,0.698 
LmjF.15.0240,0.698 
LmjF.16.0540,0.698 
LmjF.17.1230,0.698 
LmjF.20.0930,0.698 
LmjF.21.1020,0.698 
LmjF.21.1570,0.698 
LmjF.23.0590,0.698 
LmjF.24.2270,0.698 
LmjF.30.2530,0.698 
LmjF.33.2440,0.698 
LmjF.35.0110,0.698 
LmjF.36.3740,0.698 
LmjF.36.5190,0.698 
LmjF.12.0470,0.720 
LmjF.15.0980,0.720 
LmjF.17.0540,0.720 
LmjF.27.0840,0.720 
LmjF.27.2270,0.720 
LmjF.32.3506,0.720 
LmjF.33.0565,0.720 
LmjF.33.1305,0.720 
LmjF.34.1710,0.720 
LmjF.34.1730,0.720 
LmjF.34.3030,0.720 
LmjF.34.4060,0.720 
LmjF.01.0740,0.741 
LmjF.08.0380,0.741 
LmjF.19.1210,0.741 
LmjF.22.1620,0.741 
LmjF.26.1890,0.741 
LmjF.28.2040,0.741 
LmjF.29.2150,0.741 
LmjF.35.3890,0.741 
LmjF.09.0240,0.756 
LmjF.10.1170,0.756 
LmjF.16.0950,0.756 
LmjF.23.0940,0.756 
LmjF.25.1070,0.756 
LmjF.27.1460,0.756 
LmjF.31.2410,0.756 
LmjF.32.2020,0.756 
LmjF.32.3060,0.756 
LmjF.33.2585,0.756 
LmjF.35.0810,0.756 
LmjF.36.4720,0.756 
LmjF.07.1050,0.773 
LmjF.11.1070,0.773 
LmjF.13.0190,0.773 
LmjF.14.0790,0.773 
LmjF.18.0370,0.773 
LmjF.26.2610,0.773 
LmjF.34.0270,0.773 
LmjF.35.0340,0.773 
LmjF.36.0040,0.773 
LmjF.02.0150,0.789 
LmjF.02.0320,0.789 
LmjF.03.0280,0.789 
LmjF.08.0920,0.789 
LmjF.13.0920,0.789 
LmjF.21.1567,0.789 
LmjF.34.4030,0.789 
LmjF.35.3730,0.789 
LmjF.35.4750,0.789 
LmjF.35.4840,0.789 
LmjF.36.4390,0.789 
LmjF.36.5160,0.789 
LmjF.02.0610,0.807 
LmjF.07.0805,0.807 
LmjF.08.0090,0.807 
LmjF.15.1390,0.807 
LmjF.23.1000,0.807 
LmjF.23.1450,0.807 
LmjF.33.1640,0.807 
LmjF.34.4250,0.807 
LmjF.36.6770,0.807 
LmjF.07.0370,0.824 
LmjF.09.0600,0.824 
LmjF.09.1040,0.824 
LmjF.23.0180,0.824 
LmjF.23.0440,0.824 
LmjF.25.1620,0.824 
LmjF.26.1270,0.824 
LmjF.27.2335,0.824 
LmjF.28.2920,0.824 
LmjF.29.1560,0.824 
LmjF.33.3190,0.824 
LmjF.36.6240,0.824 
LmjF.36.6680,0.824 
LmjF.04.0127,0.840 
LmjF.16.1270,0.840 
LmjF.29.2480,0.840 
LmjF.30.1520,0.840 
LmjF.32.1350,0.840 
LmjF.33.1410,0.840 
LmjF.33.2480,0.840 
LmjF.34.0085,0.840 
LmjF.35.1660,0.840 
LmjF.02.0130,0.855 
LmjF.03.0020,0.855 
LmjF.09.0070,0.855 
LmjF.16.0630,0.855 
LmjF.20.1000,0.855 
LmjF.21.0990,0.855 
LmjF.28.0450,0.855 
LmjF.11.1350,0.867 
LmjF.14.0410,0.867 
LmjF.27.0610,0.867 
LmjF.32.1760,0.867 
LmjF.33.2000,0.867 
LmjF.34.2450,0.867 
LmjF.34.3670,0.867 
LmjF.01.0480,0.879 
LmjF.11.0840,0.879 
LmjF.20.0860,0.879 
LmjF.27.0300,0.879 
LmjF.28.2190,0.879 
LmjF.30.1190,0.879 
LmjF.33.3040,0.879 
LmjF.35.3580,0.879 
LmjF.35.3930,0.879 
LmjF.35.4330,0.879 
LmjF.36.3660,0.879 
LmjF.05.0500,0.890 
LmjF.19.1080,0.890 
LmjF.20.1670,0.890 
LmjF.11.0940,0.899 
LmjF.06.0260,0.909 
LmjF.10.1090,0.909 
LmjF.18.1430,0.909 
LmjF.28.1770,0.909 
LmjF.28.1990,0.909 
LmjF.32.2060,0.909 
LmjF.35.1930,0.909 
LmjF.03.0720,0.919 
LmjF.07.0880,0.919 
LmjF.12.0050,0.919 
LmjF.12.1240,0.919 
LmjF.17.1150,0.919 
LmjF.26.0630,0.919 
LmjF.30.1640,0.919 
LmjF.30.1720,0.919 
LmjF.35.3740,0.919 
LmjF.35.4380,0.919 
LmjF.22.1100,0.927 
LmjF.26.0540,0.927 
LmjF.13.0620,0.937 
LmjF.18.0670,0.937 
LmjF.29.0990,0.937 
LmjF.36.3020,0.937 
LmjF.36.3970,0.937 
LmjF.21.0855,0.942 
LmjF.28.0610,0.942 
LmjF.31.0030,0.942 
LmjF.20.0370,0.948 
LmjF.23.1320,0.948 
LmjF.29.1550,0.948 
LmjF.30.0140,0.948 
LmjF.30.2690,0.948 
LmjF.31.1590,0.948 
LmjF.26.0720,0.954 
LmjF.33.2670,0.954 
LmjF.14.1040,0.960 
LmjF.02.0720,0.964 
LmjF.11.0980,0.964 
LmjF.22.0440,0.964 
LmjF.31.2570,0.964 
LmjF.27.0460,0.972 
LmjF.31.1150,0.972 
LmjF.32.1560,0.972 
LmjF.07.0730,0.975 
LmjF.32.1340,0.975 
LmjF.35.5080,0.975 
LmjF.21.0440,0.978 
LmjF.25.2430,0.978 
LmjF.25.1570,0.980 
LmjF.29.1420,0.980 
LmjF.21.0883,0.983 
LmjF.25.0140,0.983 
LmjF.35.1480,0.985 
LmjF.09.0870,0.986 
LmjF.10.0190,0.989 
LmjF.16.1190,0.989 
LmjF.27.0810,0.989 
LmjF.30.1990,0.990 
LmjF.25.0800,0.994 
LmjF.03.0880,0.997 
LmjF.09.0365,0.997 
LmjF.13.0710,0.997 
LmjF.25.1500,1.000 
LmjF.04.0130,0.000 
LmjF.31.1445,0.000 
LmjF.12.0760,0.001 
LmjF.13.1490,0.006 
LmjF.12.0905,0.009 
LmjF.31.0840,0.010 
LmjF.27.2190,0.043 
LmjF.01.0470,0.060 
LmjF.07.0960,0.091 
LmjF.09.1150,0.091 
LmjF.14.1120,0.091 
LmjF.31.1730,0.091 
LmjF.34.2430,0.109 
LmjF.35.1130,0.154 
LmjF.13.0720,0.182 
LmjF.26.2290,0.182 
LmjF.18.1220,0.216 
LmjF.28.0380,0.216 
LmjF.34.3320,0.216 
LmjF.08.1080,0.252 
LmjF.29.2800,0.252 
LmjF.32.2780,0.252 
LmjF.30.1850,0.288 
LmjF.31.0230,0.288 
LmjF.10.0180,0.323 
LmjF.24.2290,0.323 
LmjF.36.1220,0.323 
LmjF.36.4330,0.323 
LmjF.08.0670,0.360 
LmjF.08.0680,0.360 
LmjF.25.0310,0.360 
LmjF.28.1600,0.360 
LmjF.28.1880,0.360 
LmjF.32.3900,0.360 
LmjF.33.0808,0.360 
LmjF.19.1100,0.394 
LmjF.27.1430,0.394 
LmjF.36.0460,0.394 
LmjF.06.1060,0.428 
LmjF.19.1450,0.428 
LmjF.22.1410,0.428 
LmjF.27.0160,0.428 
LmjF.36.4400,0.428 
LmjF.04.0840,0.463 
LmjF.13.0390,0.463 
LmjF.15.1560,0.463 
LmjF.18.1140,0.463 
LmjF.30.1545,0.463 
LmjF.03.0230,0.493 
LmjF.10.0330,0.493 
LmjF.16.1330,0.493 
LmjF.23.0700,0.493 
LmjF.24.0490,0.493 
LmjF.26.1340,0.493 
LmjF.28.2820,0.493 
LmjF.29.1630,0.493 
LmjF.30.3650,0.493 
LmjF.31.0260,0.493 
LmjF.33.2700,0.493 
LmjF.35.0960,0.493 
LmjF.35.1380,0.493 
LmjF.35.3790,0.493 
LmjF.17.1210,0.522 
LmjF.18.0910,0.522 
LmjF.26.1450,0.522 
LmjF.26.2460,0.522 
LmjF.27.2080,0.522 
LmjF.33.1880,0.522 
LmjF.35.3770,0.522 
LmjF.36.6523,0.522 
LmjF.03.0430,0.548 
LmjF.12.0210,0.548 
LmjF.14.0980,0.548 
LmjF.22.1650,0.548 
LmjF.29.0290,0.548 
LmjF.31.1870,0.548 
LmjF.10.0690,0.575 
LmjF.13.1310,0.575 
LmjF.16.0250,0.575 
LmjF.20.0040,0.575 
LmjF.20.0770,0.575 
LmjF.29.0590,0.575 
LmjF.30.1200,0.575 
LmjF.32.1220,0.575 
LmjF.35.4460,0.575 
LmjF.36.6190,0.575 
LmjF.01.0050,0.604 
LmjF.03.0330,0.604 
LmjF.08.0970,0.604 
LmjF.14.0930,0.604 
LmjF.17.0815,0.604 
LmjF.18.0050,0.604 
LmjF.19.0050,0.604 
LmjF.23.0910,0.604 
LmjF.26.1410,0.604 
LmjF.27.0560,0.604 
LmjF.28.1300,0.604 
LmjF.28.1740,0.604 
LmjF.29.2360,0.604 
LmjF.30.0660,0.604 
LmjF.31.0280,0.604 
LmjF.34.1245,0.604 
LmjF.35.0190,0.604 
LmjF.35.1680,0.604 
LmjF.36.5270,0.604 
LmjF.20.0343,0.627 
LmjF.25.2250,0.627 
LmjF.31.0380,0.627 
LmjF.31.1670,0.627 
LmjF.32.3700,0.627 
LmjF.34.3720,0.627 
LmjF.34.4400,0.627 
LmjF.35.0720,0.627 
LmjF.35.5130,0.627 
LmjF.08.0130,0.652 
LmjF.21.0920,0.652 
LmjF.24.0250,0.652 
LmjF.24.1070,0.652 
LmjF.27.1320,0.652 
LmjF.29.1800,0.652 
LmjF.30.0630,0.652 
LmjF.30.2930,0.652 
LmjF.31.0700,0.652 
LmjF.33.2360,0.652 
LmjF.34.0610,0.652 
LmjF.35.4990,0.652 
LmjF.04.1030,0.675 
LmjF.09.0500,0.675 
LmjF.13.1480,0.675 
LmjF.22.0890,0.675 
LmjF.26.1320,0.675 
LmjF.26.2130,0.675 
LmjF.32.1160,0.675 
LmjF.34.2490,0.675 
LmjF.35.3340,0.675 
LmjF.06.1300,0.698 
LmjF.10.0820,0.698 
LmjF.13.0880,0.698 
LmjF.19.0920,0.698 
LmjF.22.0010,0.698 
LmjF.23.1075,0.698 
LmjF.26.0270,0.698 
LmjF.29.0240,0.698 
LmjF.30.0580,0.698 
LmjF.30.1550,0.698 
LmjF.31.0910,0.698 
LmjF.32.1270,0.698 
LmjF.34.0310,0.698 
LmjF.34.1175,0.698 
LmjF.35.0015,0.698 
LmjF.36.0820,0.698 
LmjF.03.0370,0.720 
LmjF.14.1270,0.720 
LmjF.19.0790,0.720 
LmjF.21.1770,0.720 
LmjF.27.0340,0.720 
LmjF.30.2590,0.720 
LmjF.33.3000,0.720 
LmjF.34.1570,0.720 
LmjF.34.1630,0.720 
LmjF.34.1690,0.720 
LmjF.34.1770,0.720 
LmjF.34.1950,0.720 
LmjF.34.2390,0.720 
LmjF.35.0280,0.720 
LmjF.35.0600,0.720 
LmjF.35.1300,0.720 
LmjF.35.3170,0.720 
LmjF.35.4710,0.720 
LmjF.36.3300,0.720 
LmjF.03.0830,0.741 
LmjF.04.0670,0.741 
LmjF.05.0290,0.741 
LmjF.06.0470,0.741 
LmjF.11.1000,0.741 
LmjF.16.1040,0.741 
LmjF.17.0400,0.741 
LmjF.30.0620,0.741 
LmjF.30.2570,0.741 
LmjF.33.2940,0.741 
LmjF.34.2930,0.741 
LmjF.35.4480,0.741 
LmjF.36.4520,0.741 
LmjF.06.0540,0.756 
LmjF.11.1260,0.756 
LmjF.16.1130,0.756 
LmjF.20.0810,0.756 
LmjF.22.0450,0.756 
LmjF.24.0552,0.756 
LmjF.27.1270,0.756 
LmjF.28.0900,0.756 
LmjF.29.1585,0.756 
LmjF.35.2010,0.756 
LmjF.35.2130,0.756 
LmjF.35.2300,0.756 
LmjF.13.1510,0.773 
LmjF.17.0260,0.773 
LmjF.17.1350,0.773 
LmjF.19.1200,0.773 
LmjF.24.0050,0.773 
LmjF.29.0920,0.773 
LmjF.32.2280,0.773 
LmjF.35.2960,0.773 
LmjF.36.4230,0.773 
LmjF.02.0110,0.789 
LmjF.04.0700,0.789 
LmjF.10.0840,0.789 
LmjF.10.1320,0.789 
LmjF.12.0030,0.789 
LmjF.19.1580,0.789 
LmjF.21.1820,0.789 
LmjF.31.0270,0.789 
LmjF.10.0140,0.807 
LmjF.11.1380,0.807 
LmjF.13.1630,0.807 
LmjF.21.1568,0.807 
LmjF.23.1200,0.807 
LmjF.28.1010,0.807 
LmjF.31.2390,0.807 
LmjF.32.0590,0.807 
LmjF.33.1650,0.807 
LmjF.33.1940,0.807 
LmjF.34.0870,0.807 
LmjF.35.1280,0.807 
LmjF.36.6870,0.807 
LmjF.03.0220,0.824 
LmjF.21.0891,0.824 
LmjF.21.1310,0.824 
LmjF.27.0690,0.824 
LmjF.29.1440,0.824 
LmjF.32.1860,0.824 
LmjF.35.2470,0.824 
LmjF.36.0450,0.824 
LmjF.36.3630,0.824 
LmjF.06.0160,0.840 
LmjF.18.1240,0.840 
LmjF.22.0320,0.840 
LmjF.23.0542,0.840 
LmjF.25.2010,0.840 
LmjF.27.0480,0.840 
LmjF.32.0020,0.840 
LmjF.33.1560,0.840 
LmjF.21.1520,0.855 
LmjF.27.1230,0.855 
LmjF.31.0210,0.855 
LmjF.32.3830,0.855 
LmjF.36.4040,0.855 
LmjF.05.0830,0.867 
LmjF.06.0970,0.867 
LmjF.07.0210,0.867 
LmjF.07.0780,0.867 
LmjF.14.0380,0.867 
LmjF.19.0985,0.867 
LmjF.26.0115,0.867 
LmjF.26.1250,0.867 
LmjF.28.1230,0.867 
LmjF.30.2645,0.867 
LmjF.34.4280,0.867 
LmjF.15.0530,0.879 
LmjF.16.0660,0.879 
LmjF.21.0800,0.879 
LmjF.22.1340,0.879 
LmjF.26.2590,0.879 
LmjF.36.4530,0.879 
LmjF.04.0090,0.890 
LmjF.04.0240,0.890 
LmjF.12.1320,0.890 
LmjF.16.0290,0.890 
LmjF.21.0250,0.890 
LmjF.35.1760,0.890 
LmjF.35.4780,0.890 
LmjF.12.0110,0.899 
LmjF.25.0880,0.899 
LmjF.27.2030,0.899 
LmjF.28.0650,0.899 
LmjF.29.0470,0.899 
LmjF.32.3220,0.899 
LmjF.33.0210,0.899 
LmjF.36.1580,0.899 
LmjF.01.0570,0.909 
LmjF.22.0040,0.909 
LmjF.32.1110,0.909 
LmjF.32.1230,0.909 
LmjF.36.0660,0.909 
LmjF.36.6140,0.909 
LmjF.11.0860,0.919 
LmjF.19.0620,0.919 
LmjF.23.1520,0.919 
LmjF.27.2340,0.919 
LmjF.28.0190,0.919 
LmjF.17.0025,0.927 
LmjF.19.0020,0.927 
LmjF.28.1890,0.927 
LmjF.31.0810,0.927 
LmjF.34.0920,0.927 
LmjF.34.4590,0.927 
LmjF.22.0740,0.937 
LmjF.29.0050,0.937 
LmjF.31.2160,0.937 
LmjF.33.1320,0.937 
LmjF.33.1440,0.937 
LmjF.15.1545,0.942 
LmjF.18.1160,0.942 
LmjF.23.0810,0.942 
LmjF.28.0620,0.942 
LmjF.28.1050,0.942 
LmjF.33.0295,0.942 
LmjF.34.2460,0.942 
LmjF.35.1110,0.942 
LmjF.36.4590,0.942 
LmjF.14.1380,0.948 
LmjF.22.0170,0.948 
LmjF.26.0920,0.948 
LmjF.32.1360,0.948 
LmjF.32.3660,0.948 
LmjF.36.2280,0.948 
LmjF.25.0170,0.954 
LmjF.27.1280,0.954 
LmjF.33.2470,0.954 
LmjF.36.4080,0.954 
LmjF.36.6785,0.954 
LmjF.04.0740,0.960 
LmjF.32.3350,0.960 
LmjF.36.5680,0.960 
LmjF.20.0560,0.964 
LmjF.30.3270,0.964 
LmjF.14.0270,0.968 
LmjF.18.1670,0.968 
LmjF.23.1150,0.968 
LmjF.31.1890,0.968 
LmjF.31.2020,0.968 
LmjF.03.0530,0.972 
LmjF.16.0860,0.972 
LmjF.34.3100,0.972 
LmjF.28.1570,0.975 
LmjF.30.2840,0.978 
LmjF.27.0350,0.980 
LmjF.33.3150,0.980 
LmjF.22.0940,0.983 
LmjF.31.2670,0.983 
LmjF.35.4140,0.983 
LmjF.36.2200,0.983 
LmjF.35.4210,0.985 
LmjF.01.0030,0.989 
LmjF.28.1940,0.989 
LmjF.11.0730,0.992 
LmjF.29.0440,0.993 
LmjF.33.3080,0.993 
LmjF.01.0150,0.994 
LmjF.28.1330,0.994 
LmjF.32.0110,0.994 
LmjF.31.0710,0.996 
LmjF.14.1280,0.998 
LmjF.35.0160,0.998 
LmjF.04.0160,0.000 
LmjF.12.1070,0.000 
LmjF.06.0380,0.001 
LmjF.36.3050,0.010 
LmjF.31.1170,0.012 
LmjF.13.1060,0.021 
LmjF.25.0500,0.036 
LmjF.19.0430,0.043 
LmjF.30.2260,0.050 
LmjF.36.1430,0.074 
LmjF.27.0900,0.109 
LmjF.36.4160,0.109 
LmjF.17.0130,0.129 
LmjF.17.1420,0.129 
LmjF.19.0750,0.129 
LmjF.02.0620,0.182 
LmjF.16.0730,0.182 
LmjF.36.2340,0.182 
LmjF.13.0160,0.216 
LmjF.20.1430,0.216 
LmjF.30.0010,0.216 
LmjF.36.5200,0.216 
LmjF.24.1820,0.252 
LmjF.34.0495,0.252 
LmjF.36.3690,0.252 
LmjF.18.0320,0.288 
LmjF.24.1980,0.288 
LmjF.30.2890,0.288 
LmjF.31.1450,0.288 
LmjF.27.1970,0.323 
LmjF.33.1520,0.323 
LmjF.33.2720,0.323 
LmjF.34.2740,0.323 
LmjF.35.0900,0.323 
LmjF.09.1070,0.360 
LmjF.10.0740,0.360 
LmjF.21.0180,0.360 
LmjF.21.1860,0.360 
LmjF.24.1290,0.360 
LmjF.33.2955,0.360 
LmjF.10.0020,0.394 
LmjF.26.1460,0.394 
LmjF.32.1260,0.394 
LmjF.36.2560,0.394 
LmjF.18.1300,0.428 
LmjF.24.0070,0.428 
LmjF.24.1090,0.428 
LmjF.25.1260,0.428 
LmjF.29.0510,0.428 
LmjF.36.3230,0.428 
LmjF.25.2240,0.463 
LmjF.27.0090,0.463 
LmjF.28.1200,0.463 
LmjF.29.0070,0.463 
LmjF.32.0460,0.463 
LmjF.35.0490,0.463 
LmjF.35.0890,0.463 
LmjF.13.0950,0.493 
LmjF.18.0130,0.493 
LmjF.19.0950,0.493 
LmjF.19.1110,0.493 
LmjF.30.3300,0.493 
LmjF.36.4620,0.493 
LmjF.03.0750,0.522 
LmjF.17.0990,0.522 
LmjF.21.0027,0.522 
LmjF.24.1435,0.522 
LmjF.32.0170,0.522 
LmjF.32.3840,0.522 
LmjF.32.3980,0.522 
LmjF.07.0160,0.548 
LmjF.09.0340,0.548 
LmjF.16.1150,0.548 
LmjF.21.0260,0.548 
LmjF.27.1880,0.548 
LmjF.29.2630,0.548 
LmjF.30.1590,0.548 
LmjF.30.3060,0.548 
LmjF.31.1630,0.548 
LmjF.32.3760,0.548 
LmjF.33.0840,0.548 
LmjF.34.2880,0.548 
LmjF.36.6347,0.548 
LmjF.04.0880,0.575 
LmjF.19.1380,0.575 
LmjF.23.0230,0.575 
LmjF.24.0600,0.575 
LmjF.25.1660,0.575 
LmjF.27.2280,0.575 
LmjF.28.2790,0.575 
LmjF.32.1440,0.575 
LmjF.33.1710,0.575 
LmjF.35.1220,0.575 
LmjF.36.1970,0.575 
LmjF.02.0390,0.604 
LmjF.04.0930,0.604 
LmjF.06.0530,0.604 
LmjF.06.1070,0.604 
LmjF.11.1180,0.604 
LmjF.16.0005,0.604 
LmjF.17.1120,0.604 
LmjF.20.1220,0.604 
LmjF.24.0550,0.604 
LmjF.28.0410,0.604 
LmjF.28.1220,0.604 
LmjF.34.4500,0.604 
LmjF.36.6440,0.604 
LmjF.07.0420,0.627 
LmjF.22.0700,0.627 
LmjF.25.2280,0.627 
LmjF.27.0250,0.627 
LmjF.27.2110,0.627 
LmjF.28.2640,0.627 
LmjF.30.1050,0.627 
LmjF.34.1220,0.627 
LmjF.34.3952,0.627 
LmjF.11.1190,0.652 
LmjF.16.0390,0.652 
LmjF.19.0830,0.652 
LmjF.25.2260,0.652 
LmjF.27.0830,0.652 
LmjF.28.2090,0.652 
LmjF.31.1700,0.652 
LmjF.32.0370,0.652 
LmjF.32.2790,0.652 
LmjF.33.1350,0.652 
LmjF.33.1430,0.652 
LmjF.34.3210,0.652 
LmjF.36.2070,0.652 
LmjF.03.0450,0.675 
LmjF.06.0990,0.675 
LmjF.11.0220,0.675 
LmjF.15.0710,0.675 
LmjF.19.0460,0.675 
LmjF.20.1680,0.675 
LmjF.23.0560,0.675 
LmjF.36.5300,0.675 
LmjF.36.6460,0.675 
LmjF.05.0520,0.698 
LmjF.09.0860,0.698 
LmjF.18.0510,0.698 
LmjF.23.0260,0.698 
LmjF.26.1000,0.698 
LmjF.28.2450,0.698 
LmjF.29.2340,0.698 
LmjF.30.0640,0.698 
LmjF.30.0940,0.698 
LmjF.30.1740,0.698 
LmjF.05.0860,0.720 
LmjF.13.1360,0.720 
LmjF.17.0330,0.720 
LmjF.26.1770,0.720 
LmjF.30.0650,0.720 
LmjF.30.3100,0.720 
LmjF.32.0430,0.720 
LmjF.32.3530,0.720 
LmjF.34.1930,0.720 
LmjF.35.3780,0.720 
LmjF.35.4190,0.720 
LmjF.14.0940,0.741 
LmjF.20.0550,0.741 
LmjF.22.1540,0.741 
LmjF.23.0500,0.741 
LmjF.31.0220,0.741 
LmjF.34.1610,0.741 
LmjF.36.0560,0.741 
LmjF.36.2120,0.741 
LmjF.05.0240,0.756 
LmjF.10.0400,0.756 
LmjF.10.1130,0.756 
LmjF.15.0440,0.756 
LmjF.24.1540,0.756 
LmjF.28.1020,0.756 
LmjF.31.0500,0.756 
