name,Cmax,pos,Ymax,pos,Smax,pos,Smean,D,?,Dmaxcut,Networks-used
LmjF.20.0780:mRNA-p1,0.196,22,0.202,22,0.337,20,0.210,0.206,N,0.450,SignalP-noTM
LmjF.20.0790:mRNA-p1,0.146,24,0.161,24,0.266,21,0.181,0.172,N,0.450,SignalP-noTM
LmjF.20.0800:mRNA-p1,0.109,70,0.110,12,0.125,1,0.104,0.107,N,0.450,SignalP-noTM
LmjF.20.0810:mRNA-p1,0.168,58,0.138,58,0.201,36,0.105,0.120,N,0.450,SignalP-noTM
LmjF.20.0820:mRNA-p1,0.110,60,0.115,11,0.183,2,0.116,0.115,N,0.450,SignalP-noTM
LmjF.20.0830:mRNA-p1,0.111,59,0.126,11,0.178,5,0.154,0.141,N,0.450,SignalP-noTM
LmjF.20.0840:mRNA-p1,0.121,27,0.180,11,0.378,1,0.290,0.224,N,0.500,SignalP-TM
LmjF.20.0850:mRNA-p1,0.445,23,0.407,23,0.600,1,0.373,0.389,N,0.450,SignalP-noTM
LmjF.20.0860:mRNA-p1,0.110,27,0.112,15,0.157,10,0.120,0.116,N,0.450,SignalP-noTM
LmjF.20.0870:mRNA-p1,0.197,27,0.153,27,0.200,5,0.128,0.140,N,0.450,SignalP-noTM
LmjF.20.0880:mRNA-p1,0.112,48,0.107,66,0.127,47,0.101,0.103,N,0.450,SignalP-noTM
LmjF.20.0890:mRNA-p1,0.109,12,0.109,12,0.129,2,0.109,0.109,N,0.450,SignalP-noTM
LmjF.20.0900:mRNA-p1,0.121,39,0.137,39,0.205,15,0.147,0.142,N,0.450,SignalP-noTM
LmjF.20.0910:mRNA-p1,0.198,38,0.145,38,0.191,5,0.121,0.132,N,0.450,SignalP-noTM
LmjF.20.0920:mRNA-p1,0.166,25,0.130,25,0.133,3,0.102,0.115,N,0.450,SignalP-noTM
LmjF.20.0930:mRNA-p1,0.161,39,0.148,39,0.205,12,0.141,0.144,N,0.450,SignalP-noTM
LmjF.20.0940:mRNA-p1,0.158,59,0.149,59,0.272,46,0.138,0.143,N,0.450,SignalP-noTM
LmjF.20.0950:mRNA-p1,0.124,49,0.169,13,0.329,1,0.213,0.193,N,0.450,SignalP-noTM
LmjF.20.0960:mRNA-p1,0.112,68,0.112,41,0.175,40,0.107,0.109,N,0.450,SignalP-noTM
LmjF.20.0970:mRNA-p1,0.114,13,0.109,13,0.165,13,0.105,0.107,N,0.450,SignalP-noTM
LmjF.20.0980:mRNA-p1,0.272,16,0.291,16,0.469,2,0.262,0.275,N,0.450,SignalP-noTM
LmjF.20.0990:mRNA-p1,0.170,54,0.238,11,0.661,1,0.394,0.322,N,0.450,SignalP-noTM
LmjF.20.1000:mRNA-p1,0.177,25,0.200,23,0.406,3,0.234,0.218,N,0.450,SignalP-noTM
LmjF.20.1010:mRNA-p1,0.111,40,0.114,23,0.162,50,0.121,0.118,N,0.450,SignalP-noTM
LmjF.20.1020:mRNA-p1,0.130,35,0.111,35,0.112,7,0.098,0.104,N,0.450,SignalP-noTM
LmjF.20.1030:mRNA-p1,0.139,24,0.154,16,0.318,14,0.179,0.168,N,0.450,SignalP-noTM
LmjF.20.1040:mRNA-p1,0.110,32,0.104,32,0.113,52,0.097,0.100,N,0.450,SignalP-noTM
LmjF.20.1050:mRNA-p1,0.107,67,0.104,67,0.111,24,0.098,0.101,N,0.450,SignalP-noTM
LmjF.20.1055:pseudogenic_transcript-p1,0.142,21,0.145,21,0.215,14,0.147,0.146,N,0.450,SignalP-noTM
LmjF.20.1060:mRNA-p1,0.149,70,0.123,70,0.160,1,0.102,0.112,N,0.450,SignalP-noTM
LmjF.20.1070:mRNA-p1,0.196,19,0.273,19,0.553,14,0.373,0.327,N,0.450,SignalP-noTM
LmjF.20.1080:mRNA-p1,0.147,37,0.119,37,0.122,1,0.102,0.110,N,0.450,SignalP-noTM
LmjF.20.1090:mRNA-p1,0.111,53,0.112,15,0.130,7,0.112,0.112,N,0.450,SignalP-noTM
LmjF.20.1100:mRNA-p1,0.178,16,0.151,16,0.145,6,0.128,0.139,N,0.450,SignalP-noTM
LmjF.20.1110:mRNA-p1,0.138,36,0.117,36,0.152,35,0.096,0.106,N,0.450,SignalP-noTM
LmjF.20.1120:mRNA-p1,0.122,20,0.116,20,0.121,3,0.110,0.113,N,0.450,SignalP-noTM
LmjF.20.1130.1:mRNA-p1,0.129,25,0.130,13,0.184,2,0.146,0.139,N,0.450,SignalP-noTM
LmjF.20.1130.2:mRNA-p1,0.116,56,0.131,26,0.262,13,0.146,0.139,N,0.450,SignalP-noTM
LmjF.20.1140:mRNA-p1,0.125,19,0.113,19,0.115,1,0.101,0.106,N,0.450,SignalP-noTM
LmjF.20.1150:mRNA-p1,0.118,21,0.126,48,0.214,38,0.133,0.129,N,0.500,SignalP-TM
LmjF.20.1160:mRNA-p1,0.117,26,0.105,26,0.126,66,0.092,0.100,N,0.500,SignalP-TM
LmjF.20.1170:mRNA-p1,0.234,34,0.160,34,0.170,9,0.121,0.139,N,0.450,SignalP-noTM
LmjF.20.1175:pseudogenic_transcript-p1,0.108,68,0.125,15,0.202,4,0.150,0.138,N,0.450,SignalP-noTM
LmjF.20.1180:mRNA-p1,0.109,43,0.113,43,0.129,29,0.107,0.110,N,0.450,SignalP-noTM
LmjF.20.1185:mRNA-p1,0.110,66,0.111,12,0.129,1,0.101,0.106,N,0.450,SignalP-noTM
LmjF.20.1190:mRNA-p1,0.109,64,0.106,39,0.117,30,0.096,0.100,N,0.450,SignalP-noTM
LmjF.20.1200:mRNA-p1,0.111,31,0.108,31,0.122,12,0.102,0.105,N,0.450,SignalP-noTM
LmjF.20.1210:mRNA-p1,0.183,58,0.140,58,0.197,20,0.119,0.128,N,0.450,SignalP-noTM
LmjF.20.1220:mRNA-p1,0.110,19,0.106,31,0.118,24,0.100,0.103,N,0.450,SignalP-noTM
LmjF.20.1230:mRNA-p1,0.152,43,0.126,43,0.135,42,0.100,0.112,N,0.450,SignalP-noTM
LmjF.20.1240:mRNA-p1,0.129,55,0.134,25,0.215,3,0.146,0.141,N,0.450,SignalP-noTM
LmjF.20.1250:mRNA-p1,0.108,41,0.105,70,0.109,56,0.097,0.101,N,0.450,SignalP-noTM
LmjF.20.1260:mRNA-p1,0.113,38,0.115,19,0.165,4,0.124,0.120,N,0.450,SignalP-noTM
LmjF.20.1270:mRNA-p1,0.110,67,0.106,52,0.127,39,0.100,0.103,N,0.450,SignalP-noTM
LmjF.20.1280:mRNA-p1,0.109,68,0.103,35,0.110,23,0.098,0.101,N,0.450,SignalP-noTM
LmjF.20.1290:mRNA-p1,0.111,63,0.112,63,0.134,48,0.104,0.108,N,0.450,SignalP-noTM
LmjF.20.1300:mRNA-p1,0.109,56,0.104,11,0.116,2,0.105,0.105,N,0.450,SignalP-noTM
LmjF.20.1310:mRNA-p1,0.174,18,0.128,18,0.109,22,0.094,0.110,N,0.450,SignalP-noTM
LmjF.20.1320:mRNA-p1,0.149,20,0.150,20,0.233,4,0.153,0.151,N,0.450,SignalP-noTM
LmjF.20.1330:mRNA-p1,0.111,22,0.109,65,0.137,47,0.108,0.108,N,0.450,SignalP-noTM
LmjF.20.1340:mRNA-p1,0.118,19,0.120,19,0.155,12,0.122,0.121,N,0.450,SignalP-noTM
LmjF.20.1350:mRNA-p1,0.128,58,0.112,58,0.130,32,0.102,0.107,N,0.450,SignalP-noTM
LmjF.20.1360:mRNA-p1,0.157,16,0.189,16,0.335,15,0.222,0.206,N,0.450,SignalP-noTM
LmjF.20.1365:mRNA-p1,0.120,51,0.118,51,0.183,50,0.107,0.112,N,0.450,SignalP-noTM
LmjF.20.1370:mRNA-p1,0.119,52,0.113,52,0.135,9,0.108,0.110,N,0.450,SignalP-noTM
LmjF.20.1380:mRNA-p1,0.109,42,0.104,48,0.114,39,0.093,0.098,N,0.450,SignalP-noTM
LmjF.20.1390:mRNA-p1,0.113,43,0.116,43,0.176,41,0.111,0.113,N,0.450,SignalP-noTM
LmjF.20.1400:mRNA-p1,0.176,37,0.133,37,0.152,51,0.098,0.114,N,0.450,SignalP-noTM
LmjF.20.1410:mRNA-p1,0.122,32,0.107,32,0.115,55,0.096,0.101,N,0.450,SignalP-noTM
LmjF.20.1420:mRNA-p1,0.193,43,0.159,43,0.197,3,0.140,0.152,N,0.500,SignalP-TM
LmjF.20.1430:mRNA-p1,0.210,22,0.376,22,0.877,11,0.668,0.533,Y,0.450,SignalP-noTM
LmjF.20.1440:mRNA-p1,0.109,63,0.105,43,0.124,3,0.099,0.102,N,0.450,SignalP-noTM
LmjF.20.1450:mRNA-p1,0.131,34,0.119,34,0.149,4,0.114,0.116,N,0.450,SignalP-noTM
LmjF.20.1460:mRNA-p1,0.136,20,0.142,17,0.164,7,0.146,0.144,N,0.450,SignalP-noTM
LmjF.20.1470:mRNA-p1,0.190,24,0.146,24,0.150,23,0.112,0.127,N,0.450,SignalP-noTM
LmjF.20.1480:mRNA-p1,0.131,26,0.129,12,0.188,1,0.133,0.131,N,0.450,SignalP-noTM
LmjF.20.1490:mRNA-p1,0.160,31,0.119,31,0.127,36,0.091,0.104,N,0.450,SignalP-noTM
LmjF.20.1500:mRNA-p1,0.144,52,0.161,29,0.419,28,0.185,0.174,N,0.450,SignalP-noTM
LmjF.20.1510:mRNA-p1,0.112,42,0.109,12,0.119,1,0.107,0.108,N,0.450,SignalP-noTM
LmjF.20.1520:mRNA-p1,0.132,17,0.118,17,0.126,13,0.109,0.113,N,0.450,SignalP-noTM
LmjF.20.1530:mRNA-p1,0.204,22,0.284,22,0.593,1,0.387,0.339,N,0.450,SignalP-noTM
LmjF.20.1540:mRNA-p1,0.152,26,0.145,58,0.197,48,0.134,0.139,N,0.450,SignalP-noTM
LmjF.20.1550:mRNA-p1,0.166,19,0.158,19,0.204,16,0.149,0.153,N,0.450,SignalP-noTM
LmjF.20.1560:mRNA-p1,0.108,49,0.106,35,0.117,31,0.102,0.104,N,0.450,SignalP-noTM
LmjF.20.1570:mRNA-p1,0.111,19,0.105,44,0.119,30,0.098,0.101,N,0.450,SignalP-noTM
LmjF.20.1580:mRNA-p1,0.163,20,0.186,20,0.312,1,0.198,0.192,N,0.450,SignalP-noTM
LmjF.20.1590:mRNA-p1,0.146,68,0.111,42,0.144,67,0.096,0.105,N,0.500,SignalP-TM
LmjF.20.1600:mRNA-p1,0.107,64,0.103,22,0.114,14,0.099,0.101,N,0.450,SignalP-noTM
LmjF.20.1610:mRNA-p1,0.130,16,0.210,16,0.480,19,0.329,0.274,N,0.450,SignalP-noTM
LmjF.20.1620:mRNA-p1,0.108,48,0.110,53,0.149,51,0.101,0.105,N,0.450,SignalP-noTM
LmjF.20.1630:mRNA-p1,0.161,18,0.169,18,0.208,1,0.168,0.169,N,0.450,SignalP-noTM
LmjF.20.1640:mRNA-p1,0.127,21,0.110,21,0.116,1,0.093,0.101,N,0.450,SignalP-noTM
LmjF.20.1650:mRNA-p1,0.111,60,0.109,45,0.120,30,0.100,0.104,N,0.450,SignalP-noTM
LmjF.20.1660:mRNA-p1,0.131,45,0.116,45,0.149,44,0.108,0.113,N,0.500,SignalP-TM
LmjF.20.1670:mRNA-p1,0.110,56,0.106,11,0.118,23,0.104,0.105,N,0.450,SignalP-noTM
LmjF.20.1680:mRNA-p1,0.119,29,0.131,11,0.185,1,0.137,0.134,N,0.450,SignalP-noTM
LmjF.20.1690:mRNA-p1,0.112,53,0.106,53,0.127,12,0.100,0.103,N,0.450,SignalP-noTM
LmjF.20.1700:mRNA-p1,0.113,59,0.127,21,0.189,12,0.143,0.136,N,0.450,SignalP-noTM
LmjF.20.1710:mRNA-p1,0.110,66,0.107,68,0.112,53,0.096,0.101,N,0.450,SignalP-noTM
LmjF.20.1720:mRNA-p1,0.222,35,0.190,35,0.297,28,0.173,0.181,N,0.450,SignalP-noTM
LmjF.20.1730:mRNA-p1,0.129,27,0.217,11,0.576,1,0.341,0.284,N,0.450,SignalP-noTM
LmjF.20.1740.1:mRNA-p1,0.126,22,0.172,42,0.393,33,0.177,0.174,N,0.500,SignalP-TM
LmjF.20.1740.2:mRNA-p1,0.161,29,0.177,20,0.307,1,0.210,0.195,N,0.450,SignalP-noTM
LmjF.20.1750:mRNA-p1,0.152,26,0.145,58,0.197,48,0.134,0.139,N,0.450,SignalP-noTM
LmjF.21.0010:mRNA-p1,0.110,59,0.116,11,0.164,5,0.131,0.124,N,0.450,SignalP-noTM
LmjF.21.0015:pseudogenic_transcript-p1,0.165,27,0.131,27,0.201,1,0.113,0.122,N,0.450,SignalP-noTM
LmjF.21.0020:mRNA-p1,0.110,67,0.105,67,0.116,51,0.097,0.101,N,0.450,SignalP-noTM
LmjF.21.0023:mRNA-p1,0.119,43,0.132,43,0.278,38,0.132,0.132,N,0.450,SignalP-noTM
LmjF.21.0027:mRNA-p1,0.176,27,0.189,12,0.408,1,0.289,0.243,N,0.450,SignalP-noTM
LmjF.21.0030.1:mRNA-p1,0.157,38,0.122,38,0.107,21,0.094,0.107,N,0.450,SignalP-noTM
LmjF.21.0030.2:mRNA-p1,0.117,22,0.127,15,0.160,6,0.149,0.139,N,0.450,SignalP-noTM
LmjF.21.0040:mRNA-p1,0.110,16,0.117,16,0.136,8,0.124,0.121,N,0.450,SignalP-noTM
LmjF.21.0050:mRNA-p1,0.110,44,0.103,44,0.111,4,0.095,0.099,N,0.450,SignalP-noTM
LmjF.21.0055:mRNA-p1,0.297,39,0.335,39,0.696,31,0.296,0.314,N,0.450,SignalP-noTM
LmjF.21.0060:mRNA-p1,0.110,43,0.107,43,0.118,45,0.097,0.101,N,0.450,SignalP-noTM
LmjF.21.0070.1:mRNA-p1,0.148,35,0.123,35,0.173,3,0.114,0.118,N,0.450,SignalP-noTM
LmjF.21.0070.2:mRNA-p1,0.112,45,0.106,61,0.136,5,0.100,0.103,N,0.450,SignalP-noTM
LmjF.21.0080:mRNA-p1,0.153,31,0.173,31,0.373,28,0.161,0.168,N,0.500,SignalP-TM
LmjF.21.0090:mRNA-p1,0.170,34,0.165,15,0.366,13,0.257,0.202,N,0.500,SignalP-TM
LmjF.21.0100:mRNA-p1,0.161,15,0.170,15,0.302,14,0.176,0.173,N,0.450,SignalP-noTM
LmjF.21.0110:mRNA-p1,0.117,44,0.114,44,0.162,37,0.099,0.108,N,0.500,SignalP-TM
LmjF.21.0120:mRNA-p1,0.117,24,0.104,56,0.108,35,0.096,0.100,N,0.450,SignalP-noTM
LmjF.21.0125:mRNA-p1,0.111,27,0.110,15,0.148,23,0.108,0.109,N,0.450,SignalP-noTM
LmjF.21.0130:mRNA-p1,0.145,22,0.136,22,0.199,1,0.123,0.129,N,0.450,SignalP-noTM
LmjF.21.0140:mRNA-p1,0.126,29,0.224,29,0.462,26,0.336,0.269,N,0.500,SignalP-TM
LmjF.21.0150:mRNA-p1,0.155,46,0.125,46,0.143,17,0.106,0.115,N,0.450,SignalP-noTM
LmjF.21.0160:mRNA-p1,0.188,19,0.339,19,0.794,10,0.634,0.498,Y,0.450,SignalP-noTM
LmjF.21.0170:mRNA-p1,0.109,50,0.135,11,0.194,1,0.144,0.140,N,0.450,SignalP-noTM
LmjF.21.0180:mRNA-p1,0.122,23,0.109,23,0.122,13,0.097,0.102,N,0.450,SignalP-noTM
LmjF.21.0190:mRNA-p1,0.190,21,0.256,21,0.479,3,0.338,0.300,N,0.450,SignalP-noTM
LmjF.21.0200:mRNA-p1,0.129,38,0.110,38,0.138,16,0.097,0.103,N,0.450,SignalP-noTM
LmjF.21.0210:mRNA-p1,0.157,19,0.120,19,0.117,24,0.093,0.106,N,0.450,SignalP-noTM
LmjF.21.0220:mRNA-p1,0.205,26,0.173,26,0.358,1,0.162,0.167,N,0.450,SignalP-noTM
LmjF.21.0230:mRNA-p1,0.132,18,0.121,18,0.221,47,0.106,0.113,N,0.450,SignalP-noTM
LmjF.21.0240:mRNA-p1,0.186,20,0.152,20,0.167,40,0.127,0.139,N,0.450,SignalP-noTM
LmjF.21.0250:mRNA-p1,0.186,20,0.152,20,0.167,40,0.127,0.139,N,0.450,SignalP-noTM
LmjF.21.0260:mRNA-p1,0.458,24,0.293,24,0.632,44,0.192,0.238,N,0.450,SignalP-noTM
LmjF.21.0270:mRNA-p1,0.108,64,0.104,64,0.120,30,0.094,0.099,N,0.450,SignalP-noTM
LmjF.21.0280:mRNA-p1,0.530,18,0.435,18,0.435,2,0.341,0.384,N,0.450,SignalP-noTM
LmjF.21.0290:mRNA-p1,0.112,65,0.108,51,0.122,5,0.101,0.105,N,0.450,SignalP-noTM
LmjF.21.0300:mRNA-p1,0.116,26,0.146,11,0.251,5,0.198,0.174,N,0.450,SignalP-noTM
LmjF.21.0310:mRNA-p1,0.710,47,0.805,47,0.979,33,0.711,0.754,Y,0.450,SignalP-noTM
LmjF.21.0320:mRNA-p1,0.118,17,0.109,17,0.132,13,0.101,0.105,N,0.450,SignalP-noTM
LmjF.21.0330:mRNA-p1,0.109,15,0.112,11,0.125,1,0.108,0.110,N,0.450,SignalP-noTM
LmjF.21.0340:mRNA-p1,0.152,35,0.124,35,0.145,33,0.098,0.110,N,0.450,SignalP-noTM
LmjF.21.0350:mRNA-p1,0.190,42,0.215,20,0.542,12,0.313,0.268,N,0.450,SignalP-noTM
LmjF.21.0360:mRNA-p1,0.111,58,0.108,44,0.126,53,0.099,0.103,N,0.450,SignalP-noTM
LmjF.21.0370:mRNA-p1,0.110,31,0.110,31,0.131,13,0.109,0.110,N,0.450,SignalP-noTM
LmjF.21.0380:mRNA-p1,0.127,20,0.169,20,0.311,18,0.229,0.201,N,0.450,SignalP-noTM
LmjF.21.0390:mRNA-p1,0.107,49,0.122,11,0.173,1,0.118,0.120,N,0.450,SignalP-noTM
LmjF.21.0400:mRNA-p1,0.110,44,0.106,20,0.136,13,0.107,0.107,N,0.450,SignalP-noTM
LmjF.21.0410:mRNA-p1,0.195,21,0.334,21,0.725,1,0.555,0.453,Y,0.450,SignalP-noTM
LmjF.21.0420:mRNA-p1,0.129,37,0.199,14,0.528,36,0.399,0.307,N,0.450,SignalP-noTM
LmjF.21.0430:mRNA-p1,0.125,26,0.129,12,0.186,1,0.134,0.132,N,0.450,SignalP-noTM
LmjF.21.0440:mRNA-p1,0.107,64,0.129,64,0.190,53,0.112,0.122,N,0.500,SignalP-TM
LmjF.21.0450:mRNA-p1,0.299,32,0.228,32,0.404,4,0.198,0.212,N,0.450,SignalP-noTM
LmjF.21.0460:mRNA-p1,0.120,41,0.112,41,0.131,3,0.102,0.107,N,0.450,SignalP-noTM
LmjF.21.0470:mRNA-p1,0.122,27,0.107,63,0.118,52,0.100,0.103,N,0.450,SignalP-noTM
LmjF.21.0480:mRNA-p1,0.126,19,0.124,19,0.158,17,0.119,0.121,N,0.450,SignalP-noTM
LmjF.21.0490:mRNA-p1,0.109,18,0.106,42,0.127,27,0.099,0.102,N,0.450,SignalP-noTM
LmjF.21.0500:mRNA-p1,0.256,25,0.206,25,0.253,2,0.171,0.187,N,0.450,SignalP-noTM
LmjF.21.0510:mRNA-p1,0.190,42,0.138,42,0.121,21,0.105,0.120,N,0.450,SignalP-noTM
LmjF.21.0520:mRNA-p1,0.115,56,0.112,56,0.152,48,0.101,0.106,N,0.450,SignalP-noTM
LmjF.21.0530:mRNA-p1,0.230,18,0.262,18,0.448,4,0.289,0.276,N,0.450,SignalP-noTM
LmjF.21.0540:mRNA-p1,0.118,33,0.103,43,0.111,32,0.094,0.098,N,0.450,SignalP-noTM
LmjF.21.0550:mRNA-p1,0.141,22,0.302,22,0.819,17,0.641,0.485,Y,0.450,SignalP-noTM
LmjF.21.0560:mRNA-p1,0.107,62,0.105,12,0.123,1,0.092,0.098,N,0.450,SignalP-noTM
LmjF.21.0570:mRNA-p1,0.132,24,0.123,24,0.161,32,0.113,0.117,N,0.450,SignalP-noTM
LmjF.21.0580:mRNA-p1,0.195,46,0.148,46,0.164,41,0.103,0.124,N,0.450,SignalP-noTM
LmjF.21.0590:mRNA-p1,0.123,21,0.140,21,0.188,20,0.157,0.149,N,0.450,SignalP-noTM
LmjF.21.0600:mRNA-p1,0.181,22,0.236,22,0.516,1,0.297,0.269,N,0.450,SignalP-noTM
LmjF.21.0610:mRNA-p1,0.109,30,0.106,30,0.130,13,0.102,0.104,N,0.450,SignalP-noTM
LmjF.21.0620:mRNA-p1,0.131,51,0.119,38,0.172,13,0.119,0.119,N,0.450,SignalP-noTM
LmjF.21.0630:mRNA-p1,0.190,32,0.148,32,0.182,9,0.130,0.138,N,0.450,SignalP-noTM
LmjF.21.0640:mRNA-p1,0.113,59,0.106,70,0.108,44,0.095,0.100,N,0.450,SignalP-noTM
LmjF.21.0650:mRNA-p1,0.351,64,0.210,64,0.298,4,0.148,0.176,N,0.450,SignalP-noTM
LmjF.21.0660:mRNA-p1,0.112,52,0.108,52,0.119,34,0.103,0.105,N,0.450,SignalP-noTM
LmjF.21.0670:mRNA-p1,0.251,27,0.212,27,0.285,7,0.189,0.199,N,0.450,SignalP-noTM
LmjF.21.0680:mRNA-p1,0.110,42,0.104,58,0.113,5,0.099,0.101,N,0.450,SignalP-noTM
LmjF.21.0690:mRNA-p1,0.201,61,0.143,61,0.113,40,0.099,0.119,N,0.450,SignalP-noTM
LmjF.21.0700:mRNA-p1,0.145,42,0.132,42,0.189,38,0.113,0.122,N,0.450,SignalP-noTM
LmjF.21.0710:mRNA-p1,0.115,22,0.123,11,0.159,1,0.130,0.127,N,0.450,SignalP-noTM
LmjF.21.0720.1:mRNA-p1,0.123,25,0.286,17,0.818,6,0.703,0.511,Y,0.450,SignalP-noTM
LmjF.21.0720.2:mRNA-p1,0.504,31,0.641,31,0.933,4,0.827,0.741,Y,0.450,SignalP-noTM
LmjF.21.0725.1:mRNA-p1,0.108,70,0.106,12,0.119,1,0.100,0.103,N,0.450,SignalP-noTM
LmjF.21.0725.2:mRNA-p1,0.121,46,0.109,46,0.110,55,0.095,0.102,N,0.450,SignalP-noTM
LmjF.21.0730:mRNA-p1,0.122,22,0.116,11,0.144,1,0.102,0.108,N,0.450,SignalP-noTM
LmjF.21.0735:mRNA-p1,0.159,41,0.151,50,0.280,45,0.137,0.146,N,0.500,SignalP-TM
LmjF.21.0740:mRNA-p1,0.151,31,0.183,14,0.445,12,0.316,0.237,N,0.500,SignalP-TM
LmjF.21.0750:mRNA-p1,0.168,24,0.158,24,0.200,10,0.150,0.154,N,0.450,SignalP-noTM
LmjF.21.0760:mRNA-p1,0.128,31,0.114,31,0.126,37,0.102,0.107,N,0.450,SignalP-noTM
LmjF.21.0770:mRNA-p1,0.109,51,0.111,11,0.131,2,0.107,0.109,N,0.450,SignalP-noTM
LmjF.21.0780:mRNA-p1,0.147,27,0.120,27,0.154,1,0.104,0.112,N,0.450,SignalP-noTM
LmjF.21.0790:mRNA-p1,0.120,24,0.132,11,0.191,1,0.145,0.139,N,0.450,SignalP-noTM
LmjF.21.0791.1-p1,0.167,39,0.135,39,0.156,12,0.116,0.125,N,0.450,SignalP-noTM
LmjF.21.0800:mRNA-p1,0.118,23,0.107,23,0.122,42,0.097,0.101,N,0.450,SignalP-noTM
LmjF.21.0810:mRNA-p1,0.158,33,0.175,33,0.291,28,0.197,0.187,N,0.450,SignalP-noTM
LmjF.21.0820:mRNA-p1,0.109,5,0.107,11,0.118,1,0.099,0.103,N,0.450,SignalP-noTM
LmjF.21.0823:mRNA-p1,0.111,33,0.107,13,0.127,50,0.103,0.105,N,0.450,SignalP-noTM
LmjF.21.0825:mRNA-p1,0.111,23,0.144,12,0.236,7,0.197,0.172,N,0.450,SignalP-noTM
LmjF.21.0827:mRNA-p1,0.109,51,0.111,11,0.136,1,0.105,0.107,N,0.450,SignalP-noTM
LmjF.21.0830:mRNA-p1,0.212,34,0.144,34,0.130,33,0.099,0.119,N,0.450,SignalP-noTM
LmjF.21.0835:mRNA-p1,0.170,21,0.302,21,0.684,1,0.522,0.421,N,0.450,SignalP-noTM
LmjF.21.0840:mRNA-p1,0.141,48,0.113,48,0.120,23,0.095,0.103,N,0.450,SignalP-noTM
LmjF.21.0843:mRNA-p1,0.109,45,0.148,13,0.225,1,0.198,0.175,N,0.450,SignalP-noTM
LmjF.21.0845:mRNA-p1,0.130,36,0.121,36,0.254,35,0.107,0.114,N,0.450,SignalP-noTM
LmjF.21.0850:mRNA-p1,0.136,22,0.118,22,0.118,1,0.101,0.109,N,0.450,SignalP-noTM
LmjF.21.0853:mRNA-p1,0.112,37,0.140,11,0.267,9,0.200,0.172,N,0.450,SignalP-noTM
LmjF.21.0855:mRNA-p1,0.172,18,0.168,18,0.236,2,0.152,0.160,N,0.450,SignalP-noTM
LmjF.21.0861:mRNA-p1,0.113,36,0.113,36,0.130,1,0.107,0.109,N,0.450,SignalP-noTM
LmjF.21.0865:mRNA-p1,0.111,39,0.153,21,0.407,8,0.220,0.189,N,0.450,SignalP-noTM
LmjF.21.0870:mRNA-p1,0.115,29,0.105,54,0.120,2,0.098,0.101,N,0.450,SignalP-noTM
LmjF.21.0873:mRNA-p1,0.130,17,0.212,17,0.494,5,0.371,0.298,N,0.450,SignalP-noTM
LmjF.21.0875:mRNA-p1,0.118,70,0.107,70,0.115,8,0.095,0.100,N,0.450,SignalP-noTM
LmjF.21.0880:mRNA-p1,0.121,23,0.133,23,0.199,8,0.147,0.141,N,0.450,SignalP-noTM
LmjF.21.0882:mRNA-p1,0.116,24,0.122,11,0.167,2,0.142,0.130,N,0.500,SignalP-TM
LmjF.21.0883:mRNA-p1,0.108,25,0.124,57,0.188,54,0.117,0.122,N,0.500,SignalP-TM
LmjF.21.0885:mRNA-p1,0.133,45,0.132,45,0.180,19,0.134,0.133,N,0.450,SignalP-noTM
LmjF.21.0891:mRNA-p1,0.176,44,0.135,44,0.172,42,0.104,0.118,N,0.450,SignalP-noTM
LmjF.21.0895:mRNA-p1,0.149,27,0.203,20,0.373,12,0.302,0.256,N,0.450,SignalP-noTM
LmjF.21.0901:mRNA-p1,0.172,20,0.177,20,0.300,5,0.179,0.178,N,0.450,SignalP-noTM
LmjF.21.0905:mRNA-p1,0.119,27,0.197,12,0.475,4,0.347,0.278,N,0.450,SignalP-noTM
LmjF.21.0910:mRNA-p1,0.118,18,0.177,11,0.393,1,0.201,0.190,N,0.450,SignalP-noTM
LmjF.21.0915:mRNA-p1,0.107,50,0.114,43,0.160,40,0.106,0.111,N,0.500,SignalP-TM
LmjF.21.0920:mRNA-p1,0.107,50,0.114,43,0.160,40,0.106,0.111,N,0.500,SignalP-TM
LmjF.21.0930:mRNA-p1,0.107,50,0.114,43,0.160,40,0.106,0.111,N,0.500,SignalP-TM
LmjF.21.0940.1:mRNA-p1,0.172,29,0.247,29,0.791,33,0.338,0.296,N,0.450,SignalP-noTM
LmjF.21.0940.2:mRNA-p1,0.134,30,0.217,19,0.579,10,0.407,0.320,N,0.450,SignalP-noTM
LmjF.21.0950:mRNA-p1,0.129,68,0.120,19,0.186,17,0.127,0.124,N,0.450,SignalP-noTM
LmjF.21.0960:mRNA-p1,0.131,36,0.112,36,0.114,3,0.099,0.105,N,0.450,SignalP-noTM
LmjF.21.0970:mRNA-p1,0.130,27,0.190,12,0.411,1,0.275,0.236,N,0.450,SignalP-noTM
LmjF.21.0980:mRNA-p1,0.123,35,0.117,35,0.153,32,0.108,0.112,N,0.450,SignalP-noTM
LmjF.21.0990:mRNA-p1,0.153,25,0.201,25,0.313,23,0.239,0.216,N,0.500,SignalP-TM
LmjF.21.1000:mRNA-p1,0.145,27,0.149,27,0.214,10,0.155,0.152,N,0.450,SignalP-noTM
LmjF.21.1010:mRNA-p1,0.123,34,0.108,34,0.124,38,0.094,0.101,N,0.450,SignalP-noTM
