name,length,num_reads,num_reads_primary,num_reads_secondary,gc,ct
LmjF.20.1540,91,335,130,76,0.593,0.505
LmjF.20.1550,27,1874,1307,151,0.593,0.667
LmjF.20.1560,76,1364,1067,184,0.447,0.684
LmjF.20.1570,34,123,101,4,0.471,0.5
LmjF.20.1580,66,814,688,50,0.515,0.258
LmjF.20.1590,62,4439,3615,559,0.548,0.419
LmjF.20.1600,415,2460,1630,733,0.533,0.513
LmjF.20.1610,186,4,2,1,0.468,0.5
LmjF.20.1620,42,6373,5896,52,0.548,0.5
LmjF.20.1630,216,1380,1067,150,0.63,0.69
LmjF.20.1640,421,6409,4082,1921,0.582,0.641
LmjF.20.1650,125,46464,45993,112,0.6,0.448
LmjF.20.1660,165,296,217,55,0.667,0.624
LmjF.20.1670,203,1891,1631,62,0.596,0.562
LmjF.20.1680,145,1144,849,197,0.614,0.476
LmjF.20.1690,211,3265,2878,306,0.521,0.592
LmjF.20.1700,194,7990,7320,191,0.582,0.613
LmjF.20.1710,9,2111,969,841,0.778,0.667
LmjF.20.1720,654,1746,1646,69,0.618,0.541
LmjF.20.1730,113,2010,1525,258,0.54,0.425
LmjF.20.1740,1048,6988,2576,1555,0.548,0.567
LmjF.20.1750,91,279,130,76,0.593,0.505
LmjF.20_3165,527,2066,1104,811,0.602,0.6
LmjF.20_3186,950,79,45,13,0.571,0.621
LmjF.20_3200,134,1108,1032,31,0.597,0.47
LmjF.20_3210,136,1925,1897,19,0.603,0.581
LmjF.20_3280,140,650,320,112,0.479,0.436
LmjF.20_3320,149,230,209,11,0.537,0.705
LmjF.20_3326,155,4,1,1,0.626,0.523
LmjF.20_3327,115,2732,2599,49,0.704,0.513
LmjF.20.ncRNA1,NA,0,NA,NA,NA,NA
LmjF.21.0010,1400,46985,24530,21307,0.619,0.575
LmjF.21.0015,167,43,25,10,0.437,0.581
LmjF.21.0020,68,2676,2254,404,0.412,0.618
LmjF.21.0023,96,3461,1885,1342,0.469,0.385
LmjF.21.0027,25,4506,1700,234,0.36,0.52
LmjF.21.0030,118,4505,4251,164,0.466,0.407
LmjF.21.0040,50,4293,1287,1106,0.42,0.36
LmjF.21.0050,95,1918,1603,112,0.495,0.495
LmjF.21.0055,93,2055,1850,139,0.538,0.419
LmjF.21.0060,322,3234,3088,107,0.503,0.543
LmjF.21.0070,246,1493,1450,15,0.598,0.472
LmjF.21.0080,558,2,1,1,0.55,0.618
LmjF.21.0090,185,1237,603,266,0.535,0.541
LmjF.21.0100,178,2885,2176,574,0.596,0.567
LmjF.21.0110,156,2018,1629,243,0.603,0.615
LmjF.21.0120,187,1161,1103,30,0.567,0.529
LmjF.21.0125,278,550,500,32,0.532,0.525
LmjF.21.0130,1574,2863,2077,510,0.578,0.658
LmjF.21.0140,212,1187,1022,51,0.571,0.476
LmjF.21.0150,177,847,803,39,0.61,0.582
LmjF.21.0160,189,337,172,147,0.624,0.598
LmjF.21.0170,87,1440,1182,204,0.598,0.402
LmjF.21.0180,43,1126,1106,14,0.488,0.558
LmjF.21.0190,249,1155,1071,61,0.647,0.586
LmjF.21.0200,239,1257,1204,20,0.598,0.485
LmjF.21.0210,46,511,499,6,0.609,0.522
LmjF.21.0220,117,2221,2164,33,0.598,0.598
LmjF.21.0230,70,1607,1478,112,0.586,0.4
LmjF.21.0240,114,11608,10949,618,0.579,0.711
LmjF.21.0250,203,2170,527,493,0.621,0.709
LmjF.21.0260,521,2858,1547,683,0.635,0.583
LmjF.21.0270,437,730,641,74,0.611,0.494
LmjF.21.0280,41,972,926,23,0.634,0.463
LmjF.21.0290,99,1433,1352,36,0.636,0.545
LmjF.21.0300,81,1034,968,56,0.58,0.457
LmjF.21.0310,315,2278,1464,595,0.644,0.562
LmjF.21.0320,228,1655,1305,145,0.632,0.544
LmjF.21.0330,81,674,475,193,0.593,0.63
LmjF.21.0340,181,5324,4251,882,0.541,0.591
LmjF.21.0350,600,1416,1097,150,0.677,0.622
LmjF.21.0360,239,2174,2103,66,0.59,0.573
LmjF.21.0370,248,4,3,1,0.621,0.609
LmjF.21.0380,258,5576,4291,1157,0.554,0.589
LmjF.21.0390,459,2236,2073,60,0.606,0.46
LmjF.21.0400,2031,636,544,36,0.592,0.585
LmjF.21.0410,1445,2016,1676,156,0.606,0.593
LmjF.21.0420,187,1875,1308,397,0.545,0.551
LmjF.21.0430,228,4963,4653,68,0.561,0.658
LmjF.21.0440,668,5711,5103,507,0.593,0.609
LmjF.21.0450,130,2253,1162,934,0.608,0.638
LmjF.21.0460,297,1817,1243,318,0.623,0.549
LmjF.21.0470,49,1799,973,456,0.592,0.306
LmjF.21.0480,134,920,888,18,0.56,0.567
LmjF.21.0490,600,3420,2553,726,0.587,0.592
LmjF.21.0500,523,2660,2033,483,0.61,0.57
LmjF.21.0510,109,664,446,50,0.596,0.56
LmjF.21.0520,104,1057,892,103,0.606,0.596
LmjF.21.0530,154,1893,1352,457,0.565,0.429
LmjF.21.0540,127,3289,1926,947,0.638,0.661
LmjF.21.0550,286,2333,1981,155,0.524,0.605
LmjF.21.0560,142,3795,2862,468,0.577,0.613
LmjF.21.0570,165,951,893,19,0.576,0.485
LmjF.21.0580,135,1189,976,52,0.6,0.652
LmjF.21.0590,233,2625,2543,36,0.584,0.506
LmjF.21.0600,472,935,334,289,0.627,0.574
LmjF.21.0610,94,1,1,1,0.606,0.713
LmjF.21.0620,38,666,585,76,0.684,0.5
LmjF.21.0630,178,1724,1474,89,0.629,0.556
LmjF.21.0640,332,1486,1129,161,0.617,0.648
LmjF.21.0650,168,854,759,38,0.595,0.506
LmjF.21.0660,76,1825,1205,480,0.447,0.632
LmjF.21.0670,667,1672,1148,437,0.577,0.705
LmjF.21.0680,127,1372,760,309,0.567,0.551
LmjF.21.0690,331,1491,756,562,0.529,0.574
LmjF.21.0700,365,528,400,63,0.504,0.529
LmjF.21.0710,31,2698,2264,416,0.484,0.387
LmjF.21.0720,378,880,673,152,0.479,0.444
LmjF.21.0725,28,7403,3947,3438,0.464,0.607
LmjF.21.0730,10,38090,37737,199,0.5,0.4
LmjF.21.0735,NA,0,NA,NA,NA,NA
LmjF.21.0740,87,4603,3267,1096,0.483,0.621
LmjF.21.0750,28,1048,597,405,0.464,0.571
LmjF.21.0760,535,3583,3357,150,0.527,0.637
LmjF.21.0770,1635,3177,3093,28,0.451,0.564
LmjF.21.0780,1612,2217,1925,133,0.599,0.505
LmjF.21.0790,586,1400,1340,38,0.544,0.635
LmjF.21.0791,435,3222,2228,503,0.533,0.531
LmjF.21.0800,668,5,1,1,0.521,0.614
LmjF.21.0810,231,3973,3810,102,0.506,0.511
LmjF.21.0820,1908,2814,1714,509,0.577,0.561
LmjF.21.0823,232,1866,1613,167,0.556,0.638
LmjF.21.0825,NA,0,NA,NA,NA,NA
LmjF.21.0827,384,1318,932,219,0.589,0.555
LmjF.21.0830,38,2909,2671,143,0.526,0.632
LmjF.21.0835,527,4010,3718,132,0.577,0.622
LmjF.21.0840,370,2268,1132,936,0.581,0.514
LmjF.21.0843,165,1989,1767,84,0.6,0.485
LmjF.21.0845,53,6182,5997,142,0.472,0.736
LmjF.21.0850,283,2072,1997,16,0.565,0.509
LmjF.21.0853,389,49,14,10,0.604,0.599
LmjF.21.0855,164,2482,2160,195,0.543,0.64
LmjF.21.0861,NA,0,NA,NA,NA,NA
LmjF.21.0865,160,641,319,219,0.581,0.55
LmjF.21.0870,4251,420,302,77,0.579,0.641
LmjF.21.0873,391,2225,1794,318,0.586,0.519
LmjF.21.0875,107,553,519,17,0.579,0.626
LmjF.21.0880,318,2371,2112,130,0.585,0.497
LmjF.21.0882,73,3878,2607,1149,0.479,0.479
LmjF.21.0883,172,4145,3608,388,0.541,0.581
LmjF.21.0885,826,453,273,66,0.646,0.504
LmjF.21.0891,109,982,722,105,0.606,0.752
LmjF.21.0895,185,1875,1623,178,0.622,0.541
LmjF.21.0901,80,802,558,220,0.638,0.512
LmjF.21.0905,75,43,24,17,0.613,0.64
LmjF.21.0910,144,832,498,260,0.583,0.736
LmjF.21.0915,64,57275,56841,316,0.609,0.828
LmjF.21.0920,105,118812,100730,8871,0.648,0.705
LmjF.21.0930,105,118811,100730,8871,0.648,0.705
LmjF.21.0940,84,6299,3227,1676,0.571,0.607
LmjF.21.0950,256,1800,1144,274,0.59,0.508
LmjF.21.0960,670,2257,2086,38,0.619,0.569
LmjF.21.0970,73,1052,1004,17,0.589,0.507
LmjF.21.0980,468,2305,1945,211,0.603,0.562
LmjF.21.0990,378,2263,1998,207,0.577,0.582
LmjF.21.1000,259,387,268,70,0.552,0.622
LmjF.21.1010,366,2051,1111,456,0.59,0.571
LmjF.21.1020,181,3233,2993,151,0.624,0.564
LmjF.21.1030,723,1396,1233,79,0.571,0.66
LmjF.21.1040,684,1163,602,522,0.545,0.642
LmjF.21.1050,52,45896,45320,168,0.558,0.654
LmjF.21.1060,60,52151,51499,176,0.533,0.567
LmjF.21.1070,29,49117,46473,1509,0.621,0.483
LmjF.21.1080,2287,5881,3321,1623,0.589,0.555
LmjF.21.1090,346,5645,2721,2198,0.581,0.592
LmjF.21.1100,51,630,278,248,0.608,0.49
LmjF.21.1110,303,1480,1404,47,0.62,0.512
LmjF.21.1120,6,903,900,1,0.667,0.5
LmjF.21.1130,193,1150,861,263,0.606,0.591
LmjF.21.1140,426,2561,2302,135,0.587,0.638
LmjF.21.1150,1016,6623,5529,411,0.594,0.505
LmjF.21.1160,2174,927,719,36,0.529,0.626
LmjF.21.1170,312,1789,1683,46,0.532,0.599
LmjF.21.1180,148,5067,3152,1021,0.608,0.689
LmjF.21.1190,316,1072,894,89,0.573,0.62
LmjF.21.1200,92,968,892,20,0.63,0.598
LmjF.21.1210,496,1561,1360,79,0.589,0.673
LmjF.21.1220,1682,292,107,61,0.571,0.564
LmjF.21.1230,365,247,158,55,0.605,0.608
LmjF.21.1240,894,1460,712,207,0.538,0.63
LmjF.21.1250,427,8015,7287,393,0.6,0.6
LmjF.21.1260,72,2072,1981,43,0.597,0.639
LmjF.21.1270,2804,1903,1584,106,0.585,0.587
LmjF.21.1280,839,950,738,97,0.642,0.565
LmjF.21.1290,267,2547,2044,281,0.607,0.723
LmjF.21.1295,200,3725,1620,1070,0.53,0.63
LmjF.21.1300,615,1090,985,63,0.624,0.574
LmjF.21.1310,3,1726,1713,4,0.667,0.333
LmjF.21.1320,202,3107,2116,799,0.55,0.619
LmjF.21.1330,1889,4495,2480,760,0.588,0.511
LmjF.21.1340,197,4067,2201,1744,0.528,0.442
LmjF.21.1350,475,105,83,19,0.598,0.594
LmjF.21.1360,294,3363,2666,239,0.633,0.568
LmjF.21.1370,1817,1182,670,209,0.608,0.533
LmjF.21.1380,1090,5260,3276,773,0.633,0.556
LmjF.21.1390,134,18783,14784,3276,0.567,0.53
LmjF.21.1400,134,15363,14784,189,0.567,0.53
LmjF.21.1410,397,271,180,56,0.612,0.539
LmjF.21.1420,32,2421,2105,162,0.625,0.469
LmjF.21.1430,1177,2169,1996,16,0.549,0.67
LmjF.21.1440,183,325,108,107,0.585,0.508
LmjF.21.1450,54,1666,1410,135,0.519,0.537
LmjF.21.1460,697,1542,635,594,0.641,0.57
LmjF.21.1470,312,1544,636,608,0.631,0.506
LmjF.21.1480,733,3017,1577,1073,0.604,0.599
LmjF.21.1490,138,808,783,14,0.565,0.572
LmjF.21.1500,8,6,3,1,0.75,0.5
LmjF.21.1510,1966,75,26,7,0.547,0.655
LmjF.21.1520,52,6,3,1,0.615,0.692
LmjF.21.1530,613,1533,1396,85,0.62,0.591
LmjF.21.1540,594,1193,893,129,0.582,0.552
LmjF.21.1550,139,51486,46265,4022,0.59,0.496
LmjF.21.1552,139,12068,11632,245,0.54,0.547
LmjF.21.1555,120,8000,6263,567,0.55,0.683
LmjF.21.1558,3067,146,46,14,0.61,0.543
LmjF.21.1560,2477,5952,2041,1382,0.594,0.555
LmjF.21.1561,1036,856,596,68,0.589,0.667
LmjF.21.1563,824,1122,605,148,0.59,0.559
LmjF.21.1565,589,2034,1995,9,0.576,0.46
LmjF.21.1566,416,2250,1701,444,0.589,0.548
LmjF.21.1567,205,430,330,67,0.702,0.605
LmjF.21.1568,223,1654,1583,53,0.655,0.578
LmjF.21.1569,285,1697,852,752,0.537,0.554
LmjF.21.1570,204,1318,1112,73,0.515,0.701
LmjF.21.1580,311,977,891,52,0.553,0.585
LmjF.21.1590,484,4,1,1,0.612,0.545
LmjF.21.1600,375,1631,570,465,0.552,0.592
LmjF.21.1605,123,3743,3163,256,0.48,0.496
LmjF.21.1610,760,4080,3921,49,0.542,0.645
LmjF.21.1620,36,1974,1231,529,0.472,0.194
LmjF.21.1630,137,4199,3302,357,0.562,0.606
LmjF.21.1640,555,2736,2522,117,0.632,0.519
LmjF.21.1650,240,1613,1430,71,0.588,0.604
LmjF.21.1660,307,2192,1994,61,0.557,0.573
LmjF.21.1670,79,1711,1595,82,0.532,0.608
LmjF.21.1675,307,5168,2955,1381,0.541,0.632
LmjF.21.1680,167,1475,1127,169,0.467,0.605
LmjF.21.1690,40,2733,2641,80,0.575,0.575
LmjF.21.1700,160,6675,5052,991,0.425,0.525
LmjF.21.1710,57,12476,11878,373,0.439,0.509
LmjF.21.1720,15,48298,34055,10306,0.333,0.333
LmjF.21.1730,76,1046,836,100,0.5,0.487
LmjF.21.1740,479,4,3,1,0.451,0.562
LmjF.21.1750,26,3040,1948,769,0.5,0.654
LmjF.21.1760,57,4305,3816,342,0.456,0.596
LmjF.21.1770,78,8244,7969,132,0.41,0.487
LmjF.21.1780,7,54791,54656,56,0.571,0.571
LmjF.21.1790,303,6376,4480,990,0.531,0.657
LmjF.21.1800,122,5928,5596,188,0.5,0.607
LmjF.21.1810,294,1642,760,519,0.585,0.636
LmjF.21.1820,18,66556,65233,805,0.556,0.389
LmjF.21.1830,250,3507,3016,273,0.592,0.708
LmjF.21.1840,310,1450,1165,94,0.542,0.668
LmjF.21.1850,1155,1329,692,231,0.618,0.506
LmjF.21.1855,206,1537,1325,150,0.515,0.583
LmjF.21.1860,73,36896,36744,39,0.534,0.712
LmjF.21.1870,297,1713,1085,175,0.569,0.593
LmjF.21.1880,81,3187,1174,758,0.568,0.63
LmjF.21_3356.5,325,852,505,244,0.597,0.495
LmjF.21_3431,16,1113,1097,8,0.75,0.5
LmjF.21_3432,NA,0,NA,NA,NA,NA
LmjF.21_3539,127,1608,1534,19,0.567,0.425
LmjF.21_3544,244,2431,968,897,0.623,0.545
LmjF.21_3560,294,465,190,145,0.626,0.5
LmjF.21_3564,119,1579,1107,432,0.538,0.748
LmjF.21_3580,25,1098,712,178,0.48,0.56
LmjF.22.0010,151,12079,8198,734,0.55,0.609
LmjF.22.0020,205,334,294,29,0.571,0.629
LmjF.22.0030,25,80306,76537,3194,0.48,0.4
LmjF.22.0040,6,3817,3680,90,0.667,0.167
LmjF.22.0050,395,3611,3068,244,0.623,0.499
LmjF.22.0060,384,3892,2594,1092,0.612,0.557
LmjF.22.0070,187,1811,1731,49,0.636,0.588
LmjF.22.0080,164,3673,3286,196,0.494,0.634
LmjF.22.0090,261,1482,1010,114,0.594,0.575
LmjF.22.0100,1539,1654,1286,237,0.48,0.695
LmjF.22.0110,167,2348,2270,54,0.527,0.485
LmjF.22.0120,130,1752,1368,180,0.469,0.477
LmjF.22.0130,1690,237,108,76,0.533,0.658
LmjF.22.0140,436,1582,1225,163,0.541,0.548
LmjF.22.0150,428,1696,1301,134,0.558,0.563
LmjF.22.0160,1647,11208,5302,2185,0.579,0.502
LmjF.22.0170,291,810,472,171,0.502,0.56
LmjF.22.0180,577,3712,2636,901,0.562,0.662
LmjF.22.0190,411,2060,1763,68,0.618,0.608
LmjF.22.0210,192,1562,1525,14,0.583,0.646
LmjF.22.0220,4170,4636,1433,1127,0.528,0.553
LmjF.22.0230,272,11166,10377,591,0.518,0.695
LmjF.22.0240,160,3123,1793,514,0.575,0.556
LmjF.22.0250,709,1753,944,356,0.605,0.598
LmjF.22.0260,296,4957,3728,881,0.547,0.52
LmjF.22.0270,48,5884,4396,973,0.604,0.458
LmjF.22.0275,213,4551,4265,177,0.545,0.643
LmjF.22.0280,152,751,326,255,0.632,0.513
LmjF.22.0290,226,2543,2392,37,0.602,0.478
LmjF.22.0300,434,4654,4471,125,0.597,0.56
LmjF.22.0310,207,289,216,36,0.58,0.502
LmjF.22.0320,219,2670,2269,334,0.616,0.507
LmjF.22.0330,3657,138,23,16,0.529,0.623
LmjF.22.0340,96,943,613,276,0.531,0.625
LmjF.22.0350,141,634,420,109,0.582,0.518
LmjF.22.0360,317,1897,1454,197,0.628,0.552
LmjF.22.0370,180,2249,1764,193,0.572,0.483
LmjF.22.0380,117,1789,1334,122,0.547,0.607
LmjF.22.0390,580,1903,570,469,0.584,0.484
LmjF.22.0400,324,2427,1790,276,0.559,0.605
LmjF.22.0410,1186,1903,1470,69,0.542,0.626
LmjF.22.0420,23,56906,55788,246,0.609,0.609
LmjF.22.0440,477,1097,672,306,0.644,0.574
LmjF.22.0450,117,4784,4374,261,0.573,0.393
LmjF.22.0460,38,69229,68783,123,0.579,0.5
LmjF.22.0470,313,2215,1726,185,0.562,0.601
LmjF.22.0480,1004,3132,2281,465,0.626,0.543
LmjF.22.0490,712,1963,1672,88,0.563,0.635
LmjF.22.0500,223,2256,2140,53,0.561,0.583
LmjF.22.0510,587,1017,597,367,0.581,0.508
LmjF.22.0520,791,1102,947,114,0.579,0.594
LmjF.22.0530,38,557,549,7,0.605,0.5
LmjF.22.0540,233,1468,1160,185,0.584,0.622
LmjF.22.0560,711,2163,1281,441,0.585,0.527
LmjF.22.0570,399,3835,3560,112,0.569,0.521
LmjF.22.0580,505,1337,1086,152,0.576,0.574
LmjF.22.0590,190,900,878,6,0.632,0.568
LmjF.22.0600,2112,68,7,6,0.564,0.562
LmjF.22.0610,362,2883,2582,67,0.536,0.624
LmjF.22.0620,516,2525,2131,152,0.533,0.525
LmjF.22.0630,699,108,22,12,0.551,0.581
LmjF.22.0640,87,924,838,30,0.529,0.46
LmjF.22.0650,368,2546,834,314,0.579,0.497
LmjF.22.0660,1622,824,517,107,0.589,0.554
LmjF.22.0670,137,4205,3874,193,0.518,0.496
LmjF.22.0680,123,2611,1369,978,0.618,0.585
LmjF.22.0690,676,6778,5300,788,0.629,0.543
LmjF.22.0700,943,2135,1944,100,0.589,0.597
LmjF.22.0710,84,1916,1672,184,0.619,0.393
LmjF.22.0720,78,1737,1232,222,0.59,0.564
LmjF.22.0730,439,10342,5101,2689,0.497,0.581
LmjF.22.0740,987,2328,1243,490,0.519,0.627
LmjF.22.0750,2891,15,2,1,0.464,0.631
LmjF.22.0760,161,2322,1230,464,0.516,0.534
LmjF.22.0770,446,1719,1504,50,0.435,0.61
LmjF.22.0780,220,4066,2877,470,0.386,0.482
LmjF.22.0790,19,3218,2845,254,0.263,0.368
LmjF.22.0800,855,40,9,8,0.577,0.449
LmjF.22.0810,170,2185,2017,136,0.465,0.524
LmjF.22.0820,1257,2600,1480,566,0.586,0.522
LmjF.22.0830,84,1886,1672,184,0.619,0.393
LmjF.22.0840,944,2134,1956,100,0.59,0.597
LmjF.22.0850,672,6816,5310,788,0.625,0.542
LmjF.22.0860,243,1446,1337,31,0.601,0.486
LmjF.22.0870,20,2701,1616,598,0.6,0.45
LmjF.22.0880,363,565,410,93,0.579,0.413
LmjF.22.0890,345,8238,7504,379,0.571,0.574
LmjF.22.0900,1374,5861,2001,1912,0.585,0.522
LmjF.22.0910,290,1414,1309,17,0.603,0.545
LmjF.22.0920,2143,1096,941,129,0.562,0.594
LmjF.22.0930,802,1562,811,515,0.586,0.512
LmjF.22.0940,173,479,355,26,0.613,0.578
LmjF.22.0950,349,22,3,2,0.553,0.61
LmjF.22.0960,889,1287,978,141,0.614,0.531
LmjF.22.0970,564,751,295,228,0.553,0.567
LmjF.22.0980,951,1132,1021,44,0.646,0.508
LmjF.22.0990,877,4,1,1,0.567,0.576
LmjF.22.1000,396,877,434,214,0.588,0.492
LmjF.22.1010,641,2342,1151,565,0.607,0.598
LmjF.22.1020,540,542,371,150,0.606,0.563
LmjF.22.1030,257,1286,943,194,0.588,0.533
LmjF.22.1040,509,123,92,13,0.595,0.607
LmjF.22.1050,488,599,464,98,0.609,0.668
LmjF.22.1060,345,2688,1789,512,0.62,0.58
LmjF.22.1070,151,1092,928,139,0.57,0.464
LmjF.22.1080,125,1293,1162,48,0.656,0.52
LmjF.22.1090,426,1189,1126,42,0.606,0.589
LmjF.22.1100,NA,0,NA,NA,NA,NA
LmjF.22.1110,NA,0,NA,NA,NA,NA
LmjF.22.1120,20,456,268,97,0.65,0.5
LmjF.22.1130,160,248,199,25,0.65,0.544
LmjF.22.1140,143,2478,2147,300,0.566,0.65
LmjF.22.1150,153,836,739,67,0.595,0.458
LmjF.22.1160,81,1221,1178,11,0.556,0.58
LmjF.22.1170,364,893,544,232,0.643,0.547
LmjF.22.1180,454,6,4,1,0.581,0.511
LmjF.22.1190,54,2148,2075,32,0.5,0.444
LmjF.22.1200,214,1320,1202,47,0.607,0.64
LmjF.22.1210,489,36,23,5,0.548,0.571
LmjF.22.1220,41,1227,1048,166,0.537,0.585
LmjF.22.1225,1819,5806,4461,687,0.561,0.609
LmjF.22.1230,386,317,199,41,0.648,0.528
LmjF.22.1240,770,1601,1127,258,0.603,0.584
LmjF.22.1250,266,1257,741,472,0.602,0.549
LmjF.22.1260,73,543,152,115,0.548,0.493
LmjF.22.1270,669,236,60,57,0.552,0.625
LmjF.22.1280,254,4295,3869,115,0.567,0.461
LmjF.22.1290,242,2965,2900,35,0.537,0.554
LmjF.22.1300,924,1245,627,403,0.623,0.593
LmjF.22.1310,420,1152,820,265,0.571,0.49
LmjF.22.1320,459,45,10,8,0.56,0.682
LmjF.22.1330,1346,42,15,7,0.545,0.585
LmjF.22.1340,771,1250,980,159,0.624,0.523
LmjF.22.1350,100,2021,1079,187,0.5,0.58
LmjF.22.1360,173,8880,8079,416,0.445,0.59
LmjF.22.1370,334,1205,983,93,0.641,0.524
LmjF.22.1380,286,3046,2682,252,0.528,0.633
LmjF.22.1390,484,1630,928,497,0.618,0.531
LmjF.22.1400,720,3773,3501,223,0.6,0.531
LmjF.22.1410,136,7046,3716,2957,0.485,0.618
LmjF.22.1420,451,1958,1623,185,0.486,0.596
LmjF.22.1430,128,5106,4677,78,0.492,0.461
LmjF.22.1440,344,2306,2205,67,0.549,0.669
LmjF.22.1450,118,1452,706,589,0.559,0.483
LmjF.22.1460,100,19402,17397,1275,0.4,0.56
LmjF.22.1470,18,1603,1553,16,0.5,0.444
LmjF.22.1480,53,1174,1060,41,0.453,0.472
LmjF.22.1490,47,2610,2488,72,0.511,0.298
LmjF.22.1500,426,1248,999,102,0.519,0.441
LmjF.22.1510,112,2993,2002,708,0.545,0.545
LmjF.22.1520,19,121582,121250,142,0.474,0.474
LmjF.22.1530,116,3036,3007,15,0.526,0.457
LmjF.22.1540,126,3249,2494,704,0.508,0.619
LmjF.22.1550,867,1685,1463,106,0.556,0.554
LmjF.22.1560,19,139095,138773,142,0.474,0.474
LmjF.22.1570,452,1663,809,685,0.595,0.531
LmjF.22.1580,58,3451,3042,371,0.603,0.603
LmjF.22.1590,424,1157,1084,48,0.599,0.611
LmjF.22.1600,2234,2436,2217,113,0.541,0.66
LmjF.22.1610,3076,2586,531,518,0.577,0.584
LmjF.22.1620,NA,0,NA,NA,NA,NA
LmjF.22.1630,350,5734,3516,2113,0.574,0.574
LmjF.22.1640,104,10534,8869,1403,0.481,0.471
LmjF.22.1650,106,1056,953,34,0.472,0.613
LmjF.22.1660,126,1323,756,374,0.508,0.651
LmjF.22.1670,317,850,435,231,0.603,0.615
LmjF.22.1680,296,3590,2167,1319,0.584,0.564
LmjF.22_3599,75,34412,25938,4940,0.4,0.52
LmjF.22_3602,18,924,884,24,0.722,0.611
LmjF.22_3607,380,1332,663,401,0.545,0.592
LmjF.22_3612,135,3279,2303,464,0.57,0.622
LmjF.22_3659,72,3569,2284,432,0.556,0.431
LmjF.22_3665,25,953,907,13,0.6,0.56
LmjF.22_3675,268,11788,7948,3616,0.578,0.627
LmjF.22_3692,214,11785,7968,3629,0.565,0.654
LmjF.22_3706,842,2755,1956,334,0.523,0.665
LmjF.22_3710,130,3108,2142,803,0.569,0.654
LmjF.22_3744,229,1203,1058,49,0.576,0.568
LmjF.22_3750,19,2080,977,946,0.579,0.474
LmjF.22_3773,2685,2071,1958,89,0.527,0.601
LmjF.22_3785,101,817,753,39,0.584,0.455
LmjF.22_3789,507,135,39,34,0.586,0.562
LmjF.23.0010,176,3005,2180,782,0.517,0.517
LmjF.23.0020,585,3625,1874,747,0.489,0.47
LmjF.23.0025,64,2111,1594,376,0.484,0.484
LmjF.23.0030,NA,0,NA,NA,NA,NA
LmjF.23.0040,120,25162,13849,9761,0.508,0.633
LmjF.23.0050,88,3067,2931,55,0.557,0.398
LmjF.23.0060,99,3175,2840,294,0.556,0.566
LmjF.23.0070,42,4095,1978,1745,0.69,0.429
LmjF.23.0080,129,8790,7966,493,0.473,0.434
LmjF.23.0090,79,3917,2509,729,0.519,0.608
LmjF.23.0100,150,711,271,202,0.553,0.533
LmjF.23.0110,257,3624,3507,63,0.51,0.615
LmjF.23.0120,NA,0,NA,NA,NA,NA
LmjF.23.0125,207,3492,2841,544,0.57,0.459
LmjF.23.0130,62,4649,3626,1007,0.548,0.694
LmjF.23.0140,388,2383,1441,431,0.582,0.642
LmjF.23.0150,311,2238,2109,33,0.605,0.511
LmjF.23.0160,222,2383,2170,95,0.559,0.577
LmjF.23.0170,113,3852,3543,119,0.602,0.469
LmjF.23.0180,161,15,14,1,0.646,0.472
LmjF.23.0190,2669,1397,790,201,0.612,0.512
LmjF.23.0200,124,21028,20231,265,0.565,0.637
LmjF.23.0210,2104,1859,1594,75,0.55,0.603
LmjF.23.0220,201,3752,1523,788,0.612,0.647
LmjF.23.0223,51,2083,1182,537,0.51,0.471
LmjF.23.0225,130,1992,1582,244,0.546,0.554
LmjF.23.0230,198,2973,1576,1005,0.626,0.631
LmjF.23.0240,487,2780,1320,1160,0.593,0.616
LmjF.23.0250,482,4133,3811,176,0.598,0.562
LmjF.23.0260,380,2347,2297,28,0.597,0.697
LmjF.23.0270,127,4828,2171,1182,0.551,0.583
LmjF.23.0280,308,1097,964,102,0.63,0.545
LmjF.23.0290,580,2202,2016,137,0.591,0.628
LmjF.23.0300,369,2177,2058,74,0.621,0.542
LmjF.23.0310,215,1117,1007,78,0.609,0.526
LmjF.23.0320,69,1645,1599,21,0.652,0.536
LmjF.23.0330,237,4512,4026,401,0.57,0.586
LmjF.23.0340,410,4479,4193,181,0.563,0.607
LmjF.23.0350,195,3793,2276,1124,0.513,0.574
LmjF.23.0355,100,2568,1255,888,0.6,0.43
LmjF.23.0360,160,6491,4152,2205,0.594,0.725
LmjF.23.0370,103,6821,6384,135,0.553,0.563
LmjF.23.0380,1247,2300,2015,45,0.555,0.627
LmjF.23.0390,246,888,712,99,0.654,0.553
LmjF.23.0410,1103,30,14,7,0.597,0.545
LmjF.23.0420,28,894,866,27,0.536,0.321
LmjF.23.0430,309,3563,1542,1182,0.631,0.605
LmjF.23.0440,352,1364,1024,243,0.602,0.491
LmjF.23.0450,2401,328,300,4,0.53,0.654
LmjF.23.0460,275,2050,1273,230,0.593,0.633
LmjF.23.0470,207,1054,1018,23,0.638,0.585
LmjF.23.0480,448,888,719,71,0.592,0.621
LmjF.23.0490,912,2230,2149,52,0.586,0.598
LmjF.23.0500,98,3237,1214,935,0.541,0.459
LmjF.23.0510,194,4797,3688,943,0.603,0.593
LmjF.23.0520,380,1273,855,174,0.592,0.479
LmjF.23.0530,16,2238,2153,26,0.688,0.438
